"","N","LEN","SIGMA","PHI","Pcap","Pstay","sigma_lower","sigma_med","sigma_upper","R_hat_sigma","MCMCiter","Burn_in","N_thin","N_sample"
"1048",1000,500,200,0.4,0.262,0.657,183.427,223.9145,277.281,1.00265821645068,15000,5000,20,500
"1049",1000,500,200,0.4,0.275,0.672,165.669,195.426,229.07,0.999886908734841,15000,5000,20,500
"1050",1000,500,200,0.4,0.292,0.684,178.79,208.534,250.459,1.00008094601277,15000,5000,20,500
"1051",100,1000,200,0.4,0.26,0.84,162.142,238.082,365.685,1.00081626176602,15000,5000,20,500
"1052",100,1000,200,0.4,0.25,0.84,149.094,230.817,341.389,1.00758970807754,15000,5000,20,500
"1053",100,1000,200,0.4,0.4,0.87,209.086,283.735,411.517,1.00267181006405,15000,5000,20,500
"1054",100,1000,200,0.4,0.35,0.81,190.46,257.729,356.996,1.00201693129694,15000,5000,20,500
"1055",100,1000,200,0.4,0.38,0.88,129.719,169.239,220.343,0.999154330774069,15000,5000,20,500
"1056",100,1000,200,0.4,0.34,0.85,167.879,224.549,309.093,1.00059912159632,15000,5000,20,500
"1057",100,1000,200,0.4,0.34,0.78,135.529,182.8275,243.55,1.0005175884968,15000,5000,20,500
"1058",100,1000,200,0.4,0.34,0.83,155.095,215.8105,294.028,1.00350359645144,15000,5000,20,500
"1059",100,1000,200,0.4,0.34,0.82,136.799,186.5415,250.763,1.00116351509575,15000,5000,20,500
"1060",100,1000,200,0.4,0.38,0.85,136.807,177.127,234.455,1.00060383041546,15000,5000,20,500
"1061",100,1000,200,0.4,0.31,0.87,135.722,191.4265,260.362,1.00230613242332,15000,5000,20,500
"1062",100,1000,200,0.4,0.3,0.83,148.569,206.9865,296.148,1.00216442490895,15000,5000,20,500
"1063",100,1000,200,0.4,0.3,0.87,127.829,170.5245,232.589,1.00088105694874,15000,5000,20,500
"1064",100,1000,200,0.4,0.34,0.81,92.8752,124.787,165.126,1.00074727106538,15000,5000,20,500
"1065",100,1000,200,0.4,0.36,0.86,129.72,176.5185,231.568,0.999799684894816,15000,5000,20,500
"1066",100,1000,200,0.4,0.35,0.84,143.483,197.278,258.128,0.999492593960732,15000,5000,20,500
"1067",100,1000,200,0.4,0.31,0.84,157.548,213.354,294.445,0.999559704783546,15000,5000,20,500
"1068",100,1000,200,0.4,0.34,0.81,162.654,214.976,298.508,1.00285052891757,15000,5000,20,500
"1069",100,1000,200,0.4,0.3,0.87,174.876,237.5895,348.323,1.00398981998682,15000,5000,20,500
"1070",100,1000,200,0.4,0.39,0.89,171.791,236.423,320.105,0.999217416989559,15000,5000,20,500
"1071",100,1000,200,0.4,0.33,0.86,141.258,189.6665,253.537,1.0020886231802,15000,5000,20,500
"1072",100,1000,200,0.4,0.41,0.87,150.087,189.2615,250.919,1.00231228751046,15000,5000,20,500
"1073",100,1000,200,0.4,0.32,0.83,151.559,213.8655,303.213,1.00353334532459,15000,5000,20,500
"1074",100,1000,200,0.4,0.33,0.87,157.454,216.758,299.518,0.999395825828637,15000,5000,20,500
"1075",100,1000,200,0.4,0.33,0.89,134.307,186.705,255.736,0.999943788625717,15000,5000,20,500
"1076",100,1000,200,0.4,0.31,0.79,163.766,233.2815,325.27,1.00061673633682,15000,5000,20,500
"1077",100,1000,200,0.4,0.32,0.81,159.889,210.6825,290.183,0.999410384310754,15000,5000,20,500
"1078",100,1000,200,0.4,0.24,0.83,117.353,162.2035,230.535,1.00008002666391,15000,5000,20,500
"1079",100,1000,200,0.4,0.36,0.89,120.539,157.5445,205.285,0.999739352386708,15000,5000,20,500
"1080",100,1000,200,0.4,0.33,0.89,140.223,190.3265,249.324,1.00027404676291,15000,5000,20,500
"1081",100,1000,200,0.4,0.32,0.85,178.432,254.415,368.587,1.00411413685693,15000,5000,20,500
"1082",100,1000,200,0.4,0.38,0.8,132.593,171.7255,224.76,1.00021108041081,15000,5000,20,500
"1083",100,1000,200,0.4,0.39,0.85,192.875,275.986,386.976,1.00450441477153,15000,5000,20,500
"1084",100,1000,200,0.4,0.34,0.76,157.694,211.7895,289.603,1.00020965308236,15000,5000,20,500
"1085",100,1000,200,0.4,0.29,0.79,150.575,206.0745,289.866,0.999767951581706,15000,5000,20,500
"1086",100,1000,200,0.4,0.39,0.88,143.28,185.902,245.832,0.999400765333165,15000,5000,20,500
"1087",100,1000,200,0.4,0.28,0.86,135.804,190.5555,267.4,1.00049152536887,15000,5000,20,500
"1088",100,1000,200,0.4,0.29,0.9,150.786,207.216,291.09,1.00114611775283,15000,5000,20,500
"1089",100,1000,200,0.4,0.36,0.9,138.342,185.2715,240.719,1.00097005073435,15000,5000,20,500
"1090",100,1000,200,0.4,0.27,0.82,110.273,152.112,201.667,1.00085011728762,15000,5000,20,500
"1091",100,1000,200,0.4,0.34,0.85,202.831,289.19,426.902,1.00747502049363,15000,5000,20,500
"1092",100,1000,200,0.4,0.31,0.86,156.178,225.209,309.411,1.00020514133359,15000,5000,20,500
"1093",100,1000,200,0.4,0.32,0.8,161.447,235.714,331.798,1.01005430369804,15000,5000,20,500
"1094",100,1000,200,0.4,0.37,0.88,162.378,219.027,302.3,0.999975524425991,15000,5000,20,500
"1095",100,1000,200,0.4,0.42,0.85,177.012,234.677,310.705,1.00421199804036,15000,5000,20,500
"1096",100,1000,200,0.4,0.38,0.85,124.773,164.8085,213.559,1.0029332533056,15000,5000,20,500
"1097",100,1000,200,0.4,0.31,0.85,137.572,193.909,263.41,1.00085909470956,15000,5000,20,500
"1098",100,1000,200,0.4,0.41,0.86,169.454,228.4005,302.663,1.00510715222711,15000,5000,20,500
"1099",100,1000,200,0.4,0.31,0.89,136.857,187.5885,252.574,1.00142401023391,15000,5000,20,500
"1100",100,1000,200,0.4,0.36,0.9,150.854,195.5245,269.607,0.999519765549612,15000,5000,20,500
"1101",500,1000,200,0.4,0.326,0.824,161.133,185.209,211.673,1.00079523171129,15000,5000,20,500
"1102",500,1000,200,0.4,0.352,0.844,186.044,209.9825,240.202,1.00264882639085,15000,5000,20,500
"1103",500,1000,200,0.4,0.31,0.85,152.944,175.3805,199.733,0.999124460778692,15000,5000,20,500
"1104",500,1000,200,0.4,0.318,0.852,188.126,214.72,242.856,0.999416124051357,15000,5000,20,500
"1105",500,1000,200,0.4,0.322,0.852,159.195,179.7475,203.199,1.00355739058145,15000,5000,20,500
"1106",500,1000,200,0.4,0.338,0.846,169.23,192.149,218.736,0.999436050488728,15000,5000,20,500
"1107",500,1000,200,0.4,0.314,0.848,163.535,186.796,213.168,0.999433126815665,15000,5000,20,500
"1108",500,1000,200,0.4,0.316,0.854,192.924,223.013,254.873,1.00117813851582,15000,5000,20,500
"1109",500,1000,200,0.4,0.336,0.82,166.776,188.0225,215.174,1.00032957338489,15000,5000,20,500
"1110",500,1000,200,0.4,0.312,0.84,181.088,207.72,237.614,1.00036929841689,15000,5000,20,500
"1111",500,1000,200,0.4,0.266,0.836,174.53,198.2195,231.137,1.00048908627552,15000,5000,20,500
"1112",500,1000,200,0.4,0.316,0.852,176.955,204.93,231.179,1.00595242776088,15000,5000,20,500
"1113",500,1000,200,0.4,0.334,0.83,183.387,208.7105,238.324,1.00099997506753,15000,5000,20,500
"1114",500,1000,200,0.4,0.362,0.844,179.742,203.937,229.245,1.00275081863072,15000,5000,20,500
"1115",500,1000,200,0.4,0.326,0.842,197.424,226.44,260.952,1.00090614998763,15000,5000,20,500
"1116",500,1000,200,0.4,0.358,0.85,178.595,201.688,228.332,1.00239429947301,15000,5000,20,500
"1117",500,1000,200,0.4,0.324,0.83,184.343,213.3645,243.237,0.999382229859781,15000,5000,20,500
"1118",500,1000,200,0.4,0.342,0.844,190.249,218.6395,249.405,1.00154954469999,15000,5000,20,500
"1119",500,1000,200,0.4,0.328,0.81,184.953,214.0725,242.677,1.00009392469473,15000,5000,20,500
"1120",500,1000,200,0.4,0.324,0.852,185.299,210.0055,240.21,1.00556807518399,15000,5000,20,500
"1121",500,1000,200,0.4,0.308,0.828,189.477,218.897,249.088,0.999564534883862,15000,5000,20,500
"1122",500,1000,200,0.4,0.336,0.848,181.958,206.8175,235.968,1.0009149461853,15000,5000,20,500
"1123",500,1000,200,0.4,0.322,0.838,150.125,172.684,195.633,1.00001028665323,15000,5000,20,500
"1124",500,1000,200,0.4,0.338,0.836,190.259,214.498,247.038,1.00195229011588,15000,5000,20,500
"1125",500,1000,200,0.4,0.36,0.858,180.837,203.4835,231.913,1.00132288554431,15000,5000,20,500
"1126",500,1000,200,0.4,0.348,0.86,170.726,194.0245,217.628,1.00120399874215,15000,5000,20,500
"1127",500,1000,200,0.4,0.352,0.822,170.779,193.855,218.988,1.00377671462256,15000,5000,20,500
"1128",500,1000,200,0.4,0.328,0.814,163.148,186.851,210.442,1.0009628244955,15000,5000,20,500
"1129",500,1000,200,0.4,0.384,0.854,180.46,202.7275,230.009,1.00006026951484,15000,5000,20,500
"1130",500,1000,200,0.4,0.362,0.852,168.778,189.405,215.239,1.00083919584038,15000,5000,20,500
"1131",500,1000,200,0.4,0.328,0.85,182.716,208.456,237.448,1.00018401202456,15000,5000,20,500
"1132",500,1000,200,0.4,0.338,0.818,175.933,203.894,230.191,1.00397094644732,15000,5000,20,500
"1133",500,1000,200,0.4,0.352,0.812,175.542,197.8905,223.76,0.999355237602431,15000,5000,20,500
"1134",500,1000,200,0.4,0.312,0.81,184.249,209.609,244.138,1.00244049189257,15000,5000,20,500
"1135",500,1000,200,0.4,0.358,0.856,194.319,222.685,250.47,1.00059520645189,15000,5000,20,500
"1136",500,1000,200,0.4,0.326,0.868,195.696,225.5005,258.646,1.00342271649764,15000,5000,20,500
"1137",500,1000,200,0.4,0.352,0.846,184.484,209.2575,239.01,1.0011193962544,15000,5000,20,500
"1138",500,1000,200,0.4,0.306,0.808,173.486,197.7905,223.792,1.00005075156788,15000,5000,20,500
"1139",500,1000,200,0.4,0.31,0.862,189.975,220.1085,252,1.0013135340902,15000,5000,20,500
"1140",500,1000,200,0.4,0.338,0.85,191.994,218.533,249.506,1.00344919900732,15000,5000,20,500
"1141",500,1000,200,0.4,0.34,0.848,177.411,200.7295,228.875,1.00102491525817,15000,5000,20,500
"1142",500,1000,200,0.4,0.34,0.854,178.523,203.7675,229.953,1.00140268912851,15000,5000,20,500
"1143",500,1000,200,0.4,0.338,0.872,190.07,216.402,248.553,1.00074146811264,15000,5000,20,500
"1144",500,1000,200,0.4,0.36,0.85,162.224,182.2295,206.696,1.00153635283526,15000,5000,20,500
"1145",500,1000,200,0.4,0.312,0.854,170.353,196.175,224.353,0.999883634586782,15000,5000,20,500
"1146",500,1000,200,0.4,0.354,0.808,164.714,185.4705,212.195,1.00064486320067,15000,5000,20,500
"1147",500,1000,200,0.4,0.366,0.836,174.646,198.971,221.958,1.0015805058524,15000,5000,20,500
"1148",500,1000,200,0.4,0.302,0.85,188.673,219.3735,251.801,1.00031473257057,15000,5000,20,500
"1149",500,1000,200,0.4,0.326,0.84,160.619,185.138,209.809,1.00148483015106,15000,5000,20,500
"1150",500,1000,200,0.4,0.32,0.838,188.548,215.8525,246.708,1.00541478159616,15000,5000,20,500
"1151",1000,1000,200,0.4,0.333,0.83,188.53,207.387,227.931,0.999379395735129,15000,5000,20,500
"1152",1000,1000,200,0.4,0.333,0.848,187.787,205.6085,225.996,0.999348753029894,15000,5000,20,500
"1153",1000,1000,200,0.4,0.344,0.848,184.839,201.309,220.155,1.00095213636397,15000,5000,20,500
"1154",1000,1000,200,0.4,0.332,0.847,167.312,184.9585,201.581,0.999880659410876,15000,5000,20,500
"1155",1000,1000,200,0.4,0.342,0.851,179.544,195.913,214.248,1.0005208684678,15000,5000,20,500
"1156",1000,1000,200,0.4,0.336,0.851,172.367,188.2415,205.954,1.00219605183693,15000,5000,20,500
"1157",1000,1000,200,0.4,0.344,0.852,178.76,194.815,213.671,1.00089961507968,15000,5000,20,500
"1158",1000,1000,200,0.4,0.337,0.858,176.411,193.13,210.531,1.00170559163314,15000,5000,20,500
"1159",1000,1000,200,0.4,0.321,0.834,191.505,210.4375,230.478,1.00071448514334,15000,5000,20,500
"1160",1000,1000,200,0.4,0.345,0.853,199.513,219.833,240.598,1.00150544278156,15000,5000,20,500
"1161",1000,1000,200,0.4,0.338,0.837,195.785,216.6245,236.623,1.00151076272474,15000,5000,20,500
"1162",1000,1000,200,0.4,0.336,0.83,177.359,195.107,213.584,1.00155152715595,15000,5000,20,500
"1163",1000,1000,200,0.4,0.361,0.85,174.767,190.8115,208.669,1.0051281172684,15000,5000,20,500
"1164",1000,1000,200,0.4,0.331,0.839,189.719,206.41,226.324,1.00044269021291,15000,5000,20,500
"1165",1000,1000,200,0.4,0.332,0.846,176.646,194.8165,211.699,0.999848223127233,15000,5000,20,500
"1166",1000,1000,200,0.4,0.317,0.827,179.88,197.752,215.614,0.999790357329965,15000,5000,20,500
"1167",1000,1000,200,0.4,0.325,0.838,189.227,208.8465,229.6,1.00047511317891,15000,5000,20,500
"1168",1000,1000,200,0.4,0.331,0.841,191.139,209.504,229.832,0.999294641815738,15000,5000,20,500
"1169",1000,1000,200,0.4,0.365,0.861,178.64,195.355,211.939,1.00057719933878,15000,5000,20,500
"1170",1000,1000,200,0.4,0.347,0.836,179.099,196.305,214.05,1.00196581631653,15000,5000,20,500
"1171",1000,1000,200,0.4,0.318,0.828,180.35,197.4055,216.801,1.0006078903169,15000,5000,20,500
"1172",1000,1000,200,0.4,0.34,0.837,187.857,204.575,224.54,1.00035998842551,15000,5000,20,500
"1173",1000,1000,200,0.4,0.324,0.83,173.373,191.414,208.365,0.999708416473364,15000,5000,20,500
"1174",1000,1000,200,0.4,0.341,0.859,188.313,206.6675,226.943,0.999985639671922,15000,5000,20,500
"1175",1000,1000,200,0.4,0.329,0.858,176.336,193.705,211.12,1.00060822734169,15000,5000,20,500
"1176",1000,1000,200,0.4,0.309,0.846,188.593,208.3585,229.345,1.00069880701083,15000,5000,20,500
"1177",1000,1000,200,0.4,0.363,0.838,184.958,201.2275,218.536,1.00016567671744,15000,5000,20,500
"1178",1000,1000,200,0.4,0.354,0.824,193.334,212.2785,230.648,0.999402148847062,15000,5000,20,500
"1179",1000,1000,200,0.4,0.33,0.828,190.053,208.0685,227.887,1.00230734996163,15000,5000,20,500
"1180",1000,1000,200,0.4,0.365,0.853,193.509,210.9515,230.923,1.00003766497723,15000,5000,20,500
"1181",1000,1000,200,0.4,0.331,0.846,170.771,187.404,204.582,1.00129591956391,15000,5000,20,500
"1182",1000,1000,200,0.4,0.321,0.84,173.8,189.787,209.184,1.00034505323679,15000,5000,20,500
"1183",1000,1000,200,0.4,0.33,0.836,199.71,221.0465,241.312,1.00000394175235,15000,5000,20,500
"1184",1000,1000,200,0.4,0.323,0.837,179.036,196.425,215.16,1.00260315969201,15000,5000,20,500
"1185",1000,1000,200,0.4,0.325,0.82,184.678,204.51,223.151,0.999788664168362,15000,5000,20,500
"1186",1000,1000,200,0.4,0.334,0.858,174.565,190.7375,209.469,1.00129679133437,15000,5000,20,500
"1187",1000,1000,200,0.4,0.341,0.829,178.229,193.38,211.279,1.00074496550775,15000,5000,20,500
"1188",1000,1000,200,0.4,0.337,0.826,180.76,199.3045,215.922,1.00210695727542,15000,5000,20,500
"1189",1000,1000,200,0.4,0.342,0.849,193.68,212.393,231.891,0.999359278919411,15000,5000,20,500
"1190",1000,1000,200,0.4,0.335,0.825,190.497,209.5665,228.822,1.00175025858169,15000,5000,20,500
"1191",1000,1000,200,0.4,0.292,0.815,188.021,206.7655,228.819,1.00123461348086,15000,5000,20,500
"1192",1000,1000,200,0.4,0.37,0.85,185.245,200.0475,219.077,1.0009807041687,15000,5000,20,500
"1193",1000,1000,200,0.4,0.323,0.826,190.579,208.7195,229.183,1.0001393495279,15000,5000,20,500
