"","N","LEN","DELTA","PHI","SIGMA.PHI","Pcap","Pstay","delta_lower","delta_med","delta_upper","R_hat_delta","MCMCiter","Burn_in","N_thin","N_sample"
"1690",100,1000,300,0.4,1,0.38,0.78,129.78,186.8975,257.062,1.00211507558319,15000,5000,20,500
"1691",100,1000,300,0.4,1,0.36,0.71,126.246,178.417,246.06,1.00366897896335,15000,5000,20,500
"1692",100,1000,300,0.4,1,0.32,0.68,114.566,160.1945,224.203,1.00109095349837,15000,5000,20,500
"1693",100,1000,300,0.4,1,0.27,0.73,105.956,166.8185,235.041,1.00001130198591,15000,5000,20,500
"1694",100,1000,300,0.4,1,0.29,0.72,154.558,224.6385,312.125,1.0017261434358,15000,5000,20,500
"1695",100,1000,300,0.4,1,0.31,0.75,125.444,186.7225,264.747,1.00096370126608,15000,5000,20,500
"1696",100,1000,300,0.4,1,0.24,0.68,143.05,224.985,327.732,1.00473596707697,15000,5000,20,500
"1697",100,1000,300,0.4,1,0.36,0.66,104.207,146.0055,197.29,1.00141463158447,15000,5000,20,500
"1698",100,1000,300,0.4,1,0.33,0.73,152.281,213.0245,300.807,1.00555339146847,15000,5000,20,500
"1699",100,1000,300,0.4,1,0.29,0.75,94.1874,141.4225,199.956,1.00256732041039,15000,5000,20,500
"1700",100,1000,300,0.4,1,0.26,0.7,115.856,180.6145,258.386,1.00061995408048,15000,5000,20,500
"1701",500,1000,300,0.4,1,0.3,0.736,159.818,188.233,217.904,1.00064301197148,15000,5000,20,500
"1702",500,1000,300,0.4,1,0.284,0.69,170.087,203.8985,238.472,1.00497631035225,15000,5000,20,500
"1703",500,1000,300,0.4,1,0.302,0.716,159.801,187.876,218.877,0.999429453625508,15000,5000,20,500
"1704",500,1000,300,0.4,1,0.298,0.668,176.713,207.106,241.528,0.999793193391113,15000,5000,20,500
"1705",500,1000,300,0.4,1,0.278,0.7,158.441,186.8205,221.211,1.00024325752414,15000,5000,20,500
"1706",500,1000,300,0.4,1,0.31,0.688,159.012,187.069,216.608,1.00660049757771,15000,5000,20,500
"1707",500,1000,300,0.4,1,0.266,0.682,178.222,213.051,252.188,1.00172644300413,15000,5000,20,500
"1708",500,1000,300,0.4,1,0.304,0.748,174.197,201.8055,236.934,0.999914135268301,15000,5000,20,500
"1709",500,1000,300,0.4,1,0.288,0.676,172.339,207.228,239.547,0.999583808537472,15000,5000,20,500
"1710",500,1000,300,0.4,1,0.274,0.678,187.498,224.69,261.835,1.00107291745167,15000,5000,20,500
"1711",500,1000,300,0.4,1,0.274,0.686,152.435,182.0395,213.705,1.00044417536599,15000,5000,20,500
"1712",500,1000,300,0.4,1,0.292,0.716,155.068,184.424,214.853,1.00025384264713,15000,5000,20,500
"1713",500,1000,300,0.4,1,0.268,0.698,170.848,202.0115,239.346,0.999957017258772,15000,5000,20,500
"1714",500,1000,300,0.4,1,0.288,0.718,154.627,184.215,212.719,1.00071824521422,15000,5000,20,500
"1715",500,1000,300,0.4,1,0.312,0.74,202.374,236.74,275.735,1.00218418767773,15000,5000,20,500
"1716",500,1000,300,0.4,1,0.296,0.706,162.519,190.671,223.08,1.00158934277297,15000,5000,20,500
"1717",500,1000,300,0.4,1,0.266,0.724,173.603,208.2465,244.98,1.00055134069548,15000,5000,20,500
"1718",500,1000,300,0.4,1,0.278,0.68,176.952,207.668,244.665,0.999494527594108,15000,5000,20,500
"1719",500,1000,300,0.4,1,0.324,0.732,169.332,194.492,226.116,1.00089679047836,15000,5000,20,500
"1720",500,1000,300,0.4,1,0.256,0.738,157.119,187.743,220.54,0.999752870848446,15000,5000,20,500
"1721",500,1000,300,0.4,1,0.282,0.678,185.98,217.7165,254.229,1.00020592849664,15000,5000,20,500
"1722",500,1000,300,0.4,1,0.29,0.7,143.827,168.6565,199.212,1.00191497609919,15000,5000,20,500
"1723",500,1000,300,0.4,1,0.306,0.712,162.805,193.737,224.553,1.00018025584882,15000,5000,20,500
"1724",500,1000,300,0.4,1,0.288,0.708,186.331,221.5175,258.346,0.999259561424302,15000,5000,20,500
"1725",500,1000,300,0.4,1,0.322,0.718,167.92,195.328,227.99,1.00039473444009,15000,5000,20,500
"1726",500,1000,300,0.4,1,0.314,0.736,162.981,192.12,223.426,1.00226961372994,15000,5000,20,500
"1727",500,1000,300,0.4,1,0.302,0.688,157.501,189.658,219.73,1.00000863128201,15000,5000,20,500
"1728",500,1000,300,0.4,1,0.304,0.712,173.497,201.6115,236.926,1.00285455570159,15000,5000,20,500
"1729",500,1000,300,0.4,1,0.332,0.736,157.61,184.3695,213.227,0.999386808155712,15000,5000,20,500
"1730",500,1000,300,0.4,1,0.314,0.738,163.897,190.722,224.519,1.0008930811843,15000,5000,20,500
"1731",500,1000,300,0.4,1,0.272,0.688,166.573,199.3325,231.518,1.0033416638621,15000,5000,20,500
"1732",500,1000,300,0.4,1,0.328,0.732,180.121,209.7345,244.457,1.00102416332558,15000,5000,20,500
"1733",500,1000,300,0.4,1,0.302,0.704,173.729,205.172,239.668,1.00915112301934,15000,5000,20,500
"1734",500,1000,300,0.4,1,0.3,0.73,167.736,194.85,229.619,1.00081377029504,15000,5000,20,500
"1735",500,1000,300,0.4,1,0.31,0.718,170.351,199.631,230.89,0.999445068636973,15000,5000,20,500
"1736",500,1000,300,0.4,1,0.302,0.702,176.951,206.715,242.312,1.00095352959,15000,5000,20,500
"1737",500,1000,300,0.4,1,0.288,0.682,168.358,198.1465,233.105,1.00075893875828,15000,5000,20,500
"1738",500,1000,300,0.4,1,0.312,0.738,169.241,197.346,230.186,1.00043199050617,15000,5000,20,500
"1739",500,1000,300,0.4,1,0.314,0.72,168.399,198.015,228.911,1.00233305190499,15000,5000,20,500
"1740",500,1000,300,0.4,1,0.268,0.692,168.497,197.414,234.486,0.999721683843758,15000,5000,20,500
"1741",500,1000,300,0.4,1,0.282,0.682,181.768,213.33,248.649,1.00102533309655,15000,5000,20,500
"1742",500,1000,300,0.4,1,0.278,0.714,167.348,202.1565,235.978,1.00230955462932,15000,5000,20,500
"1743",500,1000,300,0.4,1,0.28,0.702,160.092,189.773,222.932,1.00057841771409,15000,5000,20,500
"1744",500,1000,300,0.4,1,0.286,0.7,156.499,183.215,219.566,1.00079888819478,15000,5000,20,500
"1745",500,1000,300,0.4,1,0.292,0.704,176.125,208.0615,243.184,1.00095729457105,15000,5000,20,500
"1746",500,1000,300,0.4,1,0.288,0.714,163.476,191.7415,223.039,1.00131313016516,15000,5000,20,500
"1747",500,1000,300,0.4,1,0.296,0.712,177.947,207.728,244.282,0.999304591541915,15000,5000,20,500
"1748",500,1000,300,0.4,1,0.314,0.724,159.699,189.6455,220.745,1.00223282785557,15000,5000,20,500
"1749",500,1000,300,0.4,1,0.336,0.708,168.24,195.1755,228.57,0.999985574643401,15000,5000,20,500
"1750",500,1000,300,0.4,1,0.28,0.67,137.41,163.135,190.298,1.0011962997233,15000,5000,20,500
"1751",1000,1000,300,0.4,1,0.307,0.704,159.353,178.664,200.733,1.0053010962044,15000,5000,20,500
"1752",1000,1000,300,0.4,1,0.269,0.701,166.225,186.663,208.807,1.00096976756035,15000,5000,20,500
"1753",1000,1000,300,0.4,1,0.316,0.729,186.394,209.23,232.725,1.00187312628658,15000,5000,20,500
"1754",1000,1000,300,0.4,1,0.305,0.724,181.493,203.686,227.288,1.00115847568454,15000,5000,20,500
"1755",1000,1000,300,0.4,1,0.297,0.698,174.759,195.2285,219.579,0.999553450622943,15000,5000,20,500
"1756",1000,1000,300,0.4,1,0.319,0.745,165.305,186.099,206.38,1.00013500909894,15000,5000,20,500
"1757",1000,1000,300,0.4,1,0.284,0.699,167.836,187.41,211.207,1.00134022299884,15000,5000,20,500
"1758",1000,1000,300,0.4,1,0.279,0.704,177.773,201.712,224.064,1.00041001607959,15000,5000,20,500
"1759",1000,1000,300,0.4,1,0.308,0.737,162.087,181.176,200.729,1.00293136177179,15000,5000,20,500
"1760",1000,1000,300,0.4,1,0.259,0.696,170.401,193.3685,215.346,1.00036133242207,15000,5000,20,500
"1761",1000,1000,300,0.4,1,0.314,0.692,166.275,184.68,208.229,1.00030063722944,15000,5000,20,500
"1762",1000,1000,300,0.4,1,0.293,0.723,167.632,188.08,210.995,0.999745453871302,15000,5000,20,500
"1763",1000,1000,300,0.4,1,0.319,0.732,177.64,196.7945,221.469,1.00451902993043,15000,5000,20,500
"1764",1000,1000,300,0.4,1,0.329,0.698,171.336,191.43,211.441,0.999925963583045,15000,5000,20,500
"1765",1000,1000,300,0.4,1,0.301,0.709,177.172,196.762,219.599,1.00166241767434,15000,5000,20,500
"1766",1000,1000,300,0.4,1,0.305,0.741,164.365,185.256,207.201,0.999910880154594,15000,5000,20,500
"1767",1000,1000,300,0.4,1,0.297,0.711,184.503,206.335,230.527,1.000185525133,15000,5000,20,500
"1768",1000,1000,300,0.4,1,0.308,0.698,184.689,204.5365,229.931,1.00240451368265,15000,5000,20,500
"1769",1000,1000,300,0.4,1,0.307,0.739,177.299,197.7865,222.269,1.00253054371743,15000,5000,20,500
"1770",1000,1000,300,0.4,1,0.296,0.708,172.67,195.0295,217.45,1.00055688363029,15000,5000,20,500
"1771",1000,1000,300,0.4,1,0.28,0.699,160.438,180.052,201.77,1.00033348348182,15000,5000,20,500
"1772",1000,1000,300,0.4,1,0.311,0.715,163.974,184.9285,204.822,0.99926776296746,15000,5000,20,500
"1773",1000,1000,300,0.4,1,0.302,0.728,182.321,205.7895,229.923,1.0014846396308,15000,5000,20,500
"1774",1000,1000,300,0.4,1,0.28,0.714,169.281,189.804,212.536,1.0003529856301,15000,5000,20,500
"1775",1000,1000,300,0.4,1,0.312,0.711,183.017,204.5275,227.939,1.00035565287687,15000,5000,20,500
"1776",1000,1000,300,0.4,1,0.284,0.695,167.427,187.654,209.267,1.00100711877399,15000,5000,20,500
"1777",1000,1000,300,0.4,1,0.29,0.702,176.929,198.59,220.722,1.00659910520477,15000,5000,20,500
"1778",1000,1000,300,0.4,1,0.316,0.712,172.482,192.1235,214.487,0.999601631008908,15000,5000,20,500
"1779",1000,1000,300,0.4,1,0.294,0.706,185.349,208.76,233.021,0.99996374846965,15000,5000,20,500
"1780",1000,1000,300,0.4,1,0.258,0.691,175.545,197.1905,223.331,1.0016881884104,15000,5000,20,500
"1781",1000,1000,300,0.4,1,0.318,0.704,175.276,194.1135,217.248,1.0009397255074,15000,5000,20,500
"1782",1000,1000,300,0.4,1,0.286,0.727,174.738,196.877,218.916,1.00040357687273,15000,5000,20,500
"1783",1000,1000,300,0.4,1,0.304,0.725,181.592,203.8925,226.84,0.999671379554865,15000,5000,20,500
"1784",1000,1000,300,0.4,1,0.298,0.712,168.56,185.693,208.53,1.00168837277506,15000,5000,20,500
"1785",1000,1000,300,0.4,1,0.311,0.737,162.725,180.3385,202.468,1.00860084070601,15000,5000,20,500
"1786",1000,1000,300,0.4,1,0.31,0.74,175.204,195.766,219.509,1.00294425279336,15000,5000,20,500
"1787",1000,1000,300,0.4,1,0.284,0.708,185.063,206.8995,233.231,1.00464160664494,15000,5000,20,500
"1788",1000,1000,300,0.4,1,0.304,0.705,186.117,207.9615,230.941,1.00171729299794,15000,5000,20,500
"1789",1000,1000,300,0.4,1,0.312,0.715,165.813,190.142,209.219,1.00374186322472,15000,5000,20,500
"1790",1000,1000,300,0.4,1,0.305,0.716,170.859,193,214.561,1.00051584166916,15000,5000,20,500
"1791",1000,1000,300,0.4,1,0.279,0.699,154.395,171.3735,194.395,1.00153477435366,15000,5000,20,500
"1792",1000,1000,300,0.4,1,0.282,0.698,167.62,189.278,211.179,1.00109515713162,15000,5000,20,500
"1793",1000,1000,300,0.4,1,0.278,0.709,159.404,181.09,201.413,1.00047140931253,15000,5000,20,500
"1794",1000,1000,300,0.4,1,0.288,0.7,186.443,209.658,234.556,1.00066586352181,15000,5000,20,500
"1795",1000,1000,300,0.4,1,0.284,0.724,160.447,180.093,201.082,1.00043899002877,15000,5000,20,500
"1796",1000,1000,300,0.4,1,0.312,0.71,165.15,183.996,206.166,1.00216180410027,15000,5000,20,500
"1797",1000,1000,300,0.4,1,0.285,0.689,182.51,205.823,230.523,0.999935925229438,15000,5000,20,500
"1798",1000,1000,300,0.4,1,0.284,0.691,185.844,210.5095,232.83,1.00293222219315,15000,5000,20,500
"1799",1000,1000,300,0.4,1,0.286,0.692,161.639,183.8095,205.338,0.999409338040528,15000,5000,20,500
"1800",1000,1000,300,0.4,1,0.29,0.738,172.191,192.4715,215.138,1.00035200518949,15000,5000,20,500
"1801",100,500,50,0.8,1,0.7,0.89,36.9896,46.31345,58.4452,1.00142424635995,15000,5000,20,500
"1802",100,500,50,0.8,1,0.69,0.89,38.7576,49.89065,61.8829,1.00132880530147,15000,5000,20,500
"1803",100,500,50,0.8,1,0.71,0.95,32.667,40.7159,51.2749,1.00131357280414,15000,5000,20,500
"1804",100,500,50,0.8,1,0.75,0.94,37.2478,47.1968,59.2748,0.99981020362341,15000,5000,20,500
"1805",100,500,50,0.8,1,0.69,0.89,33.7847,41.90645,54.0896,1.00030360896033,15000,5000,20,500
"1806",100,500,50,0.8,1,0.58,0.83,50.1477,65.7202,84.2458,1.0030588268897,15000,5000,20,500
"1807",100,500,50,0.8,1,0.75,0.93,37.0348,45.9493,58.4197,1.00034426172804,15000,5000,20,500
"1808",100,500,50,0.8,1,0.61,0.93,35.0329,46.58105,59.1215,1.00538455802049,15000,5000,20,500
"1809",100,500,50,0.8,1,0.7,0.88,34.1221,42.1837,53.6397,1.00030610553255,15000,5000,20,500
"1810",100,500,50,0.8,1,0.71,0.93,35.5906,46.32775,57.1929,1.00036699727905,15000,5000,20,500
"1811",100,500,50,0.8,1,0.65,0.88,35.9073,46.39755,58.024,0.999989384893629,15000,5000,20,500
"1812",100,500,50,0.8,1,0.68,0.91,29.7894,38.95435,48.2181,0.99948714498904,15000,5000,20,500
"1813",100,500,50,0.8,1,0.7,0.93,40.9026,51.9584,64.5748,1.0012908085329,15000,5000,20,500
"1814",100,500,50,0.8,1,0.67,0.87,38.5742,49.61825,62.2768,1.0009113887563,15000,5000,20,500
"1815",100,500,50,0.8,1,0.68,0.86,30.5523,38.1618,48.743,1.00163475704185,15000,5000,20,500
"1816",100,500,50,0.8,1,0.74,0.94,34.1793,44.49325,54.4287,1.00239817786107,15000,5000,20,500
"1817",100,500,50,0.8,1,0.74,0.88,33.6342,42.10265,52.1469,0.999791601535212,15000,5000,20,500
"1818",100,500,50,0.8,1,0.66,0.87,46.0055,58.63595,73.3633,1.00033796446486,15000,5000,20,500
"1819",100,500,50,0.8,1,0.63,0.91,33.3097,44.54785,56.2845,1.00394143968166,15000,5000,20,500
"1820",100,500,50,0.8,1,0.63,0.91,35.8814,45.0267,58.5181,0.999676422353647,15000,5000,20,500
"1821",100,500,50,0.8,1,0.73,0.97,29.822,38.16455,48.3026,1.00005952938825,15000,5000,20,500
"1822",100,500,50,0.8,1,0.71,0.87,40.3236,50.09295,63.8779,1.00045021838195,15000,5000,20,500
"1823",100,500,50,0.8,1,0.7,0.88,40.7817,53.3935,66.2518,0.999046363958415,15000,5000,20,500
"1824",100,500,50,0.8,1,0.7,0.84,39.5729,50.9414,63.9444,1.00085545813654,15000,5000,20,500
"1825",100,500,50,0.8,1,0.61,0.87,30.6377,39.3857,50.7691,1.00119643018963,15000,5000,20,500
"1826",100,500,50,0.8,1,0.7,0.92,35.8509,44.73195,57.6915,1.00147369695581,15000,5000,20,500
"1827",100,500,50,0.8,1,0.58,0.86,30.1428,39.7106,51.3057,1.00209918138849,15000,5000,20,500
"1828",100,500,50,0.8,1,0.69,0.9,39.6189,49.5343,62.7136,1.00425302733705,15000,5000,20,500
"1829",100,500,50,0.8,1,0.69,0.89,31.2856,40.09235,50.1624,1.00319262491147,15000,5000,20,500
"1830",100,500,50,0.8,1,0.6,0.85,37.5521,50.6829,64.1363,1.00349156068456,15000,5000,20,500
"1831",100,500,50,0.8,1,0.71,0.87,32.5903,41.62635,51.9146,1.00097812694772,15000,5000,20,500
"1832",100,500,50,0.8,1,0.68,0.91,40.1705,51.17,63.7737,1.00061422115481,15000,5000,20,500
"1833",100,500,50,0.8,1,0.66,0.85,43.3879,56.04465,70.7303,1.00189401629873,15000,5000,20,500
"1834",100,500,50,0.8,1,0.76,0.93,36.2861,45.3561,56.655,1.0041616406985,15000,5000,20,500
"1835",100,500,50,0.8,1,0.76,0.95,31.5893,39.63055,48.9302,1.00419920410102,15000,5000,20,500
"1836",100,500,50,0.8,1,0.64,0.91,39.2918,50.49015,64.2887,1.00096516936955,15000,5000,20,500
"1837",100,500,50,0.8,1,0.71,0.92,36.2636,47.4912,58.7929,1.00064154787629,15000,5000,20,500
"1838",100,500,50,0.8,1,0.78,0.93,42.592,53.67425,66.6025,1.00050141876917,15000,5000,20,500
"1839",100,500,50,0.8,1,0.67,0.86,34.4376,43.6291,54.3439,1.00094548875022,15000,5000,20,500
"1840",100,500,50,0.8,1,0.71,0.9,35.9392,45.26645,57.027,0.999771180351541,15000,5000,20,500
"1841",100,500,50,0.8,1,0.68,0.95,25.8625,33.41295,41.7729,1.00099762100042,15000,5000,20,500
"1842",100,500,50,0.8,1,0.68,0.91,35.5001,45.33375,56.4449,0.999678595136023,15000,5000,20,500
"1843",100,500,50,0.8,1,0.71,0.9,37.6541,46.67625,58.6617,1.00071120685137,15000,5000,20,500
"1844",100,500,50,0.8,1,0.76,0.94,44.3072,55.69945,68.8634,1.00311083838053,15000,5000,20,500
"1845",100,500,50,0.8,1,0.7,0.88,42.2357,53.97875,67.68,0.999249925810838,15000,5000,20,500
"1846",100,500,50,0.8,1,0.72,0.9,39.166,49.4713,61.2699,1.00067381765027,15000,5000,20,500
"1847",100,500,50,0.8,1,0.65,0.92,36.2144,46.0983,58.2437,1.00345195867806,15000,5000,20,500
"1848",100,500,50,0.8,1,0.65,0.84,47.4946,61.02625,77.0458,0.999218217265254,15000,5000,20,500
"1849",100,500,50,0.8,1,0.66,0.88,32.1761,40.52195,50.896,0.999265326412671,15000,5000,20,500
"1850",100,500,50,0.8,1,0.69,0.91,33.7024,43.73895,54.938,1.00131044878715,15000,5000,20,500
"1851",500,500,50,0.8,1,0.666,0.868,41.7027,46.10045,51.5493,0.999808348800055,15000,5000,20,500
"1852",500,500,50,0.8,1,0.682,0.896,39.3423,43.7453,48.6082,1.00190664679709,15000,5000,20,500
"1853",500,500,50,0.8,1,0.644,0.888,38.3428,43.0866,48.2509,0.999544102021479,15000,5000,20,500
"1854",500,500,50,0.8,1,0.722,0.932,41.1949,45.41235,50.5165,1.00183218231865,15000,5000,20,500
"1855",500,500,50,0.8,1,0.664,0.9,37.5363,41.48055,46.0538,0.999726848830086,15000,5000,20,500
"1856",500,500,50,0.8,1,0.712,0.886,38.5155,42.6386,47.7179,1.00175523425631,15000,5000,20,500
"1857",500,500,50,0.8,1,0.682,0.884,36.7586,40.7447,45.3323,1.0013104836345,15000,5000,20,500
"1858",500,500,50,0.8,1,0.694,0.898,37.8482,42.1439,46.6112,0.999657574942577,15000,5000,20,500
"1859",500,500,50,0.8,1,0.738,0.914,42.8225,47.3884,52.6683,1.00105649990956,15000,5000,20,500
"1860",500,500,50,0.8,1,0.638,0.9,38.8195,43.0284,48.2423,1.00067966829784,15000,5000,20,500
"1861",500,500,50,0.8,1,0.692,0.918,39.6391,43.9661,48.5019,1.00039511810144,15000,5000,20,500
"1862",500,500,50,0.8,1,0.688,0.914,42.8912,48.00945,53.0168,1.00690498205301,15000,5000,20,500
"1863",500,500,50,0.8,1,0.69,0.914,37.9911,42.15255,46.7236,1.00244464085334,15000,5000,20,500
"1864",500,500,50,0.8,1,0.672,0.894,41.1948,46.08095,50.8847,1.00189064665385,15000,5000,20,500
"1865",500,500,50,0.8,1,0.692,0.902,39.0753,43.5031,48.1303,0.999669669272042,15000,5000,20,500
"1866",500,500,50,0.8,1,0.676,0.882,36.0871,40.0062,44.7323,1.00393228739029,15000,5000,20,500
"1867",500,500,50,0.8,1,0.694,0.892,40.8795,45.2444,50.0886,1.00117509312865,15000,5000,20,500
"1868",500,500,50,0.8,1,0.672,0.88,39.1075,43.7195,48.1426,1.00127673026669,15000,5000,20,500
"1869",500,500,50,0.8,1,0.666,0.892,41.0022,45.72285,50.7888,1.00237500526833,15000,5000,20,500
"1870",500,500,50,0.8,1,0.694,0.906,39.8823,44.40195,49.0265,0.999961418753644,15000,5000,20,500
"1871",500,500,50,0.8,1,0.67,0.886,40.7394,45.3631,50.5538,1.00102013109332,15000,5000,20,500
"1872",500,500,50,0.8,1,0.682,0.892,34.8917,38.50035,42.6811,1.00019291678745,15000,5000,20,500
"1873",500,500,50,0.8,1,0.716,0.908,41.3375,45.64425,50.5444,1.00402319271317,15000,5000,20,500
"1874",500,500,50,0.8,1,0.66,0.916,41.5744,45.9812,51.5437,1.0000954910691,15000,5000,20,500
"1875",500,500,50,0.8,1,0.694,0.896,43.2316,47.78165,52.5723,1.00065097576748,15000,5000,20,500
"1876",500,500,50,0.8,1,0.708,0.904,40.9185,45.50975,50.3985,0.999582295921121,15000,5000,20,500
"1877",500,500,50,0.8,1,0.686,0.908,39.6472,43.53745,48.6154,1.00083396516014,15000,5000,20,500
"1878",500,500,50,0.8,1,0.68,0.886,38.3448,42.66215,47.6171,1.0014873510587,15000,5000,20,500
"1879",500,500,50,0.8,1,0.676,0.886,40.5516,45.29705,50.3056,1.00040350483339,15000,5000,20,500
"1880",500,500,50,0.8,1,0.708,0.914,41.9186,46.7987,51.466,1.00032595186858,15000,5000,20,500
"1881",500,500,50,0.8,1,0.688,0.918,39.5765,44.15275,48.9676,1.00246214982088,15000,5000,20,500
"1882",500,500,50,0.8,1,0.664,0.9,39.4875,44.3309,49.0943,0.999754544704889,15000,5000,20,500
"1883",500,500,50,0.8,1,0.728,0.914,41.8991,46.7802,51.4283,1.00278116467152,15000,5000,20,500
"1884",500,500,50,0.8,1,0.706,0.906,39.1576,43.44495,47.9747,1.00432145913371,15000,5000,20,500
"1885",500,500,50,0.8,1,0.65,0.896,38.4894,42.97735,47.5515,1.0003736651103,15000,5000,20,500
"1886",500,500,50,0.8,1,0.674,0.898,37.626,41.88895,46.868,1.00088729162138,15000,5000,20,500
"1887",500,500,50,0.8,1,0.724,0.902,39.676,43.82515,48.7199,1.00051468185393,15000,5000,20,500
"1888",500,500,50,0.8,1,0.684,0.89,41.3229,46.2045,51.0231,1.00312894728745,15000,5000,20,500
"1889",500,500,50,0.8,1,0.72,0.9,41.6786,46.27355,51.2366,1.00000314812538,15000,5000,20,500
"1890",500,500,50,0.8,1,0.704,0.908,41.5037,45.70675,51.1666,0.999998874308784,15000,5000,20,500
"1891",500,500,50,0.8,1,0.712,0.906,40.8272,45.31945,49.8915,1.00238886128234,15000,5000,20,500
"1892",500,500,50,0.8,1,0.658,0.89,35.6857,39.4415,44.1417,1.00123470298454,15000,5000,20,500
"1893",500,500,50,0.8,1,0.692,0.904,41.0269,46.0537,50.9306,1.00011036899725,15000,5000,20,500
"1894",500,500,50,0.8,1,0.664,0.898,38.7198,43.5699,48.1299,1.00152090814986,15000,5000,20,500
"1895",500,500,50,0.8,1,0.652,0.888,37.0974,41.56615,46.3761,1.00134771435172,15000,5000,20,500
"1896",500,500,50,0.8,1,0.696,0.906,38.2113,42.66205,47.2701,1.00167026671352,15000,5000,20,500
"1897",500,500,50,0.8,1,0.688,0.912,36.0707,39.9712,44.2863,0.999354789873944,15000,5000,20,500
"1898",500,500,50,0.8,1,0.674,0.918,36.6531,41.27385,45.1902,1.00163073964631,15000,5000,20,500
"1899",500,500,50,0.8,1,0.672,0.914,45.4953,50.45525,55.9277,1.00188767636679,15000,5000,20,500
"1900",500,500,50,0.8,1,0.662,0.894,38.641,42.9159,47.7259,1.00113285883816,15000,5000,20,500
"1901",1000,500,50,0.8,1,0.695,0.908,42.7006,45.9764,49.4225,1.00097574010888,15000,5000,20,500
"1902",1000,500,50,0.8,1,0.696,0.909,42.491,45.7472,49.1489,0.999933113161101,15000,5000,20,500
"1903",1000,500,50,0.8,1,0.701,0.902,41.334,44.4743,47.9442,1.00209573388662,15000,5000,20,500
"1904",1000,500,50,0.8,1,0.671,0.888,40.3786,43.7953,46.8209,1.00084447868296,15000,5000,20,500
"1905",1000,500,50,0.8,1,0.692,0.893,41.0087,44.2282,47.3762,1.00133779825253,15000,5000,20,500
"1906",1000,500,50,0.8,1,0.701,0.901,40.2217,43.1861,46.4763,0.999929618782685,15000,5000,20,500
"1907",1000,500,50,0.8,1,0.714,0.892,40.2556,43.22545,46.2868,1.00714145874633,15000,5000,20,500
"1908",1000,500,50,0.8,1,0.687,0.914,40.3037,43.50855,46.9873,1.00135964536414,15000,5000,20,500
"1909",1000,500,50,0.8,1,0.675,0.889,41.2199,44.12335,47.8715,0.999846413444092,15000,5000,20,500
"1910",1000,500,50,0.8,1,0.698,0.904,42.593,45.8745,49.143,1.00188557311208,15000,5000,20,500
"1911",1000,500,50,0.8,1,0.7,0.91,42.6236,45.9069,49.3415,1.0030654437395,15000,5000,20,500
"1912",1000,500,50,0.8,1,0.674,0.9,41.5645,44.73295,48.4265,1.00282602706895,15000,5000,20,500
"1913",1000,500,50,0.8,1,0.666,0.893,39.7491,43.1,46.2624,1.00248077988543,15000,5000,20,500
"1914",1000,500,50,0.8,1,0.687,0.899,39.8732,42.935,46.2506,1.00212994681898,15000,5000,20,500
"1915",1000,500,50,0.8,1,0.702,0.918,40.1274,43.3902,46.608,1.0006212524904,15000,5000,20,500
"1916",1000,500,50,0.8,1,0.696,0.898,40.9555,44.4133,47.6694,1.00336529090661,15000,5000,20,500
"1917",1000,500,50,0.8,1,0.699,0.912,41.7529,44.65895,48.0727,1.00217558494986,15000,5000,20,500
"1918",1000,500,50,0.8,1,0.67,0.899,39.2345,42.44735,45.5045,1.00019078197786,15000,5000,20,500
"1919",1000,500,50,0.8,1,0.678,0.894,38.9521,41.9668,44.841,1.002198694502,15000,5000,20,500
"1920",1000,500,50,0.8,1,0.686,0.901,40.2939,43.09915,46.389,1.00135003506268,15000,5000,20,500
"1921",1000,500,50,0.8,1,0.66,0.896,39.0802,42.2195,45.4761,1.0000000996951,15000,5000,20,500
"1922",1000,500,50,0.8,1,0.686,0.919,41.0557,44.0909,47.4477,1.00613785042872,15000,5000,20,500
"1923",1000,500,50,0.8,1,0.683,0.907,41.0853,44.60365,47.7977,1.00289353676483,15000,5000,20,500
"1924",1000,500,50,0.8,1,0.687,0.882,41.1766,44.3932,47.8468,1.00044619267054,15000,5000,20,500
"1925",1000,500,50,0.8,1,0.635,0.882,40.9349,44.2988,47.8479,1.00111980174646,15000,5000,20,500
"1926",1000,500,50,0.8,1,0.696,0.888,42.2507,45.4874,49.0797,1.00149332217862,15000,5000,20,500
"1927",1000,500,50,0.8,1,0.687,0.899,40.8723,44.13565,47.5035,1.00221028612121,15000,5000,20,500
"1928",1000,500,50,0.8,1,0.685,0.913,39.3055,42.2456,45.6458,1.0013121138248,15000,5000,20,500
"1929",1000,500,50,0.8,1,0.636,0.887,40.5839,43.93945,47.3191,1.00194700980949,15000,5000,20,500
"1930",1000,500,50,0.8,1,0.7,0.903,39.3025,42.3704,45.4568,1.00203022406743,15000,5000,20,500
"1931",1000,500,50,0.8,1,0.697,0.892,39.9707,43.012,46.406,1.00578424038253,15000,5000,20,500
"1932",1000,500,50,0.8,1,0.684,0.908,41.4173,44.62405,47.7527,0.999496190243687,15000,5000,20,500
"1933",1000,500,50,0.8,1,0.664,0.905,41.8635,45.16615,48.5436,1.00062931946085,15000,5000,20,500
"1934",1000,500,50,0.8,1,0.676,0.899,41.1871,44.79915,48.2211,0.999685914486344,15000,5000,20,500
"1935",1000,500,50,0.8,1,0.688,0.901,41.869,45.2297,48.7315,1.00029769977841,15000,5000,20,500
