"","N","LEN","SIGMA","PHI","SIGMA.PHI","Pcap","Pstay","sigma_lower","sigma_med","sigma_upper","phi_lower","phi_med","phi_upper","R_hat_sigma","R_hat_phi","MCMCiter","Burn_in","N_thin","N_sample"
"2201",1000,500,100,0.8,1,0.621,0.818,91.9021,97.97395,104.409,0.707711,0.7423125,0.776316,1.00060298920565,1.00075635088848,15000,5000,20,500
"2202",1000,500,100,0.8,1,0.626,0.834,94.2148,101.126,107.77,0.715638,0.7497115,0.78623,0.999216141486835,1.00120992994445,15000,5000,20,500
"2203",1000,500,100,0.8,1,0.64,0.843,90.4029,96.50425,103.225,0.7176,0.752865,0.784477,1.0021319063137,0.999460172616167,15000,5000,20,500
"2204",1000,500,100,0.8,1,0.632,0.827,92.2454,98.6843,105.184,0.723798,0.757001,0.790394,0.999840773876446,1.00459911106625,15000,5000,20,500
"2205",1000,500,100,0.8,1,0.658,0.869,94.4083,101.1625,107.135,0.741822,0.7731405,0.808912,0.999846135434706,1.00029982850542,15000,5000,20,500
"2206",1000,500,100,0.8,1,0.627,0.837,95.2825,101.1285,108.808,0.709822,0.7481545,0.780837,1.00021062454128,1.00205853166475,15000,5000,20,500
"2207",1000,500,100,0.8,1,0.63,0.828,94.1531,99.73825,106.896,0.720343,0.755159,0.786681,1.00060113305964,1.00156848956408,15000,5000,20,500
"2208",1000,500,100,0.8,1,0.651,0.84,93.3054,99.4387,106.304,0.737685,0.773466,0.806176,1.00055751113823,1.00081333131581,15000,5000,20,500
"2209",1000,500,100,0.8,1,0.617,0.834,92.0096,98.2695,104.803,0.689746,0.725173,0.756121,1.00066370329659,1.00015461428864,15000,5000,20,500
"2210",1000,500,100,0.8,1,0.66,0.841,99.18,106.1905,113.126,0.773066,0.806426,0.84421,1.00001223713433,1.00098747100432,15000,5000,20,500
"2211",1000,500,100,0.8,1,0.647,0.853,90.6659,96.72955,103.195,0.732058,0.7650915,0.798893,0.999486886927699,0.999597339951202,15000,5000,20,500
"2212",1000,500,100,0.8,1,0.645,0.852,97.9605,104.184,111.629,0.736247,0.769202,0.803434,0.999930800075486,1.00234301345216,15000,5000,20,500
"2213",1000,500,100,0.8,1,0.639,0.85,93.8757,100.7845,107.26,0.715675,0.750372,0.783245,1.00023333028027,1.00022516241408,15000,5000,20,500
"2214",1000,500,100,0.8,1,0.658,0.862,94.2942,100.2495,107.295,0.733498,0.7651895,0.800489,1.00076253232586,1.01021130914061,15000,5000,20,500
"2215",1000,500,100,0.8,1,0.629,0.824,95.3485,101.317,108.345,0.719444,0.7543635,0.78635,0.999438067021692,1.00023390441514,15000,5000,20,500
"2216",1000,500,100,0.8,1,0.624,0.83,92.1657,98.4063,105.113,0.706333,0.741232,0.776859,1.00210634558127,1.00075983786655,15000,5000,20,500
"2217",1000,500,100,0.8,1,0.67,0.846,91.4085,97.62515,103.721,0.767113,0.801338,0.83141,1.00324634144998,1.00186438513406,15000,5000,20,500
"2218",1000,500,100,0.8,1,0.64,0.836,95.3752,101.242,108.131,0.725637,0.7595115,0.793822,0.999973013911134,1.00025912310394,15000,5000,20,500
"2219",1000,500,100,0.8,1,0.629,0.833,98.6451,105.82,112.492,0.720685,0.7589385,0.791438,1.00209179398258,1.00155566937594,15000,5000,20,500
"2220",1000,500,100,0.8,1,0.648,0.842,99.478,106.3655,113.315,0.743561,0.7770495,0.810661,0.999529334379698,1.00048403125448,15000,5000,20,500
"2221",1000,500,100,0.8,1,0.67,0.833,98.6078,105.2655,112.231,0.774397,0.8090525,0.840134,0.999486509573142,1.0034532596317,15000,5000,20,500
"2222",1000,500,100,0.8,1,0.641,0.836,96.686,103.674,110.696,0.736828,0.7682465,0.804262,1.00356182076399,1.00034113282573,15000,5000,20,500
"2223",1000,500,100,0.8,1,0.635,0.828,93.2514,99.34905,105.989,0.726124,0.7626365,0.795457,1.00251978208087,0.999892951557035,15000,5000,20,500
"2224",1000,500,100,0.8,1,0.652,0.839,96.7498,103.9175,110.195,0.75484,0.7876125,0.823256,1.00156336427907,1.00328462991983,15000,5000,20,500
"2225",1000,500,100,0.8,1,0.671,0.872,94.9333,101.399,108.153,0.763014,0.796854,0.829885,0.999531705923196,0.999555702219588,15000,5000,20,500
"2226",1000,500,100,0.8,1,0.639,0.842,94.7065,100.6045,107.505,0.727386,0.7616655,0.794226,1.00067547536,1.00465439306397,15000,5000,20,500
"2227",1000,500,100,0.8,1,0.653,0.834,89.8025,95.34405,102.174,0.733943,0.767684,0.802227,0.999604543350991,1.00083384588858,15000,5000,20,500
"2228",1000,500,100,0.8,1,0.631,0.855,97.1556,103.758,111.192,0.713138,0.7494085,0.782878,0.999832405845928,0.999235590288874,15000,5000,20,500
"2229",1000,500,100,0.8,1,0.664,0.853,97.4604,103.949,111.079,0.752949,0.7909885,0.822297,0.999322436148878,1.00787581777394,15000,5000,20,500
"2230",1000,500,100,0.8,1,0.663,0.843,98.2331,104.8675,112.066,0.760193,0.794314,0.829986,0.999271500497747,1.00184735151967,15000,5000,20,500
"2231",1000,500,100,0.8,1,0.649,0.844,91.4201,96.9633,103.315,0.723134,0.75932,0.791749,0.999425806798425,1.00197155691953,15000,5000,20,500
"2232",1000,500,100,0.8,1,0.619,0.822,98.6766,105.998,113.256,0.717932,0.753928,0.788212,1.00168645910644,1.00260454367838,15000,5000,20,500
"2233",1000,500,100,0.8,1,0.629,0.831,92.859,99.3692,105.861,0.712415,0.7496225,0.783469,0.999738080078551,0.999400881951241,15000,5000,20,500
"2234",1000,500,100,0.8,1,0.633,0.844,93.5214,99.8148,106.32,0.718408,0.753338,0.786446,1.00027009925884,1.00009345987516,15000,5000,20,500
"2235",1000,500,100,0.8,1,0.631,0.855,95.5614,102.786,109.453,0.71096,0.7445105,0.779509,1.00094631697737,1.00089969915352,15000,5000,20,500
"2236",1000,500,100,0.8,1,0.623,0.846,93.4529,100.615,106.961,0.705237,0.7405935,0.774613,1.00142931599433,1.0010460795104,15000,5000,20,500
"2237",1000,500,100,0.8,1,0.629,0.826,86.0521,91.7866,97.316,0.716954,0.7520155,0.786667,0.999702013600344,1.00370017400448,15000,5000,20,500
"2238",1000,500,100,0.8,1,0.652,0.849,90.1493,96.3067,102.534,0.727583,0.758649,0.794192,1.0053466131944,0.999540127211564,15000,5000,20,500
"2239",1000,500,100,0.8,1,0.648,0.829,93.7684,99.97285,106.924,0.735005,0.7701525,0.801036,1.00111107372849,1.00241249227107,15000,5000,20,500
"2240",1000,500,100,0.8,1,0.63,0.838,93.3573,99.38065,105.839,0.717335,0.751942,0.785212,1.00064495182558,1.00071083934411,15000,5000,20,500
"2241",1000,500,100,0.8,1,0.65,0.84,88.7085,94.8936,100.784,0.725567,0.7606475,0.792881,0.999830583978354,0.999815494928388,15000,5000,20,500
"2242",1000,500,100,0.8,1,0.64,0.838,100.893,107.5485,114.686,0.739714,0.7749865,0.810384,1.00135588641874,1.0011714432975,15000,5000,20,500
"2243",1000,500,100,0.8,1,0.66,0.834,92.5052,98.1662,104.621,0.741494,0.7713705,0.808466,1.00235460183929,1.0002276635148,15000,5000,20,500
"2244",1000,500,100,0.8,1,0.629,0.844,93.4263,100.2105,106.685,0.706708,0.739439,0.773244,1.00095001805592,1.00261649512244,15000,5000,20,500
"2245",1000,500,100,0.8,1,0.652,0.836,98.9387,105.286,112.503,0.750306,0.7809115,0.818574,1.00130614630192,0.999857310833229,15000,5000,20,500
"2246",1000,500,100,0.8,1,0.648,0.846,90.6267,96.7607,103.141,0.72809,0.7606255,0.792953,1.00451667768132,1.00166809568364,15000,5000,20,500
"2247",1000,500,100,0.8,1,0.627,0.833,97.5153,104.299,111.531,0.727997,0.7649675,0.797284,1.00082990537888,1.00130145258236,15000,5000,20,500
"2248",1000,500,100,0.8,1,0.642,0.837,93.0199,99.53085,106.465,0.730433,0.765708,0.79797,0.999492115786913,1.00012063041315,15000,5000,20,500
"2249",1000,500,100,0.8,1,0.66,0.853,95.4637,101.781,108.971,0.736725,0.770799,0.804544,1.00115975850884,0.99953792657182,15000,5000,20,500
"2250",1000,500,100,0.8,1,0.627,0.844,99.954,106.9405,114.413,0.716683,0.7540705,0.792953,1.00054079977576,1.00029991364737,15000,5000,20,500
"2251",100,1000,100,0.8,1,0.73,0.96,82.205,97.62535,115.28,0.677331,0.764569,0.844813,1.00069364804223,1.00038836208018,15000,5000,20,500
"2252",100,1000,100,0.8,1,0.69,0.9,84.0043,100.3665,120.643,0.659832,0.754742,0.841961,1.00041980465753,1.00125219704992,15000,5000,20,500
"2253",100,1000,100,0.8,1,0.65,0.92,87.9196,107.0295,126.81,0.612599,0.707398,0.804318,1.00037154818085,1.00146724245638,15000,5000,20,500
"2254",100,1000,100,0.8,1,0.71,0.89,102.392,123.719,151.967,0.734061,0.834109,0.919435,1.00151739127124,1.00044653826469,15000,5000,20,500
"2255",100,1000,100,0.8,1,0.68,0.91,92.6063,108.73,131.613,0.639683,0.7426325,0.828806,1.00086017610363,0.999334040722318,15000,5000,20,500
"2256",100,1000,100,0.8,1,0.72,0.91,81.3132,97.5156,115.239,0.69575,0.7833795,0.875066,1.0003048051951,1.00158267094538,15000,5000,20,500
"2257",100,1000,100,0.8,1,0.7,0.92,72.593,85.2403,101.28,0.664199,0.7574295,0.845747,0.999451455163971,1.00336299008248,15000,5000,20,500
"2258",100,1000,100,0.8,1,0.62,0.88,82.1472,99.93485,120.359,0.576427,0.6790305,0.770695,1.00019427382073,1.00014593299123,15000,5000,20,500
"2259",100,1000,100,0.8,1,0.71,0.9,97.3607,117.2475,138.395,0.706311,0.805804,0.888749,1.00010800038802,0.999948544904562,15000,5000,20,500
"2260",100,1000,100,0.8,1,0.72,0.94,85.3134,102.7685,121.695,0.66808,0.7544225,0.840267,0.999182734390735,0.999701419021436,15000,5000,20,500
"2261",100,1000,100,0.8,1,0.67,0.91,83.2497,98.92975,120.47,0.630932,0.729637,0.813904,1.0000736845039,1.0047061961143,15000,5000,20,500
"2262",100,1000,100,0.8,1,0.73,0.93,70.5459,85.82665,100.318,0.678824,0.763089,0.851018,1.00050160587895,1.00027947403149,15000,5000,20,500
"2263",100,1000,100,0.8,1,0.61,0.93,87.7799,106.7125,128.521,0.563337,0.6594435,0.760318,1.0105108875155,1.00216256799259,15000,5000,20,500
"2264",100,1000,100,0.8,1,0.61,0.93,89.7911,108.697,131.29,0.559604,0.663525,0.758714,0.999516425153749,0.999289846279643,15000,5000,20,500
"2265",100,1000,100,0.8,1,0.71,0.9,75.2047,88.42225,106.499,0.68669,0.783022,0.863493,1.00127630774387,0.999623623332183,15000,5000,20,500
"2266",100,1000,100,0.8,1,0.66,0.88,95.3411,113.843,137.276,0.63725,0.737361,0.822189,1.00013326063351,1.0020065631855,15000,5000,20,500
"2267",100,1000,100,0.8,1,0.77,0.91,84.4665,100.7,119.082,0.750519,0.838596,0.915022,1.00048094544625,1.00181653632437,15000,5000,20,500
"2268",100,1000,100,0.8,1,0.66,0.95,62.8866,76.1655,91.8124,0.589208,0.6892425,0.779438,1.00062180271409,1.00064072687762,15000,5000,20,500
"2269",100,1000,100,0.8,1,0.67,0.91,83.2751,99.1465,120,0.634792,0.731369,0.820895,0.999659509282788,0.999838814064496,15000,5000,20,500
"2270",100,1000,100,0.8,1,0.67,0.89,88.5004,106.952,126.824,0.649329,0.7434625,0.840065,0.999352767236169,1.00129084229437,15000,5000,20,500
"2271",100,1000,100,0.8,1,0.61,0.89,91.1263,111.171,135.146,0.564899,0.6617785,0.760713,0.999873097281817,0.999348833076354,15000,5000,20,500
"2272",100,1000,100,0.8,1,0.67,0.93,79.1365,95.87755,115.522,0.62616,0.722525,0.812468,0.999658026658717,1.00143985786642,15000,5000,20,500
"2273",100,1000,100,0.8,1,0.7,0.9,75.8093,90.8838,107.216,0.652702,0.747512,0.82553,1.00017361519214,1.00100978891082,15000,5000,20,500
"2274",100,1000,100,0.8,1,0.75,0.92,72.9783,87.64305,103.115,0.718072,0.8037605,0.886109,1.00098409239593,0.999114977493185,15000,5000,20,500
"2275",100,1000,100,0.8,1,0.66,0.9,87.3607,107.416,127.248,0.615478,0.722203,0.809746,0.999244141517008,1.00007274960913,15000,5000,20,500
"2276",100,1000,100,0.8,1,0.69,0.93,79.5306,94.7049,114.424,0.63235,0.721833,0.811307,1.00013782778732,1.00291320161208,15000,5000,20,500
"2277",100,1000,100,0.8,1,0.74,0.93,91.5279,107.555,129.227,0.689851,0.779986,0.860178,1.00268426671127,1.0029676486337,15000,5000,20,500
"2278",100,1000,100,0.8,1,0.82,0.95,84.1982,100.019,118.329,0.797221,0.8730825,0.948211,1.00839011040649,1.0009967241869,15000,5000,20,500
"2279",100,1000,100,0.8,1,0.63,0.9,76.6355,92.84825,111.824,0.573657,0.6731595,0.76557,1.00133534851015,0.999826460064323,15000,5000,20,500
"2280",100,1000,100,0.8,1,0.7,0.94,76.7231,92.30095,109.421,0.651882,0.7432975,0.827158,1.00108469063868,1.00021218652185,15000,5000,20,500
"2281",100,1000,100,0.8,1,0.83,0.92,76.4941,90.6193,107.116,0.804284,0.878004,0.938607,0.999061844961476,1.00314459969989,15000,5000,20,500
"2282",100,1000,100,0.8,1,0.76,0.95,75.6805,89.41085,105.245,0.704414,0.796864,0.873003,1.00027493117788,0.999900442830691,15000,5000,20,500
"2283",100,1000,100,0.8,1,0.66,0.9,77.7631,94.01205,112.383,0.615979,0.7188185,0.804133,0.999642320105322,0.999440625484045,15000,5000,20,500
"2284",100,1000,100,0.8,1,0.76,0.95,93.1124,110.6485,131.202,0.749102,0.832027,0.915004,0.999762045004825,1.00593271508788,15000,5000,20,500
"2285",100,1000,100,0.8,1,0.68,0.87,85.2594,102.758,121.673,0.65196,0.7573945,0.840112,0.999875928059145,1.00061859473898,15000,5000,20,500
"2286",100,1000,100,0.8,1,0.64,0.91,86.0786,102.838,124.972,0.592597,0.694949,0.779454,1.00126181253517,1.00013831758429,15000,5000,20,500
"2287",100,1000,100,0.8,1,0.66,0.93,75.0703,90.73615,107.959,0.598529,0.7009495,0.788661,1.00087434496669,0.99942501880034,15000,5000,20,500
"2288",100,1000,100,0.8,1,0.69,0.92,80.9075,97.56635,115.161,0.6434,0.7334515,0.828495,1.00127706323708,1.00536510881535,15000,5000,20,500
"2289",100,1000,100,0.8,1,0.61,0.9,91.0387,111.953,134.326,0.557594,0.66404,0.755733,1.00110566156926,1.00032068491306,15000,5000,20,500
"2290",100,1000,100,0.8,1,0.69,0.89,90.7371,109.606,131.132,0.679565,0.7784905,0.865613,1.00263501687912,0.999405152753381,15000,5000,20,500
"2291",100,1000,100,0.8,1,0.72,0.92,83.5689,101.287,118.34,0.683124,0.7718175,0.861254,1.00106057758085,1.00244885532902,15000,5000,20,500
"2292",100,1000,100,0.8,1,0.7,0.92,92.0307,109.812,130.134,0.676934,0.781527,0.857044,1.00181047788161,1.00008142421223,15000,5000,20,500
"2293",100,1000,100,0.8,1,0.69,0.93,85.7341,104.162,122.734,0.651848,0.7402655,0.835567,1.00209865174863,1.00109968171059,15000,5000,20,500
"2294",100,1000,100,0.8,1,0.68,0.97,69.1155,82.09735,98.4604,0.618286,0.7218725,0.810571,0.99924419525381,0.99953618007804,15000,5000,20,500
"2295",100,1000,100,0.8,1,0.66,0.93,82.0135,100.316,119.819,0.626002,0.717241,0.82016,0.999383141444992,1.00105923646553,15000,5000,20,500
"2296",100,1000,100,0.8,1,0.69,0.89,71.0499,85.82265,101.731,0.636937,0.737611,0.820451,0.999553802012477,1.00373251978029,15000,5000,20,500
"2297",100,1000,100,0.8,1,0.79,0.92,76.8734,89.69675,107.248,0.747265,0.835155,0.907909,0.999909170888362,1.00125068453539,15000,5000,20,500
"2298",100,1000,100,0.8,1,0.67,0.93,83.7942,101.0785,120.181,0.633823,0.73755,0.824632,0.999558043346657,1.00108483424315,15000,5000,20,500
"2299",100,1000,100,0.8,1,0.75,0.96,80.0368,94.2252,112.987,0.693669,0.7905945,0.871101,1.00135146903917,0.999688166297899,15000,5000,20,500
"2300",100,1000,100,0.8,1,0.67,0.89,80.2184,96.36065,114.362,0.63173,0.727397,0.815908,1.0032164636477,1.00231242818458,15000,5000,20,500
"2301",500,1000,100,0.8,1,0.722,0.902,91.8294,99.53215,106.98,0.748119,0.79206,0.830478,1.00221601784163,1.00385304604952,15000,5000,20,500
"2302",500,1000,100,0.8,1,0.684,0.924,87.9118,95.22925,102.924,0.705654,0.748819,0.788623,1.00094291362943,0.99963940578063,15000,5000,20,500
"2303",500,1000,100,0.8,1,0.686,0.932,90.9249,97.8964,107.129,0.685263,0.7295605,0.768339,1.00349650035204,1.00097081434432,15000,5000,20,500
"2304",500,1000,100,0.8,1,0.684,0.904,90.0545,97.9361,106.156,0.701423,0.74582,0.78551,1.00044019704891,1.00082284196148,15000,5000,20,500
"2305",500,1000,100,0.8,1,0.686,0.918,86.0252,93.0771,101.081,0.708518,0.750208,0.789068,1.00034118840081,0.999892885517985,15000,5000,20,500
"2306",500,1000,100,0.8,1,0.684,0.898,94.2797,101.867,110.324,0.713464,0.756992,0.797748,1.00225099850285,1.00044978327765,15000,5000,20,500
"2307",500,1000,100,0.8,1,0.744,0.936,88.3694,95.5547,102.673,0.759693,0.8007175,0.836184,1.00077615832341,1.00143053222394,15000,5000,20,500
"2308",500,1000,100,0.8,1,0.66,0.912,93.4478,100.849,109.6,0.67454,0.714475,0.758526,1.00100487698779,1.00015039168949,15000,5000,20,500
"2309",500,1000,100,0.8,1,0.672,0.9,93.4222,100.076,109.084,0.692699,0.7377255,0.776805,1.00333791097761,1.00079711650441,15000,5000,20,500
"2310",500,1000,100,0.8,1,0.742,0.928,89.425,96.65115,104.164,0.758929,0.797343,0.835368,0.999807534674412,0.999250250648184,15000,5000,20,500
"2311",500,1000,100,0.8,1,0.68,0.908,96.6658,104.447,113.432,0.708548,0.751863,0.7934,1.00268383699861,1.00356702334358,15000,5000,20,500
"2312",500,1000,100,0.8,1,0.676,0.902,88.2403,95.61815,103.45,0.692532,0.7360575,0.776358,0.999403459620215,1.00215505464708,15000,5000,20,500
"2313",500,1000,100,0.8,1,0.718,0.932,88.2322,96.07755,103.506,0.734986,0.775194,0.815358,1.00232154804702,0.999971821584315,15000,5000,20,500
"2314",500,1000,100,0.8,1,0.714,0.916,92.1003,99.36945,107.063,0.73958,0.781565,0.820957,1.00023170253609,0.999761684388828,15000,5000,20,500
"2315",500,1000,100,0.8,1,0.702,0.92,92.3325,99.87965,108.233,0.729485,0.770087,0.811797,1.00228139310806,1.00028371146964,15000,5000,20,500
"2316",500,1000,100,0.8,1,0.688,0.928,100.009,107.366,117.022,0.697154,0.7404435,0.782956,1.00103901142605,1.00018395592128,15000,5000,20,500
"2317",500,1000,100,0.8,1,0.698,0.926,92.9043,99.88245,108.301,0.70212,0.7467985,0.784793,0.999667873712745,1.00261500968562,15000,5000,20,500
"2318",500,1000,100,0.8,1,0.692,0.928,87.1949,93.9729,102.353,0.700114,0.7419955,0.784962,0.999845931985486,1.00056220339965,15000,5000,20,500
"2319",500,1000,100,0.8,1,0.722,0.922,95.3843,103.3135,111.473,0.743565,0.7840635,0.824888,0.999354960874018,1.00086751556509,15000,5000,20,500
"2320",500,1000,100,0.8,1,0.706,0.918,95.7189,104.297,112.743,0.728992,0.768497,0.810332,0.999920437681574,1.00077662219008,15000,5000,20,500
"2321",500,1000,100,0.8,1,0.724,0.922,91.6812,99.8379,107.558,0.74121,0.778301,0.819951,1.00284954227542,1.0015719186942,15000,5000,20,500
"2322",500,1000,100,0.8,1,0.698,0.916,96.2684,104.1255,113.185,0.718411,0.7604545,0.798405,1.0015883005135,1.00030790463183,15000,5000,20,500
"2323",500,1000,100,0.8,1,0.698,0.93,98.2879,106.4315,115.435,0.710774,0.754872,0.795558,0.999390023623565,1.00336401175868,15000,5000,20,500
"2324",500,1000,100,0.8,1,0.72,0.912,90.4064,98.5818,105.834,0.743701,0.78494,0.825643,1.00000632702133,0.99941885864698,15000,5000,20,500
"2325",500,1000,100,0.8,1,0.702,0.92,94.8357,102.3145,110.958,0.730096,0.7694195,0.810546,1.00422833695717,1.00043845851211,15000,5000,20,500
"2326",500,1000,100,0.8,1,0.706,0.94,90.1501,97.31705,105.797,0.713506,0.756091,0.795553,1.00037333458291,1.00218695029531,15000,5000,20,500
"2327",500,1000,100,0.8,1,0.68,0.912,95.8045,103.9475,112.124,0.706842,0.748971,0.791915,1.000453613909,1.00299984833765,15000,5000,20,500
"2328",500,1000,100,0.8,1,0.688,0.894,93.0699,100.3905,108.462,0.721423,0.7628865,0.804427,0.99972389074613,0.999131330762975,15000,5000,20,500
"2329",500,1000,100,0.8,1,0.674,0.93,89.5649,97.79155,105.304,0.686353,0.7270135,0.77168,1.00019313510156,1.00758070546236,15000,5000,20,500
"2330",500,1000,100,0.8,1,0.73,0.934,89.7906,96.6595,103.845,0.744108,0.7832095,0.823188,1.00116052495624,1.00165761830392,15000,5000,20,500
"2331",500,1000,100,0.8,1,0.676,0.912,90.7486,98.1438,106.613,0.688049,0.730236,0.770321,1.00109944345296,0.999500855192693,15000,5000,20,500
"2332",500,1000,100,0.8,1,0.672,0.91,91.0375,98.3034,106.187,0.686335,0.728236,0.772695,1.00039523835616,1.00185746786895,15000,5000,20,500
"2333",500,1000,100,0.8,1,0.706,0.932,95.1473,103.2235,111.729,0.724726,0.76661,0.803627,1.00164912082567,0.9996948117828,15000,5000,20,500
"2334",500,1000,100,0.8,1,0.666,0.902,99.386,109.2275,118.255,0.693415,0.7406005,0.781394,0.999945136620648,1.00049275664857,15000,5000,20,500
"2335",500,1000,100,0.8,1,0.738,0.94,94.0607,101.692,109.271,0.75087,0.791259,0.831581,0.999070961126923,0.999990266013569,15000,5000,20,500
"2336",500,1000,100,0.8,1,0.696,0.91,94.5262,102.5525,111.404,0.719331,0.763073,0.801972,1.00514191617919,1.00511013057339,15000,5000,20,500
"2337",500,1000,100,0.8,1,0.7,0.928,94.6094,102.142,110.448,0.71253,0.754776,0.7969,0.999766476139327,1.00123512125071,15000,5000,20,500
"2338",500,1000,100,0.8,1,0.686,0.918,86.7064,94.32985,101.602,0.698892,0.742687,0.783861,1.00294145028608,1.00059440896312,15000,5000,20,500
"2339",500,1000,100,0.8,1,0.704,0.916,92.9146,100.446,109.067,0.723074,0.766048,0.808341,1.0008862586347,0.999712747388642,15000,5000,20,500
"2340",500,1000,100,0.8,1,0.716,0.934,94.5594,102.168,110.519,0.727477,0.76933,0.806852,1.00057821778698,1.00050975711908,15000,5000,20,500
"2341",500,1000,100,0.8,1,0.668,0.892,87.0724,94.0554,102.631,0.693051,0.736772,0.77758,0.999919740100386,1.00345640628369,15000,5000,20,500
"2342",500,1000,100,0.8,1,0.726,0.92,95.9883,103.513,111.958,0.746571,0.7841835,0.824471,1.00562015527616,1.00003187390907,15000,5000,20,500
"2343",500,1000,100,0.8,1,0.704,0.934,92.4639,100.2945,108.371,0.719628,0.758738,0.800896,1.00109854765378,1.00072498406165,15000,5000,20,500
"2344",500,1000,100,0.8,1,0.732,0.916,92.5328,100.469,108.644,0.760641,0.7989225,0.837894,1.00085964117629,1.00230564895292,15000,5000,20,500
"2345",500,1000,100,0.8,1,0.712,0.908,88.6716,96.3849,103.491,0.737882,0.7774985,0.821146,1.00178971330464,0.999658022083326,15000,5000,20,500
"2346",500,1000,100,0.8,1,0.696,0.914,89.7436,97.6828,105.845,0.716294,0.75402,0.798043,1.00072244379758,1.00125743651939,15000,5000,20,500
"2347",500,1000,100,0.8,1,0.676,0.92,92.6391,99.5632,108.021,0.690005,0.734017,0.772679,1.00005073012946,0.999530125938818,15000,5000,20,500
"2348",500,1000,100,0.8,1,0.708,0.918,95.5925,103.3945,111.673,0.730817,0.7758275,0.814045,1.0048877662939,1.00080588623511,15000,5000,20,500
