"","N","LEN","DELTA","PHI","SIGMA.PHI","Pcap","Pstay","delta_lower","delta_med","delta_upper","phi_lower","phi_med","phi_upper","R_hat_delta","R_hat_phi","MCMCiter","Burn_in","N_thin","N_sample"
"2560",100,1000,150,0.8,1,0.67,0.87,132.679,185.66,249.388,0.715086,0.8323575,0.947108,1.00424899909468,1.00174498383337,15000,5000,20,500
"2561",100,1000,150,0.8,1,0.68,0.84,94.842,127.6825,168.332,0.694816,0.789854,0.90544,1.00284196626737,1.00120519320758,15000,5000,20,500
"2562",100,1000,150,0.8,1,0.55,0.78,129.27,189.2265,265.458,0.572401,0.710738,0.839963,1.00391565831357,1.00462155491698,15000,5000,20,500
"2563",100,1000,150,0.8,1,0.63,0.83,97.0537,129.2715,174.125,0.64996,0.7526235,0.868224,1.01202805546002,1.00707342204828,15000,5000,20,500
"2564",100,1000,150,0.8,1,0.66,0.89,123.542,169.5345,234.307,0.662959,0.7860985,0.896665,1.00103024885571,1.00460587974494,15000,5000,20,500
"2565",100,1000,150,0.8,1,0.62,0.85,117.338,166.005,225.704,0.624698,0.751457,0.850139,1.0148807651177,1.00104409070721,15000,5000,20,500
"2566",100,1000,150,0.8,1,0.59,0.8,96.3819,132.9485,180.6,0.58034,0.697146,0.808826,1.02178137393005,1.00638984212262,15000,5000,20,500
"2567",100,1000,150,0.8,1,0.56,0.76,88.0173,118.3195,159.529,0.563752,0.6686765,0.784433,1.00062819148319,1.00004504384783,15000,5000,20,500
"2568",100,1000,150,0.8,1,0.63,0.84,143.783,205.7895,304.097,0.639517,0.765942,0.910718,1.02353825746739,1.01113316324707,15000,5000,20,500
"2569",100,1000,150,0.8,1,0.6,0.87,120.752,170.183,248.847,0.590922,0.709021,0.843307,1.01237950836617,1.00748721671962,15000,5000,20,500
"2570",100,1000,150,0.8,1,0.66,0.91,101.711,138.623,185.427,0.638401,0.746538,0.859804,1.00406895182367,1.0041200353473,15000,5000,20,500
"2571",100,1000,150,0.8,1,0.64,0.88,84.7948,119.022,159.016,0.634317,0.724162,0.839819,1.00948532972127,1.00042024938248,15000,5000,20,500
"2572",100,1000,150,0.8,1,0.65,0.89,124.034,174.8175,234.349,0.702563,0.821914,0.946829,1.01943648865905,1.01773942214833,15000,5000,20,500
"2573",100,1000,150,0.8,1,0.65,0.87,90.4455,120.928,159.801,0.638142,0.742098,0.852232,1.00137823166814,0.999743471083194,15000,5000,20,500
"2574",100,1000,150,0.8,1,0.7,0.88,126.044,172.001,235.492,0.715848,0.822625,0.942074,1.00421625149764,1.00680889039417,15000,5000,20,500
"2575",100,1000,150,0.8,1,0.69,0.89,127.364,176.8985,244.553,0.714741,0.8237225,0.949182,1.00612606901105,1.0040082466415,15000,5000,20,500
"2576",100,1000,150,0.8,1,0.57,0.8,99.5973,136.966,187.045,0.555543,0.6699465,0.792252,1.00591861942465,1.00527403041744,15000,5000,20,500
"2577",100,1000,150,0.8,1,0.7,0.89,118.673,161.895,222.744,0.708649,0.818479,0.932879,1.00190172355204,1.00210048606461,15000,5000,20,500
"2578",100,1000,150,0.8,1,0.65,0.82,111.632,155.945,209.626,0.680191,0.8030555,0.922515,1.00070295478619,1.00345520451956,15000,5000,20,500
"2579",100,1000,150,0.8,1,0.62,0.86,120.722,166.18,232.914,0.599942,0.7177315,0.827044,1.00423670090155,1.00268153090928,15000,5000,20,500
"2580",100,1000,150,0.8,1,0.69,0.89,104.213,149.5055,202.909,0.694005,0.8002045,0.913054,1.00975561582892,1.0076382251684,15000,5000,20,500
"2581",100,1000,150,0.8,1,0.62,0.88,105.556,148.9475,198.053,0.622459,0.732075,0.841704,1.00925880087227,1.00506556999502,15000,5000,20,500
"2582",100,1000,150,0.8,1,0.69,0.86,99.2454,136.4645,182.808,0.663239,0.766581,0.868117,1.01045023086421,1.00510573109071,15000,5000,20,500
"2583",100,1000,150,0.8,1,0.63,0.82,121.053,168.1135,228.458,0.625999,0.7411785,0.863087,1.00466171703232,1.00070878863812,15000,5000,20,500
"2584",100,1000,150,0.8,1,0.65,0.79,87.2151,119.2055,154.202,0.637574,0.74733,0.847628,0.999523417720461,1.00002301050179,15000,5000,20,500
"2585",100,1000,150,0.8,1,0.65,0.81,103.299,139.2975,188.25,0.630439,0.7350185,0.840651,1.0074744433549,1.00065848811964,15000,5000,20,500
"2586",100,1000,150,0.8,1,0.71,0.85,105.272,143.247,191.877,0.716331,0.825825,0.925819,1.0104046714002,1.01036558054822,15000,5000,20,500
"2587",100,1000,150,0.8,1,0.64,0.88,93.447,124.4785,163.862,0.649312,0.7592255,0.868914,1.00044746300005,1.00153041147575,15000,5000,20,500
"2588",100,1000,150,0.8,1,0.6,0.8,111.802,152.661,212.799,0.62189,0.7521185,0.872498,1.01756764357877,1.01360690597883,15000,5000,20,500
"2589",100,1000,150,0.8,1,0.63,0.86,122.766,169.662,235.616,0.620907,0.734478,0.853035,1.00341407983248,1.0026067791876,15000,5000,20,500
"2590",100,1000,150,0.8,1,0.66,0.85,100.218,140.4175,185.339,0.647607,0.7499225,0.866221,1.00874374894606,1.00396976201713,15000,5000,20,500
"2591",100,1000,150,0.8,1,0.67,0.88,123.277,187.0375,260.77,0.669048,0.794369,0.930475,1.01891925700279,1.01422905338971,15000,5000,20,500
"2592",100,1000,150,0.8,1,0.68,0.85,123.221,166.806,228.091,0.71262,0.8298515,0.949676,1.00663816997888,1.00547893294751,15000,5000,20,500
"2593",100,1000,150,0.8,1,0.68,0.93,135.025,189.8865,269.923,0.652045,0.7750525,0.901899,1.00787769358216,1.00266234193563,15000,5000,20,500
"2594",100,1000,150,0.8,1,0.63,0.85,132.39,188.9905,273.156,0.646184,0.77638,0.910962,1.01023480248325,1.0060884979998,15000,5000,20,500
"2595",100,1000,150,0.8,1,0.63,0.85,103.326,139.7005,189.498,0.628227,0.7400365,0.864891,1.0002452287737,1.00042982788319,15000,5000,20,500
"2596",100,1000,150,0.8,1,0.63,0.84,94.6362,129.3145,173.791,0.625776,0.728531,0.843659,1.00546503475064,1.00175358451385,15000,5000,20,500
"2597",100,1000,150,0.8,1,0.73,0.9,140.835,193.3065,254.209,0.811314,0.9076495,0.999928,1.0171570389394,1.01985026012954,15000,5000,20,500
"2598",100,1000,150,0.8,1,0.7,0.82,94.2885,132.5825,175.115,0.696746,0.795625,0.885224,1.0159641623377,1.01193889338489,15000,5000,20,500
"2599",100,1000,150,0.8,1,0.68,0.88,110.019,152.7025,204.316,0.694236,0.8039495,0.906406,1.00372265060387,0.9996454974644,15000,5000,20,500
"2600",100,1000,150,0.8,1,0.68,0.8,99.9308,135.154,181.819,0.677038,0.789227,0.896113,1.00914931512803,1.00900456221913,15000,5000,20,500
"2601",500,1000,150,0.8,1,0.626,0.858,136.884,157.1465,181.699,0.68643,0.7318565,0.785042,1.00839359426565,0.999778705172952,15000,5000,20,500
"2602",500,1000,150,0.8,1,0.664,0.876,140.45,159.038,183.296,0.742207,0.7941105,0.843875,1.01802692513947,1.00931752309656,15000,5000,20,500
"2603",500,1000,150,0.8,1,0.644,0.85,119.238,135.4955,154.615,0.684931,0.735283,0.78545,1.00494349960356,1.00255874811609,15000,5000,20,500
"2604",500,1000,150,0.8,1,0.622,0.83,139.002,160.564,185.157,0.688565,0.738793,0.786678,1.00302212085585,1.00163866361149,15000,5000,20,500
"2605",500,1000,150,0.8,1,0.64,0.842,133.622,156.0285,178.376,0.710882,0.7608215,0.810477,1.00177412308701,1.0016759976496,15000,5000,20,500
"2606",500,1000,150,0.8,1,0.642,0.848,126.064,143.549,164.617,0.695781,0.7466595,0.795254,1.00576394643547,0.999604831817235,15000,5000,20,500
"2607",500,1000,150,0.8,1,0.658,0.864,136.333,156.544,180.537,0.725214,0.777776,0.827028,1.00941471085739,1.00348096415133,15000,5000,20,500
"2608",500,1000,150,0.8,1,0.65,0.83,146.653,165.664,191.94,0.742757,0.7933145,0.851307,1.01121276693354,1.01470380647737,15000,5000,20,500
"2609",500,1000,150,0.8,1,0.626,0.844,119.523,137.9045,156.553,0.679319,0.724849,0.772374,1.01098678256166,1.00127584774533,15000,5000,20,500
"2610",500,1000,150,0.8,1,0.626,0.838,144.687,166.011,194.761,0.699481,0.7466615,0.80359,1.00140875743284,1.00016208062941,15000,5000,20,500
"2611",500,1000,150,0.8,1,0.648,0.834,117.369,136.832,155.071,0.701119,0.7509555,0.795789,1.00689186738538,1.00162029579907,15000,5000,20,500
"2612",500,1000,150,0.8,1,0.65,0.854,135.938,158.086,181.879,0.737603,0.787525,0.838626,1.01017203212045,1.00284184754323,15000,5000,20,500
"2613",500,1000,150,0.8,1,0.63,0.84,135.693,153.9165,179.411,0.693685,0.7494465,0.79678,1.00268936723909,1.00449806055051,15000,5000,20,500
"2614",500,1000,150,0.8,1,0.664,0.862,144.053,166.1765,192.068,0.736804,0.789259,0.842766,1.00152787745899,1.00031168754672,15000,5000,20,500
"2615",500,1000,150,0.8,1,0.66,0.858,135.693,156.1665,179.023,0.728504,0.7829995,0.83175,1.0095734940347,1.0050382979801,15000,5000,20,500
"2616",500,1000,150,0.8,1,0.686,0.882,135.433,154.019,175.6,0.749875,0.8021045,0.848452,1.00736697842658,1.00100456237581,15000,5000,20,500
"2617",500,1000,150,0.8,1,0.652,0.834,126.929,145.2675,165.797,0.703382,0.757758,0.801492,1.01395190207271,1.00435537913153,15000,5000,20,500
"2618",500,1000,150,0.8,1,0.634,0.852,127.191,145.161,167.017,0.689494,0.738612,0.789195,1.00361563232433,1.00145897516391,15000,5000,20,500
"2619",500,1000,150,0.8,1,0.656,0.852,116.885,133.9655,152.772,0.719356,0.765053,0.810182,1.00164719114852,1.00134658245975,15000,5000,20,500
"2620",500,1000,150,0.8,1,0.666,0.878,128.097,145.3185,167.414,0.727025,0.776949,0.826816,1.00414308391204,1.00046523025217,15000,5000,20,500
"2621",500,1000,150,0.8,1,0.636,0.868,129.077,146.2895,166.722,0.693306,0.7436325,0.789603,1.01156084286848,1.00428164547771,15000,5000,20,500
"2622",500,1000,150,0.8,1,0.646,0.852,133.27,153.8275,176.429,0.721265,0.767584,0.821304,1.0038008140644,1.00070250915124,15000,5000,20,500
"2623",500,1000,150,0.8,1,0.628,0.848,149.292,169.417,196.443,0.703836,0.7526355,0.807685,1.00548442688252,1.00393493192482,15000,5000,20,500
"2624",500,1000,150,0.8,1,0.656,0.864,142.96,166.797,193.181,0.728558,0.7868065,0.838151,1.00783702731335,1.00252546524483,15000,5000,20,500
"2625",500,1000,150,0.8,1,0.648,0.846,126.816,145.6145,167.182,0.707273,0.758651,0.809085,1.00907151355105,1.00136269748735,15000,5000,20,500
"2626",500,1000,150,0.8,1,0.678,0.884,131.076,149.964,171.544,0.7321,0.7813215,0.828261,1.00342864738898,1.00439924538115,15000,5000,20,500
"2627",500,1000,150,0.8,1,0.62,0.824,142.826,163.3435,189.577,0.70411,0.7587975,0.80949,1.02789481190174,1.00370538675612,15000,5000,20,500
"2628",500,1000,150,0.8,1,0.608,0.822,120.676,138.6735,159.139,0.659691,0.7091765,0.758125,1.00215554549832,1.00135367600729,15000,5000,20,500
"2629",500,1000,150,0.8,1,0.648,0.872,129.257,148.6355,168.293,0.710329,0.7612155,0.810101,0.999448567722278,1.00178432516973,15000,5000,20,500
"2630",500,1000,150,0.8,1,0.678,0.886,130.906,149.067,171.464,0.726018,0.7791625,0.823062,1.00419503075781,1.00175102517336,15000,5000,20,500
"2631",500,1000,150,0.8,1,0.63,0.83,142.694,165.563,189.159,0.699859,0.754356,0.806298,1.00455312305065,1.00347926937666,15000,5000,20,500
"2632",500,1000,150,0.8,1,0.638,0.842,136.177,156.554,180.856,0.704323,0.7542065,0.808508,1.00386964915277,1.00081379346511,15000,5000,20,500
"2633",500,1000,150,0.8,1,0.644,0.842,116.887,133.6385,152.699,0.70675,0.753307,0.80273,0.999561401267995,1.00113544268702,15000,5000,20,500
"2634",500,1000,150,0.8,1,0.678,0.894,136.099,155.1045,178.2,0.731544,0.7817405,0.827773,1.00953944481649,1.00156638428096,15000,5000,20,500
"2635",500,1000,150,0.8,1,0.664,0.872,109.412,126.926,143.682,0.70566,0.754075,0.800475,1.00430450626595,0.999892485221503,15000,5000,20,500
"2636",500,1000,150,0.8,1,0.676,0.856,146.522,170.673,196.173,0.756248,0.8094595,0.859268,1.0228770890407,1.01145302641193,15000,5000,20,500
"2637",500,1000,150,0.8,1,0.646,0.844,126.568,147.249,166.572,0.719497,0.7646435,0.814316,1.00299816040199,0.99979285464365,15000,5000,20,500
"2638",500,1000,150,0.8,1,0.656,0.828,136.285,159.541,181.641,0.732164,0.7834425,0.834542,1.00564632957102,1.01025982077991,15000,5000,20,500
"2639",500,1000,150,0.8,1,0.652,0.844,143.178,166.595,192.841,0.731501,0.7845585,0.837597,1.00336263409266,1.00307036525392,15000,5000,20,500
"2640",500,1000,150,0.8,1,0.618,0.828,124.78,142.7925,164.617,0.681863,0.732884,0.77796,1.00432100813822,1.0024658774036,15000,5000,20,500
"2641",500,1000,150,0.8,1,0.642,0.86,132.267,155.047,177.379,0.707171,0.7597385,0.809848,1.00242816792494,0.999162836853031,15000,5000,20,500
"2642",500,1000,150,0.8,1,0.616,0.834,122.658,140.8155,161.022,0.673463,0.7206335,0.773166,1.00079576270735,1.00137444488061,15000,5000,20,500
"2643",500,1000,150,0.8,1,0.676,0.854,151.426,171.037,198.233,0.769481,0.820413,0.871541,1.01250601687251,1.00372868497807,15000,5000,20,500
"2644",500,1000,150,0.8,1,0.674,0.86,128.602,145.9935,166.71,0.733765,0.780509,0.827878,1.0004516152953,1.00273584925764,15000,5000,20,500
"2645",500,1000,150,0.8,1,0.662,0.854,124.921,141.57,161.415,0.721758,0.768774,0.816278,1.00110384697488,0.999462710276392,15000,5000,20,500
"2646",500,1000,150,0.8,1,0.628,0.854,135.967,156.777,177.255,0.682154,0.734043,0.782992,1.00454245187303,0.999840437948468,15000,5000,20,500
"2647",500,1000,150,0.8,1,0.642,0.828,129.45,149.757,168.805,0.702573,0.754786,0.804546,1.01175273380361,1.00399524742945,15000,5000,20,500
"2648",500,1000,150,0.8,1,0.658,0.876,133.378,152.1605,175.451,0.723186,0.7764485,0.81973,1.00111426409518,0.999681273229248,15000,5000,20,500
"2649",500,1000,150,0.8,1,0.642,0.844,136.52,156.0265,178.034,0.708978,0.760235,0.809585,1.00032652729572,1.00157258582759,15000,5000,20,500
"2650",500,1000,150,0.8,1,0.64,0.866,128.699,147.6745,168.826,0.706196,0.7544965,0.804564,1.01069840352469,1.00732425425658,15000,5000,20,500
"2651",1000,1000,150,0.8,1,0.64,0.847,140.003,154.453,169.568,0.72684,0.761905,0.796371,1.00289404481377,1.00321962308002,15000,5000,20,500
"2652",1000,1000,150,0.8,1,0.672,0.857,129.608,142.947,155.809,0.750659,0.7857535,0.81846,1.0050913765006,1.00453857597322,15000,5000,20,500
"2653",1000,1000,150,0.8,1,0.647,0.844,130.101,142.0755,155.856,0.719809,0.7549485,0.787627,1.00242506261104,1.00161604850668,15000,5000,20,500
"2654",1000,1000,150,0.8,1,0.65,0.852,132.672,145.856,160.691,0.727826,0.760553,0.798498,1.01152694463962,1.00503197953469,15000,5000,20,500
"2655",1000,1000,150,0.8,1,0.666,0.857,135.441,148.616,163.326,0.757973,0.7902885,0.823422,1.00318700049029,0.99979983691521,15000,5000,20,500
"2656",1000,1000,150,0.8,1,0.648,0.858,124.918,137.347,150.221,0.723325,0.7533415,0.788653,1.00010131238799,1.00118227478318,15000,5000,20,500
"2657",1000,1000,150,0.8,1,0.625,0.848,130.612,144.132,157.794,0.698723,0.73466,0.76891,1.01500359234939,1.00293330748192,15000,5000,20,500
"2658",1000,1000,150,0.8,1,0.634,0.844,135.811,149.272,163.695,0.711395,0.745182,0.784133,1.0068967092269,1.00509306252007,15000,5000,20,500
"2659",1000,1000,150,0.8,1,0.675,0.858,135.829,149.389,164.504,0.752693,0.787387,0.822637,1.01650795446389,1.00836150071468,15000,5000,20,500
"2660",1000,1000,150,0.8,1,0.638,0.849,153.68,170.3155,189.497,0.730714,0.76777,0.807221,1.00664471471408,1.0027737526463,15000,5000,20,500
"2661",1000,1000,150,0.8,1,0.634,0.845,132.774,146.268,160.754,0.704943,0.7422455,0.77893,1.00087381729115,1.00491915926097,15000,5000,20,500
"2662",1000,1000,150,0.8,1,0.63,0.828,133.782,146.3485,160.97,0.714122,0.7479735,0.784427,1.01032965131349,1.00486697002644,15000,5000,20,500
"2663",1000,1000,150,0.8,1,0.634,0.845,142.41,155.2165,173.734,0.715148,0.7504795,0.786186,1.00035699346449,1.00136855550415,15000,5000,20,500
"2664",1000,1000,150,0.8,1,0.627,0.857,132.909,144.622,159.85,0.710024,0.7416685,0.7828,1.00510529828576,1.0040988931059,15000,5000,20,500
"2665",1000,1000,150,0.8,1,0.628,0.839,136.776,151.7025,166.98,0.71125,0.7460815,0.783508,1.00217448717394,1.00134459055275,15000,5000,20,500
"2666",1000,1000,150,0.8,1,0.644,0.856,145.488,162.4615,176.955,0.735825,0.7729035,0.809758,1.00954760052434,1.00139103158859,15000,5000,20,500
"2667",1000,1000,150,0.8,1,0.635,0.846,139.431,151.8415,168.822,0.718958,0.7522185,0.792783,1.00249267581648,1.00392769901669,15000,5000,20,500
"2668",1000,1000,150,0.8,1,0.622,0.842,137.236,151.6265,167.254,0.694318,0.7306515,0.768028,1.0051704590287,1.00103149051922,15000,5000,20,500
"2669",1000,1000,150,0.8,1,0.651,0.854,128.144,142.547,154.856,0.721596,0.754619,0.790664,0.99940591494719,1.00122268052383,15000,5000,20,500
"2670",1000,1000,150,0.8,1,0.663,0.859,137.436,151.106,165.822,0.74851,0.7831755,0.819528,1.01002510005672,1.01180239161341,15000,5000,20,500
"2671",1000,1000,150,0.8,1,0.632,0.848,134.774,146.733,162.303,0.710256,0.743479,0.78067,1.00097186802724,1.00514977539355,15000,5000,20,500
"2672",1000,1000,150,0.8,1,0.66,0.862,144.733,160.502,175.892,0.739948,0.774834,0.810462,1.00463930624798,1.00360010071037,15000,5000,20,500
"2673",1000,1000,150,0.8,1,0.635,0.846,134.155,146.858,162.01,0.705126,0.7407745,0.773665,1.00058625086017,1.00068800170557,15000,5000,20,500
"2674",1000,1000,150,0.8,1,0.659,0.856,138.843,152.934,169.432,0.73358,0.7672185,0.803882,1.00978896966375,1.00459186940463,15000,5000,20,500
"2675",1000,1000,150,0.8,1,0.65,0.867,128.194,140.095,155.015,0.721129,0.75303,0.788661,1.00681054012378,1.00418582229218,15000,5000,20,500
"2676",1000,1000,150,0.8,1,0.662,0.878,138.59,153.5155,167.763,0.731136,0.7668615,0.802061,1.0024515374077,1.0011473643132,15000,5000,20,500
"2677",1000,1000,150,0.8,1,0.684,0.865,135.089,147.197,161.327,0.766662,0.799596,0.834273,1.00280154387055,1.00113833374066,15000,5000,20,500
"2678",1000,1000,150,0.8,1,0.646,0.848,134.023,147.654,162.003,0.728714,0.763295,0.796446,1.0016129850893,1.00085464077169,15000,5000,20,500
"2679",1000,1000,150,0.8,1,0.644,0.843,133.501,145.744,161.146,0.720669,0.755535,0.791417,1.0006444851009,1.00046759534165,15000,5000,20,500
"2680",1000,1000,150,0.8,1,0.645,0.855,145.985,161.387,178.535,0.736383,0.773281,0.809468,1.00633956488316,1.00014069328467,15000,5000,20,500
"2681",1000,1000,150,0.8,1,0.67,0.86,130.615,143.044,156.098,0.744259,0.775476,0.814239,0.999839691829898,1.00073106545756,15000,5000,20,500
"2682",1000,1000,150,0.8,1,0.657,0.831,144.942,162.122,178.135,0.746505,0.7866885,0.820823,0.999447982401656,1.00012886676864,15000,5000,20,500
"2683",1000,1000,150,0.8,1,0.644,0.852,128.631,142.509,156.474,0.71281,0.750073,0.784889,0.999487881636457,1.00123119384136,15000,5000,20,500
"2684",1000,1000,150,0.8,1,0.648,0.854,147.465,163.7585,179.921,0.733399,0.7690805,0.805142,1.00491085607257,1.00178754425038,15000,5000,20,500
"2685",1000,1000,150,0.8,1,0.641,0.858,138.092,152.3745,165.374,0.71608,0.7508845,0.784937,1.00716432259467,1.0041851241016,15000,5000,20,500
"2686",1000,1000,150,0.8,1,0.676,0.855,139.807,153.638,168.795,0.758645,0.7933295,0.826984,1.00063448187756,1.00179503692931,15000,5000,20,500
"2687",1000,1000,150,0.8,1,0.648,0.845,133.378,146.484,160.383,0.729079,0.762826,0.796192,1.00229033827824,1.00312723381737,15000,5000,20,500
"2688",1000,1000,150,0.8,1,0.652,0.849,131.896,144.3005,158.578,0.718975,0.75351,0.787597,1.01315963593477,1.00052241363152,15000,5000,20,500
"2689",1000,1000,150,0.8,1,0.657,0.842,149.009,163.8435,179.158,0.752908,0.78708,0.824225,0.999258965349838,0.999826187788225,15000,5000,20,500
"2690",1000,1000,150,0.8,1,0.651,0.854,118.691,131.0295,143.513,0.707272,0.7420695,0.775164,1.00609033967669,1.00273109766518,15000,5000,20,500
"2691",1000,1000,150,0.8,1,0.635,0.841,130.036,143.9645,157.773,0.712882,0.749394,0.785388,1.01033813233797,1.00339706598165,15000,5000,20,500
"2692",1000,1000,150,0.8,1,0.658,0.858,137.695,152.236,167.347,0.727989,0.7664415,0.801034,1.00244173636916,1.00176024070256,15000,5000,20,500
"2693",1000,1000,150,0.8,1,0.66,0.857,132.178,144.6525,158.872,0.734016,0.7691145,0.80322,1.00849040249586,1.00697444634627,15000,5000,20,500
"2694",1000,1000,150,0.8,1,0.629,0.84,145.897,160.366,177.942,0.716392,0.7532155,0.793183,1.00111739425608,0.999766726810065,15000,5000,20,500
"2695",1000,1000,150,0.8,1,0.656,0.855,144.81,159.2465,176.462,0.743967,0.7786515,0.816808,1.01234865833095,1.0097614065022,15000,5000,20,500
"2696",1000,1000,150,0.8,1,0.646,0.863,143.335,160.1475,174.49,0.737941,0.7744795,0.810212,1.0065038862541,1.00564706100885,15000,5000,20,500
"2697",1000,1000,150,0.8,1,0.634,0.832,133.477,147.2495,162.063,0.707865,0.7464805,0.781622,1.00256969133976,1.00337782102948,15000,5000,20,500
"2698",1000,1000,150,0.8,1,0.66,0.86,135.149,149.8985,164.297,0.744025,0.778489,0.814554,1.00542556869676,1.0012682704965,15000,5000,20,500
"2699",1000,1000,150,0.8,1,0.646,0.84,133.642,148.416,161.618,0.720792,0.755849,0.790219,1.00820144466047,1.00410734278411,15000,5000,20,500
"2700",1000,1000,150,0.8,1,0.62,0.845,143.699,158.0815,174.27,0.701316,0.73784,0.776032,1.0033029903226,1.00236579422386,15000,5000,20,500
"2701",100,500,200,0.8,1,0.43,0.54,166.606,287.714,436.245,0.609317,0.8165105,0.991033,1.01601891280417,1.00266509469769,15000,5000,20,500
"2702",100,500,200,0.8,1,0.61,0.7,125.547,180.827,240.572,0.786838,0.916298,0.999778,1.00087501974964,1.00550272777648,15000,5000,20,500
"2703",100,500,200,0.8,1,0.44,0.63,151.193,267.076,398.915,0.60836,0.7990115,0.999768,1.01099160030482,1.0099052868494,15000,5000,20,500
"2704",100,500,200,0.8,1,0.59,0.71,126.776,191.8345,256.176,0.752226,0.898972,0.999749,1.00235884500728,1.00417287033135,15000,5000,20,500
"2705",100,500,200,0.8,1,0.49,0.6,96.2723,165.8805,281.907,0.534494,0.716651,0.947091,1.03118483910646,1.02370375997877,15000,5000,20,500
"2706",100,500,200,0.8,1,0.46,0.59,99.6884,165.958,285.183,0.520554,0.700623,0.931443,1.01529102434936,1.01475162716804,15000,5000,20,500
"2707",100,500,200,0.8,1,0.43,0.57,123.473,228.3555,389.853,0.544227,0.733412,0.98791,1.0077942168952,1.00402644806214,15000,5000,20,500
"2708",100,500,200,0.8,1,0.46,0.61,101.268,168.6335,260.759,0.523781,0.690661,0.898478,1.01882509246759,1.00784865174713,15000,5000,20,500
"2709",100,500,200,0.8,1,0.47,0.61,94.4342,162.0875,260.85,0.515277,0.688762,0.914316,1.00429765715042,1.00024079340008,15000,5000,20,500
"2710",100,500,200,0.8,1,0.51,0.64,90.241,139.903,215.35,0.554428,0.714039,0.895981,1.00781699093108,1.00686272805532,15000,5000,20,500
"2711",100,500,200,0.8,1,0.43,0.57,128.128,240.644,398.742,0.556544,0.7462745,0.994819,1.01825384017925,1.00867129786368,15000,5000,20,500
"2712",100,500,200,0.8,1,0.43,0.61,115.147,215.851,393.824,0.519856,0.7048135,0.98801,1.0618971852235,1.05198758678431,15000,5000,20,500
"2713",100,500,200,0.8,1,0.51,0.69,122.493,217.085,312.678,0.655708,0.828258,0.997357,1.00944579273131,1.00751835187991,15000,5000,20,500
"2714",100,500,200,0.8,1,0.45,0.58,81.0299,128.746,204.868,0.464264,0.6084105,0.787984,1.02112747608247,1.00872192877994,15000,5000,20,500
"2715",100,500,200,0.8,1,0.48,0.64,105.43,189.7065,311.746,0.552721,0.7322585,0.965733,1.00550423357442,0.99924729122586,15000,5000,20,500
"2716",100,500,200,0.8,1,0.56,0.66,108.08,169.432,260.904,0.667957,0.822782,0.999903,1.00228702636925,0.999433040758364,15000,5000,20,500
"2717",100,500,200,0.8,1,0.49,0.62,88.4037,157.507,257.348,0.536143,0.7041175,0.922142,1.00832084565158,1.00172375554564,15000,5000,20,500
"2718",100,500,200,0.8,1,0.54,0.64,169.652,256.7135,355.445,0.762085,0.916365,0.99988,1.03533805427813,1.01047394998559,15000,5000,20,500
"2719",100,500,200,0.8,1,0.49,0.62,132.895,227.9645,336.484,0.630798,0.8117815,0.998535,1.06717596625141,1.0567877421022,15000,5000,20,500
"2720",100,500,200,0.8,1,0.48,0.61,87.4035,166.427,260.748,0.53243,0.7179765,0.938975,1.01883578354503,1.00473820061829,15000,5000,20,500
"2721",100,500,200,0.8,1,0.5,0.66,120.461,207.874,325.859,0.6403,0.8161675,0.998352,1.06121973557014,1.03420226663116,15000,5000,20,500
"2722",100,500,200,0.8,1,0.5,0.69,150.587,243.6235,378.377,0.667924,0.842674,0.999249,1.00786664898638,1.00343601304653,15000,5000,20,500
"2723",100,500,200,0.8,1,0.52,0.68,95.5887,157.0025,259.277,0.597612,0.7451175,0.985078,1.02304291339159,1.01894481027758,15000,5000,20,500
"2724",100,500,200,0.8,1,0.41,0.59,87.9995,163.18,313.204,0.43491,0.613638,0.901933,1.0404342855186,1.03511363294438,25000,5000,20,1000
"2725",100,500,200,0.8,1,0.5,0.6,118.035,194.7335,310.295,0.605128,0.769747,0.996357,1.03463395048056,1.02491095761096,15000,5000,20,500
"2726",100,500,200,0.8,1,0.45,0.64,91.4241,151.807,260.894,0.458255,0.640683,0.837454,1.0212938133407,1.0200157986054,15000,5000,20,500
"2727",100,500,200,0.8,1,0.47,0.65,120.253,202.546,310.461,0.579733,0.7559895,0.971784,1.02303227821836,1.01540944910089,15000,5000,20,500
"2728",100,500,200,0.8,1,0.48,0.66,98.1312,177.512,273.396,0.545513,0.733318,0.940084,1.00355933793477,1.00102765119093,15000,5000,20,500
"2729",100,500,200,0.8,1,0.49,0.67,113.328,192.8525,301.589,0.574344,0.750553,0.978792,1.01799308139028,1.02312028102211,15000,5000,20,500
"2730",100,500,200,0.8,1,0.53,0.67,147.797,234.5325,336.426,0.692917,0.8709475,0.999908,1.01841366776606,1.02106844353063,15000,5000,20,500
"2731",100,500,200,0.8,1,0.46,0.62,119.011,192.176,300.833,0.558916,0.736889,0.951321,1.06100709577969,1.03587827696227,15000,5000,20,500
"2732",100,500,200,0.8,1,0.49,0.64,93.488,157.0785,249.417,0.533849,0.6904285,0.907149,1.00967217903282,1.00552096076374,15000,5000,20,500
"2733",100,500,200,0.8,1,0.46,0.62,105.169,180.5775,308.186,0.53545,0.7106015,0.951199,1.08677601360083,1.05450606946897,15000,5000,20,500
"2734",100,500,200,0.8,1,0.41,0.57,114.069,213.989,369.166,0.484595,0.6682215,0.952894,1.04462006322215,1.04413595821768,15000,5000,20,500
