"","N","LEN","SIGMA","PHI","Pcap","Pstay","sigma_lower","sigma_med","sigma_upper","R_hat_sigma","MCMCiter","Burn_in","N_thin","N_sample"
"1923",1000,500,50,0.8,0.71,0.922,45.3441,47.57825,50.2072,1.00087773136042,15000,5000,20,500
"1924",1000,500,50,0.8,0.729,0.914,45.4777,48.0897,50.5403,0.999843438814041,15000,5000,20,500
"1925",1000,500,50,0.8,0.745,0.906,45.3556,47.7911,50.2427,1.0009459925415,15000,5000,20,500
"1926",1000,500,50,0.8,0.722,0.921,46.3773,48.8547,51.4485,1.00121014946658,15000,5000,20,500
"1927",1000,500,50,0.8,0.74,0.926,47.3573,49.6136,52.3107,0.999757207232617,15000,5000,20,500
"1928",1000,500,50,0.8,0.736,0.92,44.1808,46.60135,49.0767,1.00135253314784,15000,5000,20,500
"1929",1000,500,50,0.8,0.725,0.92,46.0703,48.7605,51.2254,1.00050235456872,15000,5000,20,500
"1930",1000,500,50,0.8,0.732,0.915,46.6725,49.0188,51.9436,1.00094694444272,15000,5000,20,500
"1931",1000,500,50,0.8,0.73,0.903,44.5965,46.7072,49.3716,0.99935603515009,15000,5000,20,500
"1932",1000,500,50,0.8,0.728,0.928,49.0267,51.4185,54.4554,1.00038921547742,15000,5000,20,500
"1933",1000,500,50,0.8,0.731,0.91,46.2539,48.5034,51.3499,1.00266047804703,15000,5000,20,500
"1934",1000,500,50,0.8,0.761,0.93,45.1464,47.5082,50.0642,1.000368396688,15000,5000,20,500
"1935",1000,500,50,0.8,0.727,0.918,45.9418,48.7292,51.0715,0.999730028006606,15000,5000,20,500
"1936",1000,500,50,0.8,0.743,0.902,46.444,48.745,51.5269,1.00237218929414,15000,5000,20,500
"1937",1000,500,50,0.8,0.735,0.927,45.0849,47.30995,49.7957,1.00155841004472,15000,5000,20,500
"1938",1000,500,50,0.8,0.732,0.931,45.8675,48.14535,50.8061,0.999829166711216,15000,5000,20,500
"1939",1000,500,50,0.8,0.725,0.912,43.4897,45.7876,48.0894,0.999725306715605,15000,5000,20,500
"1940",1000,500,50,0.8,0.712,0.914,47.3591,49.85235,52.3977,1.00019074506095,15000,5000,20,500
"1941",1000,500,50,0.8,0.705,0.912,45.4768,47.78215,50.3442,1.00022546097495,15000,5000,20,500
"1942",1000,500,50,0.8,0.761,0.941,43.5628,45.76705,48.1647,0.999818584846314,15000,5000,20,500
"1943",1000,500,50,0.8,0.75,0.926,45.7918,48.1764,50.6761,1.00203353534307,15000,5000,20,500
"1944",1000,500,50,0.8,0.717,0.918,46.1047,48.6933,51.4517,1.00346901697792,15000,5000,20,500
"1945",1000,500,50,0.8,0.726,0.91,45.0949,47.44075,49.8071,1.00116181840631,15000,5000,20,500
"1946",1000,500,50,0.8,0.754,0.919,43.3756,45.5093,47.9841,0.999527823598707,15000,5000,20,500
"1947",1000,500,50,0.8,0.732,0.924,45.7209,47.99145,50.6437,0.999829156421162,15000,5000,20,500
"1948",1000,500,50,0.8,0.756,0.924,46.8944,49.1422,51.8295,1.00063249368401,15000,5000,20,500
"1949",1000,500,50,0.8,0.721,0.912,46.3664,48.6238,51.5134,0.999950353920221,15000,5000,20,500
"1950",1000,500,50,0.8,0.719,0.914,46.0283,48.56605,51.1069,1.00259801587817,15000,5000,20,500
"1951",100,1000,50,0.8,0.77,0.98,37.6396,44.4762,51.8031,1.00049467003356,15000,5000,20,500
"1952",100,1000,50,0.8,0.8,0.96,46.9326,55.4273,63.9395,1.0020066247025,15000,5000,20,500
"1953",100,1000,50,0.8,0.84,0.97,45.8045,54.0194,62.489,1.00092630402303,15000,5000,20,500
"1954",100,1000,50,0.8,0.75,0.97,36.8948,43.9995,51.4658,1.00106356737818,15000,5000,20,500
"1955",100,1000,50,0.8,0.79,0.95,43.7889,50.96205,59.3537,1.00810628786732,15000,5000,20,500
"1956",100,1000,50,0.8,0.82,0.97,45.831,53.50975,62.811,1.00005165779392,15000,5000,20,500
"1957",100,1000,50,0.8,0.69,0.98,43.6412,51.8669,61.0278,1.00086844225725,15000,5000,20,500
"1958",100,1000,50,0.8,0.73,0.97,39.7931,46.4254,54.8363,0.999464914850587,15000,5000,20,500
"1959",100,1000,50,0.8,0.73,0.91,42.9676,50.5451,59.6269,0.999140727595391,15000,5000,20,500
"1960",100,1000,50,0.8,0.78,0.93,41.7812,49.2278,57.4164,0.999422593088606,15000,5000,20,500
"1961",100,1000,50,0.8,0.72,0.97,46.864,55.6046,65.6726,0.999607361220439,15000,5000,20,500
"1962",100,1000,50,0.8,0.79,0.97,45.0121,51.67575,59.973,1.00565941041987,15000,5000,20,500
"1963",100,1000,50,0.8,0.74,0.97,41.2372,48.59595,57.1744,1.00019632670158,15000,5000,20,500
"1964",100,1000,50,0.8,0.73,1,43.0084,50.22655,59.39,1.0017514957149,15000,5000,20,500
"1965",100,1000,50,0.8,0.81,0.97,41.6928,48.4294,56.7213,1.00026931197022,15000,5000,20,500
"1966",100,1000,50,0.8,0.85,0.96,42.2168,49.53145,57.8364,1.00030220410734,15000,5000,20,500
"1967",100,1000,50,0.8,0.85,0.96,40.3227,46.5266,54.2727,1.00053754411267,15000,5000,20,500
"1968",100,1000,50,0.8,0.81,0.98,42.7139,50.16235,58.3197,1.0003489631732,15000,5000,20,500
"1969",100,1000,50,0.8,0.77,0.95,36.2025,42.62335,50.0724,0.999753082727065,15000,5000,20,500
"1970",100,1000,50,0.8,0.75,0.97,40.4713,48.36025,56.0606,1.00008968297949,15000,5000,20,500
"1971",100,1000,50,0.8,0.77,0.96,39.7033,46.584,54.1938,1.00045328414202,15000,5000,20,500
"1972",100,1000,50,0.8,0.76,0.95,38.9303,45.4216,53.0184,1.00035515848419,15000,5000,20,500
"1973",100,1000,50,0.8,0.71,0.94,39.2679,46.05565,54.6213,1.00130802840869,15000,5000,20,500
"1974",100,1000,50,0.8,0.75,0.96,39.0452,46.57745,54.6679,1.00046280436362,15000,5000,20,500
"1975",100,1000,50,0.8,0.78,0.96,38.901,45.76605,53.4191,1.00136472152639,15000,5000,20,500
"1976",100,1000,50,0.8,0.76,0.94,45.0108,53.47405,62.5713,1.00045474210646,15000,5000,20,500
"1977",100,1000,50,0.8,0.72,0.92,35.5548,41.99455,49.9635,1.00018325995744,15000,5000,20,500
"1978",100,1000,50,0.8,0.79,0.95,38.49,45.02285,52.1261,1.00430419388776,15000,5000,20,500
"1979",100,1000,50,0.8,0.77,0.96,42.5125,49.7786,57.9539,0.999752910819102,15000,5000,20,500
"1980",100,1000,50,0.8,0.73,0.95,41.9546,48.67445,57.9898,1.0004799995026,15000,5000,20,500
"1981",100,1000,50,0.8,0.77,0.97,43.7155,51.09915,60.1679,1.00027528172366,15000,5000,20,500
"1982",100,1000,50,0.8,0.76,0.95,38.8755,45.35765,52.9438,1.00035515263382,15000,5000,20,500
"1983",100,1000,50,0.8,0.8,1,38.1066,44.4052,52.0828,1.00388244164278,15000,5000,20,500
"1984",100,1000,50,0.8,0.73,0.92,37.1465,43.56605,51.3928,1.00014114738932,15000,5000,20,500
"1985",100,1000,50,0.8,0.75,0.94,40.9652,48.8348,56.6931,0.999490350692797,15000,5000,20,500
"1986",100,1000,50,0.8,0.85,0.98,52.852,60.7448,70.9695,1.0007564926527,15000,5000,20,500
"1987",100,1000,50,0.8,0.67,0.93,34.5679,41.7903,49.0081,1.00361535808315,15000,5000,20,500
"1988",100,1000,50,0.8,0.78,0.97,45.7417,53.37225,62.6547,1.00212606476926,15000,5000,20,500
"1989",100,1000,50,0.8,0.76,0.94,36.854,43.85745,50.996,1.00170721864188,15000,5000,20,500
"1990",100,1000,50,0.8,0.68,0.97,44.841,52.4675,61.8259,0.999969388403806,15000,5000,20,500
"1991",100,1000,50,0.8,0.74,0.98,45.2863,54.65645,63.3733,1.00002447236199,15000,5000,20,500
"1992",100,1000,50,0.8,0.69,0.97,45.8853,53.6178,63.4474,0.999942206418274,15000,5000,20,500
"1993",100,1000,50,0.8,0.76,0.98,36.5651,43.38985,50.6542,1.00195309887412,15000,5000,20,500
"1994",100,1000,50,0.8,0.76,0.95,38.7268,45.18425,52.7414,1.0003551370793,15000,5000,20,500
"1995",100,1000,50,0.8,0.79,0.96,39.7851,47.4218,55.3782,1.00383148161396,15000,5000,20,500
"1996",100,1000,50,0.8,0.7,0.95,39.6489,47.27575,55.6916,0.999764557871551,15000,5000,20,500
"1997",100,1000,50,0.8,0.77,0.96,42.8421,50.20115,58.8062,1.00206051121389,15000,5000,20,500
"1998",100,1000,50,0.8,0.81,0.99,41.5931,49.09925,56.7895,0.999868488178638,15000,5000,20,500
"1999",100,1000,50,0.8,0.81,0.96,40.0254,46.85335,53.9039,1.00014054855821,15000,5000,20,500
"2000",100,1000,50,0.8,0.76,0.95,42.7594,50.7042,59.0581,1.00415881298334,15000,5000,20,500
"2001",500,1000,50,0.8,0.802,0.962,45.3976,48.80865,52.2168,1.00127139108412,15000,5000,20,500
"2002",500,1000,50,0.8,0.736,0.954,44.6824,48.3265,51.8035,1.00275079722121,15000,5000,20,500
"2003",500,1000,50,0.8,0.744,0.972,47.3442,51.14245,54.9503,1.00178956037415,15000,5000,20,500
"2004",500,1000,50,0.8,0.772,0.968,46.4879,49.87305,53.5571,1.001330034315,15000,5000,20,500
"2005",500,1000,50,0.8,0.734,0.95,44.5592,47.82025,51.341,1.0012361880743,15000,5000,20,500
"2006",500,1000,50,0.8,0.752,0.946,46.6331,49.88165,53.5416,1.00333762277366,15000,5000,20,500
"2007",500,1000,50,0.8,0.752,0.952,44.1769,47.57085,50.988,1.00061381477334,15000,5000,20,500
"2008",500,1000,50,0.8,0.78,0.956,46.3001,49.36345,53.2594,1.00081268787681,15000,5000,20,500
"2009",500,1000,50,0.8,0.722,0.956,45.2723,48.8087,52.5282,0.99979915733321,15000,5000,20,500
"2010",500,1000,50,0.8,0.768,0.962,47.5424,51.31165,54.8139,1.00087086851002,15000,5000,20,500
"2011",500,1000,50,0.8,0.764,0.962,48.0018,51.914,55.4032,1.00086243734103,15000,5000,20,500
"2012",500,1000,50,0.8,0.762,0.962,44.4428,47.8435,51.036,1.00554112327671,15000,5000,20,500
"2013",500,1000,50,0.8,0.748,0.942,45.5199,49.0391,52.5797,0.999716856084741,15000,5000,20,500
"2014",500,1000,50,0.8,0.798,0.968,43.8201,47.13175,50.2693,1.003190953013,15000,5000,20,500
"2015",500,1000,50,0.8,0.764,0.954,44.164,47.4625,50.8245,1.00072856412878,15000,5000,20,500
"2016",500,1000,50,0.8,0.776,0.956,43.8863,46.9299,50.5302,1.00207076242396,15000,5000,20,500
"2017",500,1000,50,0.8,0.778,0.948,46.3966,50.1291,53.6249,0.999845989190619,15000,5000,20,500
"2018",500,1000,50,0.8,0.79,0.96,47.1432,50.61515,54.2724,0.999853622838915,15000,5000,20,500
"2019",500,1000,50,0.8,0.768,0.954,46.174,49.572,53.1735,1.00254813199884,15000,5000,20,500
"2020",500,1000,50,0.8,0.782,0.954,47.5715,51.11775,54.7913,1.00121221677995,15000,5000,20,500
"2021",500,1000,50,0.8,0.784,0.96,44.8158,48.3155,51.737,1.0027534508601,15000,5000,20,500
"2022",500,1000,50,0.8,0.808,0.974,46.2408,49.7896,53.0162,1.00144386158057,15000,5000,20,500
"2023",500,1000,50,0.8,0.796,0.978,46.6293,49.8153,53.8405,1.00078031608407,15000,5000,20,500
"2024",500,1000,50,0.8,0.74,0.962,44.5998,48.4347,51.8082,1.00088882734018,15000,5000,20,500
"2025",500,1000,50,0.8,0.81,0.974,42.8256,45.99165,49.1819,0.999908744432268,15000,5000,20,500
"2026",500,1000,50,0.8,0.77,0.94,47.5937,51.42145,54.8609,1.00198956406211,15000,5000,20,500
"2027",500,1000,50,0.8,0.754,0.952,44.0767,47.4213,51.0627,1.0025740639589,15000,5000,20,500
"2028",500,1000,50,0.8,0.76,0.934,43.9809,47.4676,50.8997,0.999837185451048,15000,5000,20,500
"2029",500,1000,50,0.8,0.792,0.974,45.4267,48.5661,52.1191,1.0001520052494,15000,5000,20,500
"2030",500,1000,50,0.8,0.788,0.966,45.2415,48.64635,52.0272,0.999612152175824,15000,5000,20,500
"2031",500,1000,50,0.8,0.778,0.968,44.36,47.7648,51.0108,1.00011748928621,15000,5000,20,500
"2032",500,1000,50,0.8,0.772,0.96,44.3379,47.52025,51.0676,1.00061266132102,15000,5000,20,500
"2033",500,1000,50,0.8,0.78,0.966,47.728,51.7101,55.1706,0.99931909705946,15000,5000,20,500
"2034",500,1000,50,0.8,0.792,0.958,50.6808,53.9662,58.0013,1.00011412294111,15000,5000,20,500
"2035",500,1000,50,0.8,0.778,0.972,47.3355,50.9053,54.5125,0.99938330143671,15000,5000,20,500
"2036",500,1000,50,0.8,0.742,0.964,46.1913,49.79395,53.3683,1.00084882684948,15000,5000,20,500
"2037",500,1000,50,0.8,0.754,0.958,46.7586,50.25425,53.8717,1.00031563604239,15000,5000,20,500
"2038",500,1000,50,0.8,0.766,0.962,43.1666,46.77185,50.0079,1.00499613406115,15000,5000,20,500
"2039",500,1000,50,0.8,0.762,0.958,46.2375,49.5987,52.9738,1.00395632238823,15000,5000,20,500
"2040",500,1000,50,0.8,0.754,0.964,44.4894,48.1181,51.5245,1.0013378884572,15000,5000,20,500
"2041",500,1000,50,0.8,0.732,0.954,43.3569,46.5293,50.0615,1.00176038214588,15000,5000,20,500
"2042",500,1000,50,0.8,0.752,0.962,45.4344,48.85815,52.3606,1.00098867267064,15000,5000,20,500
"2043",500,1000,50,0.8,0.762,0.948,50.0179,53.3588,57.6785,1.00214957216056,15000,5000,20,500
"2044",500,1000,50,0.8,0.754,0.962,43.1158,46.5283,49.996,1.00090985734732,15000,5000,20,500
"2045",500,1000,50,0.8,0.774,0.962,44.4745,47.7092,51.3562,1.00158048978863,15000,5000,20,500
"2046",500,1000,50,0.8,0.738,0.948,49.5824,53.67535,57.4683,1.00112618973949,15000,5000,20,500
"2047",500,1000,50,0.8,0.748,0.96,49.6052,53.28575,57.4574,1.00261003513398,15000,5000,20,500
"2048",500,1000,50,0.8,0.78,0.968,47.7908,51.7813,55.1593,0.999852316132702,15000,5000,20,500
"2049",500,1000,50,0.8,0.764,0.966,43.8624,47.2167,50.5771,1.00056296275878,15000,5000,20,500
"2050",500,1000,50,0.8,0.758,0.96,45.6634,48.9114,52.4954,1.00014801307219,15000,5000,20,500
"2051",1000,1000,50,0.8,0.741,0.953,47.5678,50.04795,52.46,1.00249911827204,15000,5000,20,500
"2052",1000,1000,50,0.8,0.787,0.975,47.5968,49.96875,52.3839,1.00009636684894,15000,5000,20,500
"2053",1000,1000,50,0.8,0.757,0.966,47.7588,50.31685,52.8605,1.00018468526422,15000,5000,20,500
"2054",1000,1000,50,0.8,0.76,0.962,46.3847,48.6966,51.2718,1.00029702351674,15000,5000,20,500
"2055",1000,1000,50,0.8,0.774,0.961,46.3803,48.8109,51.152,1.00359708203174,15000,5000,20,500
"2056",1000,1000,50,0.8,0.745,0.955,47.7777,50.0414,52.8044,1.00421516337621,15000,5000,20,500
"2057",1000,1000,50,0.8,0.763,0.963,47.5784,50.035,52.4846,1.00063890144083,15000,5000,20,500
"2058",1000,1000,50,0.8,0.79,0.97,47.0007,49.15025,51.7819,1.00394442801961,15000,5000,20,500
"2059",1000,1000,50,0.8,0.772,0.958,45.8572,48.15435,50.6376,1.00250281299582,15000,5000,20,500
"2060",1000,1000,50,0.8,0.767,0.962,49.3421,51.75285,54.4302,1.00137634784456,15000,5000,20,500
"2061",1000,1000,50,0.8,0.769,0.955,45.4699,47.67535,50.208,1.00259091275287,15000,5000,20,500
"2062",1000,1000,50,0.8,0.772,0.953,45.2513,47.8476,50.1969,1.0014522905724,15000,5000,20,500
"2063",1000,1000,50,0.8,0.763,0.957,45.7799,47.99,50.551,1.00380407168287,15000,5000,20,500
"2064",1000,1000,50,0.8,0.745,0.959,45.8204,48.2703,50.7284,1.00092099912638,15000,5000,20,500
"2065",1000,1000,50,0.8,0.771,0.967,46.9354,49.10795,51.8124,1.00717683135103,15000,5000,20,500
"2066",1000,1000,50,0.8,0.766,0.956,45.2284,47.65005,49.9811,1.00388050983379,15000,5000,20,500
"2067",1000,1000,50,0.8,0.774,0.967,48.1183,50.41345,52.9928,0.999367152028217,15000,5000,20,500
"2068",1000,1000,50,0.8,0.744,0.946,46.175,48.6761,51.1806,1.00411023825872,15000,5000,20,500
"2069",1000,1000,50,0.8,0.771,0.959,46.6182,48.9782,51.4408,1.00120429957672,15000,5000,20,500
"2070",1000,1000,50,0.8,0.759,0.956,47.0836,49.58525,52.128,1.00139608917538,15000,5000,20,500
"2071",1000,1000,50,0.8,0.771,0.962,47.031,49.6716,52.0473,1.0047046151003,15000,5000,20,500
"2072",1000,1000,50,0.8,0.762,0.954,44.8009,47.0757,49.5323,1.00013545106245,15000,5000,20,500
"2073",1000,1000,50,0.8,0.764,0.955,45.5215,47.73045,50.299,1.00257044458894,15000,5000,20,500
"2074",1000,1000,50,0.8,0.766,0.955,46.7232,48.90735,51.4995,1.00260771346584,15000,5000,20,500
"2075",1000,1000,50,0.8,0.763,0.958,46.2134,48.62945,51.0198,1.00054593642467,15000,5000,20,500
"2076",1000,1000,50,0.8,0.76,0.959,48.3163,50.5089,53.4013,1.00129132936879,15000,5000,20,500
"2077",1000,1000,50,0.8,0.77,0.959,46.6877,48.8922,51.4318,1.00142708358698,15000,5000,20,500
"2078",1000,1000,50,0.8,0.765,0.958,45.6004,47.8685,50.3537,1.00294861786443,15000,5000,20,500
"2079",1000,1000,50,0.8,0.794,0.967,45.2963,47.3826,49.9546,1.00571580132136,15000,5000,20,500
"2080",1000,1000,50,0.8,0.786,0.96,46.3557,48.70315,51.0711,1.00086697178009,15000,5000,20,500
"2081",1000,1000,50,0.8,0.805,0.965,48.1912,50.50605,53.0711,1.0011715616432,15000,5000,20,500
"2082",1000,1000,50,0.8,0.773,0.96,46.4402,48.7078,51.1268,1.0012267313181,15000,5000,20,500
"2083",1000,1000,50,0.8,0.766,0.966,47.0298,49.2958,51.8988,1.00244311375654,15000,5000,20,500
"2084",1000,1000,50,0.8,0.761,0.964,46.9338,49.29905,51.842,1.00042851616939,15000,5000,20,500
"2085",1000,1000,50,0.8,0.761,0.96,45.6169,48.0032,50.5859,1.00036834471634,15000,5000,20,500
"2086",1000,1000,50,0.8,0.752,0.958,46.7969,49.37375,51.9415,1.00097893773452,15000,5000,20,500
"2087",1000,1000,50,0.8,0.786,0.962,45.1926,47.31425,49.6455,1.00030160664163,15000,5000,20,500
"2088",1000,1000,50,0.8,0.786,0.966,46.0657,48.31555,50.8425,1.00187522440773,15000,5000,20,500
"2089",1000,1000,50,0.8,0.768,0.963,47.081,49.69085,52.0596,1.00472630380511,15000,5000,20,500
"2090",1000,1000,50,0.8,0.776,0.96,46.723,48.94325,51.446,1.00031642532305,15000,5000,20,500
"2091",1000,1000,50,0.8,0.764,0.959,46.3364,48.81935,51.4461,0.999567673391243,15000,5000,20,500
"2092",1000,1000,50,0.8,0.762,0.965,45.2263,47.5273,49.9602,1.00101406653194,15000,5000,20,500
"2093",1000,1000,50,0.8,0.751,0.95,45.8743,48.29935,50.6461,1.00041798719263,15000,5000,20,500
"2094",1000,1000,50,0.8,0.773,0.97,46.0058,48.3596,50.6636,1.00010021985787,15000,5000,20,500
"2095",1000,1000,50,0.8,0.752,0.965,47.4096,49.7334,52.3051,1.00010566153696,15000,5000,20,500
"2096",1000,1000,50,0.8,0.77,0.964,44.9227,47.2334,49.7264,1.00157864422616,15000,5000,20,500
"2097",1000,1000,50,0.8,0.754,0.953,45.6322,48.08095,50.5346,1.00204633934616,15000,5000,20,500
"2098",1000,1000,50,0.8,0.757,0.963,45.911,47.9708,50.6468,1.00064349441093,15000,5000,20,500
"2099",1000,1000,50,0.8,0.78,0.962,46.1845,48.44745,50.9619,1.00069697981501,15000,5000,20,500
"2100",1000,1000,50,0.8,0.744,0.952,46.6651,49.21955,51.6162,1.00210265543761,15000,5000,20,500
"2101",100,500,100,0.8,0.74,0.84,85.8534,101.81,118.057,1.00332014941635,15000,5000,20,500
"2102",100,500,100,0.8,0.66,0.88,68.0353,80.829,95.628,0.999241139623351,15000,5000,20,500
"2103",100,500,100,0.8,0.76,0.91,76.772,90.7394,106.48,0.99947684076999,15000,5000,20,500
"2104",100,500,100,0.8,0.73,0.89,81.4727,94.56445,113.343,1.00063162819246,15000,5000,20,500
"2105",100,500,100,0.8,0.64,0.78,75.8934,90.3405,109.125,1.00058877241374,15000,5000,20,500
"2106",100,500,100,0.8,0.7,0.88,81.0416,96.509,113.514,1.00112016658379,15000,5000,20,500
"2107",100,500,100,0.8,0.6,0.85,88.3104,104.5015,125.067,1.00155871453147,15000,5000,20,500
"2108",100,500,100,0.8,0.65,0.81,63.8298,77.6084,90.9856,1.00077182756195,15000,5000,20,500
"2109",100,500,100,0.8,0.71,0.85,78.5435,93.52315,109.847,1.00058599852251,15000,5000,20,500
"2110",100,500,100,0.8,0.6,0.82,78.8617,93.6825,113.862,1.00088180574324,15000,5000,20,500
"2111",100,500,100,0.8,0.66,0.78,80.3106,96.2196,111.516,1.00353104864199,15000,5000,20,500
"2112",100,500,100,0.8,0.67,0.84,74.124,88.01115,103.602,1.00219591694094,15000,5000,20,500
"2113",100,500,100,0.8,0.75,0.89,78.1705,91.68635,107.468,0.999833927225213,15000,5000,20,500
"2114",100,500,100,0.8,0.63,0.82,82.0196,99.0039,118.172,1.00288148215195,15000,5000,20,500
"2115",100,500,100,0.8,0.74,0.89,67.8393,80.7317,94.3307,1.00022838711076,15000,5000,20,500
"2116",100,500,100,0.8,0.72,0.89,80.6493,95.3787,112.691,0.999759238145791,15000,5000,20,500
"2117",100,500,100,0.8,0.66,0.83,70.8782,84.3729,99.6133,1.00089937219743,15000,5000,20,500
"2118",100,500,100,0.8,0.72,0.86,91.3841,106.304,126.82,1.00046831623324,15000,5000,20,500
"2119",100,500,100,0.8,0.64,0.82,81.8694,98.62305,116.816,1.00131700061102,15000,5000,20,500
"2120",100,500,100,0.8,0.68,0.88,69.3102,82.7378,97.5459,1.00126524942983,15000,5000,20,500
"2121",100,500,100,0.8,0.64,0.87,81.9713,98.55875,117.02,1.0027909086161,15000,5000,20,500
"2122",100,500,100,0.8,0.62,0.78,66.5064,79.36975,94.2888,1.00142853730139,15000,5000,20,500
"2123",100,500,100,0.8,0.68,0.92,85.0635,101.136,119.065,1.0056814543956,15000,5000,20,500
"2124",100,500,100,0.8,0.71,0.85,84.726,99.21375,117.485,0.999782469512164,15000,5000,20,500
"2125",100,500,100,0.8,0.71,0.86,69.3589,81.29065,95.614,0.999164792578131,15000,5000,20,500
"2126",100,500,100,0.8,0.67,0.85,79.8817,95.445,112.086,1.00003471841111,15000,5000,20,500
"2127",100,500,100,0.8,0.66,0.87,81.9195,97.70295,116.522,1.00553230379193,15000,5000,20,500
"2128",100,500,100,0.8,0.69,0.92,74.5127,88.5553,103.182,1.00039880862189,15000,5000,20,500
"2129",100,500,100,0.8,0.68,0.82,68.7538,82.15985,96.5029,1.00142033302291,15000,5000,20,500
"2130",100,500,100,0.8,0.71,0.87,68.3343,80.1245,93.6554,0.999321092596786,15000,5000,20,500
"2131",100,500,100,0.8,0.75,0.87,77.5817,92.343,107.903,1.00143368836854,15000,5000,20,500
"2132",100,500,100,0.8,0.66,0.84,68.1061,80.91315,95.7275,0.999241135737998,15000,5000,20,500
"2133",100,500,100,0.8,0.69,0.85,63.5664,76.21185,90.7257,0.999865075957339,15000,5000,20,500
"2134",100,500,100,0.8,0.65,0.84,85.4695,102.8705,121.738,1.00199233668583,15000,5000,20,500
"2135",100,500,100,0.8,0.62,0.81,74.5089,89.7346,106.083,1.00338668729378,15000,5000,20,500
"2136",100,500,100,0.8,0.78,0.89,80.2605,94.20325,109.945,1.00556815285227,15000,5000,20,500
"2137",100,500,100,0.8,0.66,0.84,88.2349,105.563,123.694,1.00160987366415,15000,5000,20,500
"2138",100,500,100,0.8,0.64,0.8,69.4258,82.0205,97.8858,0.999509764187424,15000,5000,20,500
"2139",100,500,100,0.8,0.78,0.95,82.1529,96.19475,111.915,1.00048080007544,15000,5000,20,500
"2140",100,500,100,0.8,0.58,0.78,74.0209,89.0577,107.489,0.99938297217839,15000,5000,20,500
"2141",100,500,100,0.8,0.7,0.86,60.7676,71.3042,84.9011,1.00276556302936,15000,5000,20,500
"2142",100,500,100,0.8,0.67,0.88,69.0858,81.65425,96.8244,0.999727642593473,15000,5000,20,500
"2143",100,500,100,0.8,0.66,0.84,76.7977,90.5753,107.605,1.00077326571873,15000,5000,20,500
"2144",100,500,100,0.8,0.7,0.92,69.1332,81.42665,96.6211,0.999533790075277,15000,5000,20,500
"2145",100,500,100,0.8,0.61,0.79,82.4717,98.34245,117.356,1.00071781906092,15000,5000,20,500
"2146",100,500,100,0.8,0.67,0.83,84.6891,99.9064,118.828,1.00322802182015,15000,5000,20,500
"2147",100,500,100,0.8,0.67,0.84,58.0493,68.79165,82.0673,1.00079673800707,15000,5000,20,500
"2148",100,500,100,0.8,0.61,0.8,83.0564,99.3319,117.779,0.999701477570748,15000,5000,20,500
