"","N","LEN","SIGMA","PHI","SIGMA.PHI","Pcap","Pstay","sigma_lower","sigma_med","sigma_upper","R_hat_sigma","MCMCiter","Burn_in","N_thin","N_sample"
"755",100,1000,150,0.4,1,0.34,0.89,122.988,168.1385,219.202,1.0025844972721,15000,5000,20,500
"756",100,1000,150,0.4,1,0.43,0.87,121.188,157.536,198.583,1.00066063910837,15000,5000,20,500
"757",100,1000,150,0.4,1,0.37,0.9,135.084,178.7295,235.081,1.00003560117795,15000,5000,20,500
"758",100,1000,150,0.4,1,0.29,0.83,97.2057,135.6555,179.529,1.00282070495192,15000,5000,20,500
"759",100,1000,150,0.4,1,0.26,0.8,114.616,156.6135,220.172,0.999147950718123,15000,5000,20,500
"760",100,1000,150,0.4,1,0.37,0.82,104.038,132.3295,171.645,1.00312135147684,15000,5000,20,500
"761",100,1000,150,0.4,1,0.34,0.91,73.8776,97.3431,125.488,1.0019269300449,15000,5000,20,500
"762",100,1000,150,0.4,1,0.41,0.89,122.003,160.074,204.878,0.999813752961283,15000,5000,20,500
"763",100,1000,150,0.4,1,0.3,0.86,123.553,169.1905,228.61,1.00297057145031,15000,5000,20,500
"764",100,1000,150,0.4,1,0.38,0.87,131.285,173.0065,227.848,1.00241094834797,15000,5000,20,500
"765",100,1000,150,0.4,1,0.37,0.91,105.339,138.494,183.138,1.0015887392005,15000,5000,20,500
"766",100,1000,150,0.4,1,0.34,0.89,93.7123,124.8265,159.728,1.00032365790741,15000,5000,20,500
"767",100,1000,150,0.4,1,0.33,0.81,96.9575,125.747,165.408,1.00021771086234,15000,5000,20,500
"768",100,1000,150,0.4,1,0.43,0.93,119.106,153.048,193.57,0.999982952718054,15000,5000,20,500
"769",100,1000,150,0.4,1,0.43,0.9,106.318,137.569,175.081,1.00234191239096,15000,5000,20,500
"770",100,1000,150,0.4,1,0.28,0.85,125.464,171.273,235.45,1.00070239687687,15000,5000,20,500
"771",100,1000,150,0.4,1,0.4,0.87,101.701,129.469,167.799,1.00276650328101,15000,5000,20,500
"772",100,1000,150,0.4,1,0.43,0.88,135.315,176.6585,230.625,1.00159509590143,15000,5000,20,500
"773",100,1000,150,0.4,1,0.33,0.87,84.5198,115.405,147.488,0.999954869842588,15000,5000,20,500
"774",100,1000,150,0.4,1,0.32,0.88,119.966,164.8465,222.078,1.00081135818761,15000,5000,20,500
"775",100,1000,150,0.4,1,0.37,0.89,103.391,128.8435,170.22,1.00324333173309,15000,5000,20,500
"776",100,1000,150,0.4,1,0.29,0.92,107.018,144.0165,190.636,1.00385989169004,15000,5000,20,500
"777",100,1000,150,0.4,1,0.36,0.86,127.138,163.681,220.395,1.00351543215303,15000,5000,20,500
"778",100,1000,150,0.4,1,0.44,0.95,115.769,147.985,189.101,1.00095838338601,15000,5000,20,500
"779",100,1000,150,0.4,1,0.28,0.86,118.992,163.5715,222.526,1.00125610228898,15000,5000,20,500
"780",100,1000,150,0.4,1,0.4,0.88,144.395,185.0695,242.931,1.00195925948643,15000,5000,20,500
"781",100,1000,150,0.4,1,0.38,0.93,118.868,154.7555,202.436,1.00179975013842,15000,5000,20,500
"782",100,1000,150,0.4,1,0.36,0.94,131.022,176.1185,233.013,0.999534292930238,15000,5000,20,500
"783",100,1000,150,0.4,1,0.39,0.89,105.019,138.352,175.721,1.00042825962096,15000,5000,20,500
"784",100,1000,150,0.4,1,0.37,0.93,143.775,188.026,248.085,1.00161225974078,15000,5000,20,500
"785",100,1000,150,0.4,1,0.41,0.83,131.68,168.6355,216.165,0.999781814709985,15000,5000,20,500
"786",100,1000,150,0.4,1,0.33,0.9,140.783,184.06,250.43,1.00011276215485,15000,5000,20,500
"787",100,1000,150,0.4,1,0.33,0.88,123.001,166.364,224.829,1.00140885820555,15000,5000,20,500
"788",100,1000,150,0.4,1,0.34,0.87,118.741,158.669,208.113,0.99940442186076,15000,5000,20,500
"789",100,1000,150,0.4,1,0.36,0.89,136.293,184.0085,248.685,1.00165440733216,15000,5000,20,500
"790",100,1000,150,0.4,1,0.33,0.8,122.107,165.468,220.484,0.999468064295377,15000,5000,20,500
"791",100,1000,150,0.4,1,0.37,0.89,132.764,171.075,225.911,1.00149669325413,15000,5000,20,500
"792",100,1000,150,0.4,1,0.46,0.88,120.454,152.6935,194.759,1.00192095685716,15000,5000,20,500
"793",100,1000,150,0.4,1,0.27,0.93,134.241,187.495,261.32,1.00127599908113,15000,5000,20,500
"794",100,1000,150,0.4,1,0.32,0.85,116.799,159.552,213.17,1.00352513381212,15000,5000,20,500
"795",100,1000,150,0.4,1,0.35,0.91,120.086,156.9085,206.472,1.00181389390393,15000,5000,20,500
"796",100,1000,150,0.4,1,0.42,0.85,109.522,140.316,178.17,1.00128216304065,15000,5000,20,500
"797",100,1000,150,0.4,1,0.31,0.9,126.693,165.4475,231.573,1.00173949140513,15000,5000,20,500
"798",100,1000,150,0.4,1,0.47,0.92,107.024,139.722,172.341,1.00952550578857,15000,5000,20,500
"799",100,1000,150,0.4,1,0.36,0.9,123.346,162.7515,215.841,1.00082431225464,15000,5000,20,500
"800",100,1000,150,0.4,1,0.29,0.87,104.357,138.174,184.627,0.999888600177452,15000,5000,20,500
"801",500,1000,150,0.4,1,0.36,0.878,132.885,149.2505,168.822,0.999475412788711,15000,5000,20,500
"802",500,1000,150,0.4,1,0.366,0.89,147.489,162.4285,185.494,0.999594850366951,15000,5000,20,500
"803",500,1000,150,0.4,1,0.344,0.88,136.978,153.691,175.258,1.00348142498097,15000,5000,20,500
"804",500,1000,150,0.4,1,0.384,0.878,128.686,145.2325,162.531,1.00031038534647,15000,5000,20,500
"805",500,1000,150,0.4,1,0.376,0.882,129.043,144.8095,161.565,1.0016644189663,15000,5000,20,500
"806",500,1000,150,0.4,1,0.34,0.862,136.667,152.106,172.841,1.00520681195529,15000,5000,20,500
"807",500,1000,150,0.4,1,0.344,0.85,130.322,148.36,167.143,1.00013145549566,15000,5000,20,500
"808",500,1000,150,0.4,1,0.348,0.888,135.462,152.3215,172.351,1.00431337269151,15000,5000,20,500
"809",500,1000,150,0.4,1,0.372,0.912,131.143,145.7415,164.673,1.00059245223271,15000,5000,20,500
"810",500,1000,150,0.4,1,0.344,0.868,132.383,149.337,167.631,0.999451649875382,15000,5000,20,500
"811",500,1000,150,0.4,1,0.388,0.904,123.225,137.993,152.587,1.00166325944262,15000,5000,20,500
"812",500,1000,150,0.4,1,0.35,0.868,128.545,144.58,162.174,1.00528339375233,15000,5000,20,500
"813",500,1000,150,0.4,1,0.398,0.902,124.392,140.653,156.384,1.00125238341747,15000,5000,20,500
"814",500,1000,150,0.4,1,0.36,0.884,143.189,160.411,181.258,1.00205010588785,15000,5000,20,500
"815",500,1000,150,0.4,1,0.348,0.892,135.305,152.8345,172.521,1.0015065214506,15000,5000,20,500
"816",500,1000,150,0.4,1,0.356,0.87,138.293,154.241,174.883,0.999619450312509,15000,5000,20,500
"817",500,1000,150,0.4,1,0.358,0.91,123.867,140.396,156.779,0.999301505039677,15000,5000,20,500
"818",500,1000,150,0.4,1,0.356,0.882,129.405,146.4025,164.289,1.0035858963622,15000,5000,20,500
"819",500,1000,150,0.4,1,0.384,0.872,146.738,163.951,184.996,0.99942741739136,15000,5000,20,500
"820",500,1000,150,0.4,1,0.396,0.886,134.812,149.4835,167.686,1.00043533990662,15000,5000,20,500
"821",500,1000,150,0.4,1,0.338,0.876,140.97,158.0685,178.776,1.00477523940307,15000,5000,20,500
"822",500,1000,150,0.4,1,0.348,0.89,129.01,147.0145,163.88,0.999824217249528,15000,5000,20,500
"823",500,1000,150,0.4,1,0.356,0.878,127.605,142.896,159.637,0.999512133737709,15000,5000,20,500
"824",500,1000,150,0.4,1,0.406,0.904,113.827,127.8925,142.243,1.00032776587877,15000,5000,20,500
"825",500,1000,150,0.4,1,0.372,0.868,129.28,146.3545,163.041,1.00204230513687,15000,5000,20,500
"826",500,1000,150,0.4,1,0.352,0.898,129.032,144.1245,162.146,1.00184120470635,15000,5000,20,500
"827",500,1000,150,0.4,1,0.35,0.896,130.813,147.723,165.037,1.0000579253411,15000,5000,20,500
"828",500,1000,150,0.4,1,0.36,0.886,146.919,163.498,183.601,1.00151536183217,15000,5000,20,500
"829",500,1000,150,0.4,1,0.362,0.892,124.699,140.3485,157.509,1.00345283865282,15000,5000,20,500
"830",500,1000,150,0.4,1,0.372,0.886,135.806,152.745,174.621,1.00358357906922,15000,5000,20,500
"831",500,1000,150,0.4,1,0.316,0.886,133.537,154.2675,172.946,1.00155048230013,15000,5000,20,500
"832",500,1000,150,0.4,1,0.416,0.884,131.797,148.7255,165.343,0.999874278560156,15000,5000,20,500
"833",500,1000,150,0.4,1,0.364,0.882,127.472,143.3215,159.521,0.999094574022047,15000,5000,20,500
"834",500,1000,150,0.4,1,0.366,0.886,127.15,143.48,160.551,1.00008418302053,15000,5000,20,500
"835",500,1000,150,0.4,1,0.358,0.902,138.635,154.6595,172.726,1.00029417111644,15000,5000,20,500
"836",500,1000,150,0.4,1,0.382,0.896,131.965,146.5545,164.389,0.999904992919668,15000,5000,20,500
"837",500,1000,150,0.4,1,0.396,0.89,139.757,157.014,175.097,0.999956853870036,15000,5000,20,500
"838",500,1000,150,0.4,1,0.374,0.878,139.393,156.046,174.729,1.0046242789619,15000,5000,20,500
"839",500,1000,150,0.4,1,0.37,0.884,124.13,139.1555,155.441,1.00035943053566,15000,5000,20,500
"840",500,1000,150,0.4,1,0.378,0.908,121.025,135.4875,151.488,1.00067280863188,15000,5000,20,500
"841",500,1000,150,0.4,1,0.366,0.872,157.049,175.7745,199.669,0.999864279368042,15000,5000,20,500
"842",500,1000,150,0.4,1,0.384,0.9,128.24,142.9425,160.558,1.00163277471719,15000,5000,20,500
"843",500,1000,150,0.4,1,0.39,0.884,138.775,154.709,173.385,1.00146009534675,15000,5000,20,500
"844",500,1000,150,0.4,1,0.372,0.89,137.036,154.6425,173.313,0.999291329722531,15000,5000,20,500
"845",500,1000,150,0.4,1,0.344,0.868,138.155,157.0935,175.818,1.00039517984578,15000,5000,20,500
"846",500,1000,150,0.4,1,0.384,0.894,145.807,164.5695,184.108,1.00051172359543,15000,5000,20,500
"847",500,1000,150,0.4,1,0.374,0.86,140.498,155.9845,177.281,1.00022423844105,15000,5000,20,500
"848",500,1000,150,0.4,1,0.388,0.89,131.235,147.496,163.608,1.00308225506231,15000,5000,20,500
"849",500,1000,150,0.4,1,0.346,0.858,120.263,135.81,151.453,1.00115069038857,15000,5000,20,500
"850",500,1000,150,0.4,1,0.392,0.868,147.299,163.781,183.927,1.00081777087041,15000,5000,20,500
"851",1000,1000,150,0.4,1,0.385,0.883,145.459,158.624,171.365,1.00187041985664,15000,5000,20,500
"852",1000,1000,150,0.4,1,0.376,0.892,138.067,149.123,161.245,1.00082351109242,15000,5000,20,500
"853",1000,1000,150,0.4,1,0.367,0.882,136.5,147.569,160.271,0.999093312922855,15000,5000,20,500
"854",1000,1000,150,0.4,1,0.368,0.887,125.238,136.3425,147.156,1.00135890732066,15000,5000,20,500
"855",1000,1000,150,0.4,1,0.365,0.886,137.099,147.8125,160.9,1.00185771433114,15000,5000,20,500
"856",1000,1000,150,0.4,1,0.37,0.878,141.528,152.645,166.286,0.999937766951578,15000,5000,20,500
"857",1000,1000,150,0.4,1,0.393,0.869,137.719,149.749,161.142,0.999498148158689,15000,5000,20,500
"858",1000,1000,150,0.4,1,0.349,0.888,136.218,150.0355,162.157,1.0026179439235,15000,5000,20,500
"859",1000,1000,150,0.4,1,0.374,0.864,131.782,144.0975,154.439,1.00009548747857,15000,5000,20,500
"860",1000,1000,150,0.4,1,0.374,0.891,139.177,150.6075,162.955,1.00031138185172,15000,5000,20,500
"861",1000,1000,150,0.4,1,0.373,0.887,143.689,157.123,169.523,1.00085551559344,15000,5000,20,500
"862",1000,1000,150,0.4,1,0.363,0.873,137.987,149.58,161.931,0.999570631374074,15000,5000,20,500
"863",1000,1000,150,0.4,1,0.383,0.875,135.271,146.8695,158.681,1.00178456152498,15000,5000,20,500
"864",1000,1000,150,0.4,1,0.379,0.88,148.059,159.607,172.392,0.999675669605085,15000,5000,20,500
"865",1000,1000,150,0.4,1,0.373,0.871,143.374,155.854,169.299,0.999434109309401,15000,5000,20,500
"866",1000,1000,150,0.4,1,0.383,0.899,135.178,145.9645,158.524,1.00127507654642,15000,5000,20,500
"867",1000,1000,150,0.4,1,0.383,0.877,135.789,146.8505,158.861,1.00009036072232,15000,5000,20,500
"868",1000,1000,150,0.4,1,0.357,0.875,137.748,150.1995,162.904,1.00289821459406,15000,5000,20,500
"869",1000,1000,150,0.4,1,0.363,0.886,139.749,151.531,164.744,1.00106756936061,15000,5000,20,500
"870",1000,1000,150,0.4,1,0.371,0.86,140.953,152.9845,164.826,1.00368766089437,15000,5000,20,500
"871",1000,1000,150,0.4,1,0.359,0.872,127.806,139.4315,150.715,1.0001962753467,15000,5000,20,500
"872",1000,1000,150,0.4,1,0.37,0.881,150.221,161.5695,177.003,1.00264640485646,15000,5000,20,500
"873",1000,1000,150,0.4,1,0.364,0.879,137.451,149.4525,162.062,0.999526179861186,15000,5000,20,500
"874",1000,1000,150,0.4,1,0.365,0.875,132.343,144.8845,156.309,1.00241470385596,15000,5000,20,500
"875",1000,1000,150,0.4,1,0.347,0.874,134.608,146.3435,159.694,1.00437191752228,15000,5000,20,500
"876",1000,1000,150,0.4,1,0.388,0.899,153.161,165.462,180.49,1.00773320366915,15000,5000,20,500
"877",1000,1000,150,0.4,1,0.394,0.888,131.798,142.816,154.087,1.00087672205215,15000,5000,20,500
"878",1000,1000,150,0.4,1,0.368,0.887,135.895,147.786,160.009,0.999360159279855,15000,5000,20,500
"879",1000,1000,150,0.4,1,0.374,0.876,134.525,144.3755,157.1,1.00004262917351,15000,5000,20,500
"880",1000,1000,150,0.4,1,0.357,0.879,134.957,146.8585,158.637,0.99983799588972,15000,5000,20,500
"881",1000,1000,150,0.4,1,0.342,0.872,137.054,149.6655,162.345,1.00114553425741,15000,5000,20,500
"882",1000,1000,150,0.4,1,0.391,0.877,134.27,144.303,155.659,1.00056083353146,15000,5000,20,500
"883",1000,1000,150,0.4,1,0.353,0.872,129.146,140.8615,153.2,0.999103082589568,15000,5000,20,500
"884",1000,1000,150,0.4,1,0.364,0.867,143.104,156.494,169.92,1.00111934155269,15000,5000,20,500
"885",1000,1000,150,0.4,1,0.376,0.88,139.292,151.0815,163.445,0.999466081367157,15000,5000,20,500
"886",1000,1000,150,0.4,1,0.388,0.886,149.662,162.374,176.883,1.00159601761112,15000,5000,20,500
"887",1000,1000,150,0.4,1,0.383,0.885,128.255,138.5775,150.078,1.00017356445151,15000,5000,20,500
"888",1000,1000,150,0.4,1,0.357,0.879,125.596,136.8915,148.641,1.0044962867557,15000,5000,20,500
"889",1000,1000,150,0.4,1,0.349,0.874,143.545,155.6655,169.31,1.00118613371219,15000,5000,20,500
"890",1000,1000,150,0.4,1,0.364,0.875,144.972,156.909,171.938,1.00302491614456,15000,5000,20,500
"891",1000,1000,150,0.4,1,0.375,0.88,140.637,152.05,165.144,1.00051548401116,15000,5000,20,500
"892",1000,1000,150,0.4,1,0.402,0.895,141.928,154.2535,166.566,1.00091843468855,15000,5000,20,500
"893",1000,1000,150,0.4,1,0.36,0.888,136.302,149.562,161.785,1.00191491344199,15000,5000,20,500
"894",1000,1000,150,0.4,1,0.379,0.879,130.615,141.919,153.381,1.00103224751608,15000,5000,20,500
"895",1000,1000,150,0.4,1,0.357,0.873,145.545,159.4805,173.023,1.00124991991154,15000,5000,20,500
"896",1000,1000,150,0.4,1,0.38,0.886,143.656,155.756,167.835,1.0008555808286,15000,5000,20,500
"897",1000,1000,150,0.4,1,0.354,0.87,134.426,147.4255,159.498,1.00084360569976,15000,5000,20,500
"898",1000,1000,150,0.4,1,0.36,0.867,135.164,146.587,158.375,0.999614380270033,15000,5000,20,500
"899",1000,1000,150,0.4,1,0.361,0.882,134.444,145.418,158.605,1.00221812087132,15000,5000,20,500
"900",1000,1000,150,0.4,1,0.394,0.865,149.107,161.514,175.116,1.00121117164977,15000,5000,20,500
"901",100,500,200,0.4,1,0.26,0.71,112.269,323.2735,5129.23,0.99915903844995,15000,5000,20,500
"902",100,500,200,0.4,1,0.34,0.63,148.474,350.971,5223.45,1.0010789659664,15000,5000,20,500
"903",100,500,200,0.4,1,0.26,0.66,135.587,783.1745,10652.7,1.00002721973756,15000,5000,20,500
"904",100,500,200,0.4,1,0.29,0.7,190.364,1160.7,16261.9,1.00245200537293,15000,5000,20,500
"905",100,500,200,0.4,1,0.32,0.71,142.277,537.948,8796.12,1.00110387483007,15000,5000,20,500
"906",100,500,200,0.4,1,0.38,0.83,201.135,1321.63,18828.6,1.00257077939006,15000,5000,20,500
"907",100,500,200,0.4,1,0.22,0.69,110.333,262.8345,4402.83,1.00752778342551,15000,5000,20,500
"908",100,500,200,0.4,1,0.38,0.73,163.097,705.4945,9336.01,1.00305865445025,15000,5000,20,500
"909",100,500,200,0.4,1,0.39,0.75,168.722,737.231,9567.48,0.999699924055149,15000,5000,20,500
"910",100,500,200,0.4,1,0.31,0.72,148.042,757.6975,9782.63,1.00559724319696,15000,5000,20,500
"911",100,500,200,0.4,1,0.31,0.79,111.523,181.7225,755.232,1.05533532399105,15000,5000,20,500
"912",100,500,200,0.4,1,0.35,0.7,118.876,201.044,660.865,1.00990186267384,15000,5000,20,500
"913",100,500,200,0.4,1,0.21,0.61,128.562,951.827,12544.8,1.00060476252413,15000,5000,20,500
"914",100,500,200,0.4,1,0.38,0.7,104.575,144.3255,213.268,1.00382744157903,15000,5000,20,500
"915",100,500,200,0.4,1,0.3,0.7,100.732,146.8475,236.428,1.02646737997904,15000,5000,20,500
"916",100,500,200,0.4,1,0.33,0.71,93.0438,124.929,179.294,1.00148040686136,15000,5000,20,500
"917",100,500,200,0.4,1,0.29,0.68,148.609,928.408,11112.9,1.0020702952466,15000,5000,20,500
"918",100,500,200,0.4,1,0.31,0.66,123.613,240.951,3119.02,0.999595071648478,15000,5000,20,500
"919",100,500,200,0.4,1,0.27,0.63,99.306,182.3075,711.946,1.0211386511278,15000,5000,20,500
"920",100,500,200,0.4,1,0.31,0.72,166.239,788.7655,8853.17,1.00156000017744,15000,5000,20,500
"921",100,500,200,0.4,1,0.32,0.69,94.7116,152.9265,267.639,1.01420605642424,15000,5000,20,500
"922",100,500,200,0.4,1,0.31,0.77,93.8242,133.0575,195.617,1.01558046249303,15000,5000,20,500
"923",100,500,200,0.4,1,0.27,0.71,101.641,171.5795,440.739,1.01258591208446,15000,5000,20,500
"924",100,500,200,0.4,1,0.17,0.62,104.692,461.4415,7991.34,1.00073035289708,15000,5000,20,500
"925",100,500,200,0.4,1,0.22,0.63,124.147,564.172,8424.49,1.00351528226983,15000,5000,20,500
"926",100,500,200,0.4,1,0.31,0.67,158.916,910.2305,11293.8,1.00089249794091,15000,5000,20,500
"927",100,500,200,0.4,1,0.25,0.65,105.52,204.344,2520.39,1.0075495952711,15000,5000,20,500
"928",100,500,200,0.4,1,0.27,0.68,104.096,205.734,2027,1.01087758034711,15000,5000,20,500
"929",100,500,200,0.4,1,0.26,0.73,89.054,145.0165,264.42,1.02495489239885,15000,5000,20,500
"930",100,500,200,0.4,1,0.28,0.75,146.646,644.1725,8810.96,1.00007348697309,15000,5000,20,500
"931",100,500,200,0.4,1,0.31,0.68,156.932,848.5145,10489.5,1.00119364858818,15000,5000,20,500
"932",100,500,200,0.4,1,0.24,0.59,140.152,1096.15,13363.2,0.999300452451669,15000,5000,20,500
"933",100,500,200,0.4,1,0.29,0.63,155.863,802.964,10719.4,0.999240751213667,15000,5000,20,500
"934",100,500,200,0.4,1,0.26,0.65,114.173,395.61,6034.23,1.0039115977518,15000,5000,20,500
"935",100,500,200,0.4,1,0.3,0.69,143.729,724.074,10490,0.999585212973198,15000,5000,20,500
"936",100,500,200,0.4,1,0.21,0.63,126.729,769.7105,11251.1,1.00601343336946,15000,5000,20,500
"937",100,500,200,0.4,1,0.25,0.65,119.006,244.246,2818.1,1.00025560528075,15000,5000,20,500
"938",100,500,200,0.4,1,0.24,0.61,93.6499,140.07,235.146,1.01287962788192,15000,5000,20,500
"939",100,500,200,0.4,1,0.18,0.61,144.974,771.2205,9606.92,1.00174511111268,15000,5000,20,500
"940",100,500,200,0.4,1,0.34,0.67,136.145,306.473,4516.51,1.00152206006969,15000,5000,20,500
"941",100,500,200,0.4,1,0.31,0.74,117.155,176.306,330.638,1.02095002430851,15000,5000,20,500
"942",100,500,200,0.4,1,0.3,0.62,133.418,561.073,8130.3,1.00051619497017,15000,5000,20,500
"943",100,500,200,0.4,1,0.32,0.68,111.247,239.4415,3190.59,1.00916860974705,15000,5000,20,500
"944",100,500,200,0.4,1,0.29,0.64,126.215,416.467,5850.24,1.00146709849543,15000,5000,20,500
"945",100,500,200,0.4,1,0.32,0.73,87.7656,130.6155,195.278,1.03045411053518,25000,5000,20,1000
"946",100,500,200,0.4,1,0.2,0.69,121.143,720.204,11181.4,1.00486982176908,15000,5000,20,500
"947",100,500,200,0.4,1,0.27,0.69,97.5811,191.701,1714.7,1.0037448374275,15000,5000,20,500
"948",100,500,200,0.4,1,0.33,0.67,97.5847,146.8115,231.757,1.07262582495783,25000,5000,20,1000
"949",100,500,200,0.4,1,0.37,0.74,153.234,339.006,5208.35,0.999894841908493,15000,5000,20,500
"950",100,500,200,0.4,1,0.26,0.63,202.803,1402.535,16227.6,1.00304354239785,15000,5000,20,500
"951",500,500,200,0.4,1,0.302,0.688,155.071,194.6325,243.448,1.00078715666228,15000,5000,20,500
"952",500,500,200,0.4,1,0.244,0.678,158.017,207.058,269.722,1.0003609751259,15000,5000,20,500
"953",500,500,200,0.4,1,0.276,0.652,147.402,183.441,228.823,0.999351502488119,15000,5000,20,500
"954",500,500,200,0.4,1,0.304,0.69,131.457,156.544,183.038,1.0017102942425,15000,5000,20,500
"955",500,500,200,0.4,1,0.306,0.674,186.045,284.8135,533.572,1.01607646750476,15000,5000,20,500
"956",500,500,200,0.4,1,0.262,0.652,146.066,178.482,221.838,1.00107522466562,15000,5000,20,500
"957",500,500,200,0.4,1,0.282,0.676,150.747,189.2135,235.613,1.00084901589479,15000,5000,20,500
"958",500,500,200,0.4,1,0.254,0.656,135.976,166.8705,205.728,1.00010193579053,15000,5000,20,500
"959",500,500,200,0.4,1,0.314,0.71,172.928,222.3385,288.874,0.999121422396675,15000,5000,20,500
"960",500,500,200,0.4,1,0.294,0.692,173.004,212.674,278.164,1.00111582213376,15000,5000,20,500
"961",500,500,200,0.4,1,0.27,0.648,163.557,209.042,271.546,0.999714961708494,15000,5000,20,500
"962",500,500,200,0.4,1,0.318,0.696,150.848,185.6635,222.905,1.00049111849538,15000,5000,20,500
"963",500,500,200,0.4,1,0.264,0.704,145.148,178.867,225.604,1.00141250143468,15000,5000,20,500
"964",500,500,200,0.4,1,0.288,0.704,151.16,184.09,227.566,1.00247719566445,15000,5000,20,500
"965",500,500,200,0.4,1,0.278,0.682,151.39,185.443,229.756,1.00021138151488,15000,5000,20,500
"966",500,500,200,0.4,1,0.278,0.68,153.463,201.0005,262.575,0.99955550163868,15000,5000,20,500
"967",500,500,200,0.4,1,0.306,0.698,157.392,200.946,249.765,1.00370543002115,15000,5000,20,500
"968",500,500,200,0.4,1,0.288,0.704,144.18,180.0695,219.438,0.999876345050964,15000,5000,20,500
"969",500,500,200,0.4,1,0.29,0.684,177.528,223.747,292.252,1.0048032163811,15000,5000,20,500
"970",500,500,200,0.4,1,0.314,0.694,153.388,186.9665,225.803,1.00159162779873,15000,5000,20,500
"971",500,500,200,0.4,1,0.304,0.698,145.282,179.3375,222.306,1.00221039358101,15000,5000,20,500
"972",500,500,200,0.4,1,0.298,0.7,166.524,209.1215,268.702,1.01285096124193,15000,5000,20,500
"973",500,500,200,0.4,1,0.246,0.68,172.589,228.5995,338.433,1.00663119932992,15000,5000,20,500
"974",500,500,200,0.4,1,0.282,0.638,171.028,226.0415,310.895,1.00263565080841,15000,5000,20,500
