"","N","LEN","SIGMA","PHI","Pcap","Pstay","sigma_lower","sigma_med","sigma_upper","phi_lower","phi_med","phi_upper","R_hat_sigma","R_hat_phi","MCMCiter","Burn_in","N_thin","N_sample"
"2610",500,1000,150,0.8,0.71,0.874,129.823,141.6795,153.325,0.759567,0.8021565,0.840945,1.00358539652543,1.00231856060701,15000,5000,20,500
"2611",500,1000,150,0.8,0.7,0.862,138.003,149.9415,163.408,0.754982,0.793189,0.839893,1.00005966869336,0.999694680030753,15000,5000,20,500
"2612",500,1000,150,0.8,0.716,0.88,143.889,158.0445,170.693,0.777755,0.8179615,0.863466,1.00375093238312,1.00050502182521,15000,5000,20,500
"2613",500,1000,150,0.8,0.684,0.884,146.643,159.546,174.077,0.743521,0.785215,0.834113,1.00243343669615,0.999554725120443,15000,5000,20,500
"2614",500,1000,150,0.8,0.696,0.882,136.701,148.841,160.811,0.749203,0.7956355,0.835521,0.999456174099806,1.00035046072524,15000,5000,20,500
"2615",500,1000,150,0.8,0.738,0.896,127.684,136.6765,148.181,0.783379,0.822936,0.859417,0.999478207747199,1.00270804397035,15000,5000,20,500
"2616",500,1000,150,0.8,0.722,0.884,131.212,142.277,154.48,0.775675,0.816645,0.86179,1.00141131657641,1.0009052481794,15000,5000,20,500
"2617",500,1000,150,0.8,0.714,0.892,151.022,163.592,178.434,0.759114,0.801973,0.846752,1.00179693792888,1.00090106919307,15000,5000,20,500
"2618",500,1000,150,0.8,0.72,0.906,135.594,146.485,159.123,0.757147,0.8003895,0.840305,1.00176282880117,1.0003105126769,15000,5000,20,500
"2619",500,1000,150,0.8,0.684,0.866,141.736,155.211,167.915,0.741641,0.784663,0.827952,1.00132812432173,0.99969394025774,15000,5000,20,500
"2620",500,1000,150,0.8,0.69,0.87,145.706,157.822,171.357,0.747248,0.79264,0.83378,1.00049923512209,1.00010229111671,15000,5000,20,500
"2621",500,1000,150,0.8,0.678,0.852,135.955,148.0115,160.259,0.72392,0.7673895,0.807505,1.00213697221021,1.00218007588804,15000,5000,20,500
"2622",500,1000,150,0.8,0.728,0.888,145.411,157.5585,171.776,0.791884,0.8345065,0.873102,0.999736940597089,1.00246743748478,15000,5000,20,500
"2623",500,1000,150,0.8,0.68,0.852,145.061,158.243,172.054,0.736488,0.783,0.824744,1.00429176259809,0.999595230419837,15000,5000,20,500
"2624",500,1000,150,0.8,0.706,0.886,128.07,139.3,150.956,0.748815,0.7909435,0.833393,0.999838222238235,0.999428948404131,15000,5000,20,500
"2625",500,1000,150,0.8,0.672,0.87,134.985,147.9305,161.062,0.716189,0.7606185,0.802948,1.00108682386626,1.00031226080656,15000,5000,20,500
"2626",500,1000,150,0.8,0.706,0.848,141.996,155.225,168.305,0.77634,0.8232995,0.861498,1.00092010094068,0.999156762942016,15000,5000,20,500
"2627",500,1000,150,0.8,0.69,0.87,142.387,155.2225,168.347,0.760429,0.8032345,0.848772,0.999473423037532,1.00017318971195,15000,5000,20,500
"2628",500,1000,150,0.8,0.7,0.892,137.911,148.5655,162.204,0.749514,0.793607,0.832063,1.00043566253891,1.00090063941226,15000,5000,20,500
"2629",500,1000,150,0.8,0.7,0.886,139.675,152.328,164.509,0.753664,0.798401,0.838151,1.00172552508177,1.00107079005857,15000,5000,20,500
"2630",500,1000,150,0.8,0.728,0.902,138.939,150.613,162.914,0.785759,0.8246525,0.862909,1.0000676240634,1.00038354135715,15000,5000,20,500
"2631",500,1000,150,0.8,0.716,0.882,140.43,153.3695,166.36,0.765749,0.8079935,0.846819,1.00048847549127,1.00149817545041,15000,5000,20,500
"2632",500,1000,150,0.8,0.706,0.91,137.169,149.7645,161.533,0.749309,0.7908895,0.830031,0.999561315410784,0.999490164963473,15000,5000,20,500
"2633",500,1000,150,0.8,0.686,0.876,143.732,155.9985,169.887,0.73673,0.7782305,0.820688,1.00855086535512,1.0016084459231,15000,5000,20,500
"2634",500,1000,150,0.8,0.702,0.868,137.803,150.526,163.083,0.75316,0.7978895,0.837959,0.999416660775918,1.00098483019485,15000,5000,20,500
"2635",500,1000,150,0.8,0.734,0.896,130.46,140.846,152.633,0.78338,0.82388,0.862459,1.00270824405939,1.00015476562976,15000,5000,20,500
"2636",500,1000,150,0.8,0.692,0.872,140.784,152.5805,165.372,0.754831,0.7990995,0.839236,1.00194322346169,1.00062184257321,15000,5000,20,500
"2637",500,1000,150,0.8,0.712,0.888,134.194,144.8535,157.507,0.756995,0.8008315,0.839002,1.000306692313,0.999443220329173,15000,5000,20,500
"2638",500,1000,150,0.8,0.696,0.884,127.891,138.616,150.665,0.730202,0.7731515,0.816623,1.0001142065664,1.00096770520866,15000,5000,20,500
"2639",500,1000,150,0.8,0.692,0.882,131.99,143.404,155.316,0.740725,0.7852665,0.824059,0.999809356829837,1.00060406496549,15000,5000,20,500
"2640",500,1000,150,0.8,0.67,0.856,137.824,149.097,162.762,0.725174,0.769196,0.815997,1.0001840928083,1.00580946123201,15000,5000,20,500
"2641",500,1000,150,0.8,0.706,0.888,137.61,150.1265,162.626,0.748334,0.794512,0.83373,1.00166338397923,1.00513402577998,15000,5000,20,500
"2642",500,1000,150,0.8,0.696,0.876,133.541,145.4205,158.003,0.756233,0.7956075,0.839913,1.00400518873674,1.00128138412236,15000,5000,20,500
"2643",500,1000,150,0.8,0.742,0.908,140.924,152.7885,164.516,0.792656,0.8312245,0.870694,1.00040969570094,1.00159095730354,15000,5000,20,500
"2644",500,1000,150,0.8,0.732,0.882,135.465,147.152,159.12,0.788805,0.8281975,0.867895,1.00146078079879,0.999999613930507,15000,5000,20,500
"2645",500,1000,150,0.8,0.736,0.89,130.165,141.289,151.64,0.794157,0.8308005,0.871283,1.00046326139613,1.00122738593043,15000,5000,20,500
"2646",500,1000,150,0.8,0.644,0.854,144.088,158.063,171.991,0.713139,0.7639505,0.810033,0.999372052566396,1.00161578999499,15000,5000,20,500
"2647",500,1000,150,0.8,0.716,0.894,138.101,150.025,164.024,0.760825,0.804376,0.843452,0.99919986388808,1.00334290340276,15000,5000,20,500
"2648",500,1000,150,0.8,0.724,0.888,134.79,145.358,158.116,0.768244,0.8075985,0.847056,1.0024084128971,0.999792741180282,15000,5000,20,500
"2649",500,1000,150,0.8,0.676,0.864,139.218,150.518,164.539,0.734305,0.7734815,0.817504,0.999499167361041,1.00021965366534,15000,5000,20,500
"2650",500,1000,150,0.8,0.698,0.876,143.473,157.7555,169.891,0.754954,0.795952,0.840016,1.00273422200382,0.999510952634473,15000,5000,20,500
"2651",1000,1000,150,0.8,0.694,0.882,143.745,152.409,161.201,0.760843,0.790346,0.819983,0.999744388448047,1.0010149223518,15000,5000,20,500
"2652",1000,1000,150,0.8,0.72,0.886,136.928,144.8415,153.757,0.782126,0.81115,0.840014,1.00007628118553,1.00174368043402,15000,5000,20,500
"2653",1000,1000,150,0.8,0.683,0.869,147.984,157.19,166.303,0.752772,0.78483,0.815561,1.00232770989264,1.00076743793549,15000,5000,20,500
"2654",1000,1000,150,0.8,0.7,0.859,138.379,147.3375,155.467,0.768214,0.7994775,0.828349,1.00245028761117,0.999414991473093,15000,5000,20,500
"2655",1000,1000,150,0.8,0.722,0.882,140.576,148.6455,157.09,0.781055,0.809647,0.839235,1.00249563249802,1.00096002232669,15000,5000,20,500
"2656",1000,1000,150,0.8,0.714,0.888,139.691,148.6075,157.146,0.77824,0.80565,0.837559,0.99976669228737,1.0027261439317,15000,5000,20,500
"2657",1000,1000,150,0.8,0.724,0.891,146.691,154.9275,164.692,0.792048,0.8198985,0.851042,1.00011266046161,0.999189547044591,15000,5000,20,500
"2658",1000,1000,150,0.8,0.71,0.873,142.741,151.205,160.369,0.793257,0.8224185,0.851785,1.00176721360984,0.999981685613432,15000,5000,20,500
"2659",1000,1000,150,0.8,0.681,0.865,133.157,140.743,149.676,0.738976,0.7685555,0.800497,0.999322054016113,1.00194189933333,15000,5000,20,500
"2660",1000,1000,150,0.8,0.712,0.88,134.999,142.893,151.095,0.769002,0.7990485,0.827319,1.00178443356557,1.00029357619738,15000,5000,20,500
"2661",1000,1000,150,0.8,0.698,0.878,137.876,146.1945,154.845,0.756156,0.787172,0.814864,1.00137457248156,1.00300109809009,15000,5000,20,500
"2662",1000,1000,150,0.8,0.719,0.884,142.967,150.442,159.408,0.78645,0.8162195,0.843946,0.999920275815352,1.00358279962117,15000,5000,20,500
"2663",1000,1000,150,0.8,0.697,0.877,147.254,155.496,164.935,0.7703,0.799313,0.829521,0.999857291319078,0.999787644476808,15000,5000,20,500
"2664",1000,1000,150,0.8,0.682,0.877,138.448,146.815,155.366,0.74493,0.777404,0.807552,1.00166651152475,1.00062789405824,15000,5000,20,500
"2665",1000,1000,150,0.8,0.681,0.871,143.08,151.9125,160.931,0.753992,0.7862945,0.815955,0.999571304189331,1.00014167741458,15000,5000,20,500
"2666",1000,1000,150,0.8,0.714,0.886,139.389,147.511,156.508,0.775374,0.8034045,0.832287,1.00054516083468,1.00189907814193,15000,5000,20,500
"2667",1000,1000,150,0.8,0.699,0.885,144.746,152.685,162.557,0.770537,0.8017805,0.830395,1.00037854618952,1.00437645490461,15000,5000,20,500
"2668",1000,1000,150,0.8,0.707,0.887,144.689,152.981,162.281,0.771281,0.800174,0.829617,1.00007408135264,1.00119703665465,15000,5000,20,500
"2669",1000,1000,150,0.8,0.706,0.876,138.761,146.8575,155.464,0.772266,0.80138,0.830299,1.00231576953424,1.00092809811954,15000,5000,20,500
"2670",1000,1000,150,0.8,0.711,0.885,136.611,145.072,153.605,0.778068,0.8064085,0.835258,1.00096002728988,1.00134451036336,15000,5000,20,500
"2671",1000,1000,150,0.8,0.682,0.883,145.705,153.83,162.956,0.7486,0.781586,0.81227,0.999392198506775,0.999915792842925,15000,5000,20,500
"2672",1000,1000,150,0.8,0.722,0.913,143.163,151.001,161.117,0.774915,0.80389,0.829686,0.999202327397436,0.999785455320782,15000,5000,20,500
"2673",1000,1000,150,0.8,0.702,0.883,146.513,155.4185,165.41,0.778638,0.806671,0.837324,1.00092441903531,1.000228204142,15000,5000,20,500
"2674",1000,1000,150,0.8,0.714,0.87,139.232,147.5485,156.388,0.790902,0.820508,0.847828,0.999149989816344,0.99999573730405,15000,5000,20,500
"2675",1000,1000,150,0.8,0.704,0.883,137.191,145.3425,153.932,0.7684,0.7994615,0.828442,1.00252560057044,1.00472854316978,15000,5000,20,500
"2676",1000,1000,150,0.8,0.688,0.887,136.782,146.1005,154.41,0.741567,0.771666,0.801829,0.999890765363977,1.00347452233407,15000,5000,20,500
"2677",1000,1000,150,0.8,0.71,0.876,138.875,147.0425,155.311,0.781981,0.811851,0.841951,0.999672839408584,1.00086727535277,15000,5000,20,500
"2678",1000,1000,150,0.8,0.723,0.902,142.999,151.35,159.81,0.78708,0.8160905,0.847328,1.0041542862358,0.999770974490312,15000,5000,20,500
"2679",1000,1000,150,0.8,0.683,0.885,146.481,155.472,164.735,0.751688,0.785218,0.815055,1.00148091400412,1.00092329792972,15000,5000,20,500
"2680",1000,1000,150,0.8,0.687,0.876,141.319,150.511,158.68,0.753591,0.7869125,0.815473,1.00694114298065,1.00415054295426,15000,5000,20,500
"2681",1000,1000,150,0.8,0.691,0.883,138.609,147.268,155.279,0.748948,0.782371,0.809959,1.00099481334874,0.999785641633998,15000,5000,20,500
"2682",1000,1000,150,0.8,0.722,0.886,143.435,152.918,161.009,0.79577,0.8252475,0.854349,1.00082039488434,0.999338173271481,15000,5000,20,500
"2683",1000,1000,150,0.8,0.715,0.881,143.958,151.9055,160.982,0.781786,0.81172,0.839603,0.999567301941023,0.999288721730839,15000,5000,20,500
"2684",1000,1000,150,0.8,0.76,0.899,140.441,148.8035,157.633,0.814695,0.8444635,0.869907,0.99966841061865,1.0010111692965,15000,5000,20,500
"2685",1000,1000,150,0.8,0.715,0.883,143.21,152.0475,160.567,0.784797,0.812528,0.840632,1.00078412509483,1.00113697807835,15000,5000,20,500
"2686",1000,1000,150,0.8,0.686,0.895,140.822,150.105,158.964,0.735861,0.7664165,0.797419,1.00087210351039,1.00043225381037,15000,5000,20,500
"2687",1000,1000,150,0.8,0.682,0.863,138.391,146.928,156.116,0.757923,0.7902845,0.819553,1.00078663723612,1.00102186939364,15000,5000,20,500
"2688",1000,1000,150,0.8,0.747,0.9,140.307,148.765,157.006,0.803697,0.832554,0.859552,0.999098911208644,1.00027379334478,15000,5000,20,500
"2689",1000,1000,150,0.8,0.714,0.889,143.238,152.0135,160.906,0.777,0.8070595,0.835083,0.999752583902998,1.00057390916383,15000,5000,20,500
"2690",1000,1000,150,0.8,0.699,0.884,141.569,149.983,158.573,0.765016,0.7930195,0.821934,1.00508779693293,1.00229240775972,15000,5000,20,500
"2691",1000,1000,150,0.8,0.696,0.883,144.712,153.5515,162.308,0.760581,0.7894675,0.820834,0.999992138054803,1.0021544906553,15000,5000,20,500
"2692",1000,1000,150,0.8,0.722,0.894,142.482,150.4665,158.58,0.779329,0.8066685,0.836255,1.00314194340798,1.00288997928252,15000,5000,20,500
"2693",1000,1000,150,0.8,0.706,0.874,146.053,154.1465,163.62,0.779391,0.808124,0.837045,1.00023692440564,1.00065701194154,15000,5000,20,500
"2694",1000,1000,150,0.8,0.7,0.882,139.818,148.576,156.641,0.768124,0.795844,0.827548,0.999472644511618,0.999689598552547,15000,5000,20,500
"2695",1000,1000,150,0.8,0.717,0.881,139.589,148.3305,156.918,0.780381,0.811908,0.840606,1.00143737578743,1.00349362964777,15000,5000,20,500
"2696",1000,1000,150,0.8,0.712,0.901,144.296,151.3155,161.164,0.771748,0.8005665,0.828782,1.00399663941944,1.00165443825218,15000,5000,20,500
"2697",1000,1000,150,0.8,0.705,0.885,146.899,156.062,165.437,0.77729,0.808055,0.839633,1.00196632007763,1.00456387384591,15000,5000,20,500
"2698",1000,1000,150,0.8,0.709,0.876,142.556,150.461,160.16,0.779142,0.8083955,0.839089,1.00268344654683,1.00098426477585,15000,5000,20,500
"2699",1000,1000,150,0.8,0.723,0.879,135.918,144.109,152.13,0.790314,0.818992,0.847147,1.00229046560868,0.999460798142533,15000,5000,20,500
"2700",1000,1000,150,0.8,0.682,0.875,143.774,152.072,161.698,0.744915,0.776611,0.805099,1.00271381216278,1.01366381058065,15000,5000,20,500
"2701",100,500,200,0.8,0.47,0.69,143.149,205.497,310.957,0.526611,0.6926615,0.930206,1.00607133233498,1.00374092506883,15000,5000,20,500
"2702",100,500,200,0.8,0.56,0.69,136.291,190.627,262.531,0.662713,0.812294,0.986963,0.99922663948156,1.00215899054963,15000,5000,20,500
"2703",100,500,200,0.8,0.56,0.63,147.767,197.602,265.732,0.696666,0.8251315,0.999,1.0049606666546,0.999841511603394,15000,5000,20,500
"2704",100,500,200,0.8,0.62,0.75,135.773,177.819,225.17,0.762184,0.8869375,0.999815,1.00982710167292,1.0042464455741,15000,5000,20,500
"2705",100,500,200,0.8,0.45,0.59,130.375,199.506,305.752,0.493108,0.66827,0.909538,1.0326319696912,1.01907666074348,15000,5000,20,500
"2706",100,500,200,0.8,0.54,0.65,114.823,153.656,222.056,0.544427,0.699311,0.869143,1.0099451216188,1.01151428075415,15000,5000,20,500
"2707",100,500,200,0.8,0.52,0.66,175.041,246.1065,332.036,0.706045,0.862679,0.999298,1.01426407010665,1.00341109558727,15000,5000,20,500
"2708",100,500,200,0.8,0.51,0.69,151.716,213.116,296.297,0.619527,0.7822845,0.973023,1.00327731367604,1.00192458236588,15000,5000,20,500
"2709",100,500,200,0.8,0.54,0.66,164.871,236.225,325.802,0.701501,0.864008,0.999881,1.01419216896504,1.00872912121517,15000,5000,20,500
"2710",100,500,200,0.8,0.54,0.68,131.23,177.694,238.215,0.632765,0.779939,0.961941,1.00108095020505,0.999921118943036,15000,5000,20,500
"2711",100,500,200,0.8,0.54,0.61,163.657,233.577,309.503,0.699913,0.8556095,0.999369,0.999802163527234,0.999245367641958,15000,5000,20,500
"2712",100,500,200,0.8,0.59,0.77,133.071,186.1105,247.851,0.6824,0.8239405,0.989573,1.00162113632754,1.00179564312058,15000,5000,20,500
"2713",100,500,200,0.8,0.57,0.72,159.214,220.3915,296.641,0.69779,0.8489355,0.999329,1.01331507269392,1.00799108905789,15000,5000,20,500
"2714",100,500,200,0.8,0.47,0.63,168.39,253.868,357.532,0.612817,0.7833235,0.994917,1.00219518368893,1.00033135267182,15000,5000,20,500
"2715",100,500,200,0.8,0.58,0.72,162.701,223.6575,303.223,0.706335,0.8642145,0.998049,1.00166827697302,1.00298804730786,15000,5000,20,500
"2716",100,500,200,0.8,0.47,0.66,146.668,211.7085,311.055,0.546382,0.7117435,0.918353,1.00673223629627,1.00965614075035,15000,5000,20,500
"2717",100,500,200,0.8,0.58,0.73,185.775,244.3415,313.263,0.768782,0.9111425,0.999197,1.00984198441262,1.00742955867893,15000,5000,20,500
"2718",100,500,200,0.8,0.58,0.7,146.424,203.9935,269.365,0.711001,0.8482595,0.993645,1.00286326098496,1.00032792329768,15000,5000,20,500
"2719",100,500,200,0.8,0.61,0.77,150.487,204.5215,268.423,0.74677,0.8840295,0.999673,1.00450803637603,1.00305660920733,15000,5000,20,500
"2720",100,500,200,0.8,0.54,0.69,159.97,217.8365,308.113,0.68075,0.832438,0.993791,1.00110122146118,1.00026385496837,15000,5000,20,500
"2721",100,500,200,0.8,0.53,0.64,190.484,253.698,344.085,0.720719,0.873084,0.999097,1.00142803779412,1.00379159009672,15000,5000,20,500
"2722",100,500,200,0.8,0.57,0.63,157.195,213.5585,280.512,0.73443,0.881158,0.999891,1.00288196137319,1.00071613800403,15000,5000,20,500
"2723",100,500,200,0.8,0.57,0.68,177.015,239.559,315.232,0.749641,0.8945555,0.99999,1.02735890026761,1.03681377685613,15000,5000,20,500
"2724",100,500,200,0.8,0.62,0.75,139.758,188.248,237.764,0.753201,0.8765085,0.999804,1.00539299073797,1.00938100706144,15000,5000,20,500
"2725",100,500,200,0.8,0.59,0.77,141.199,187.985,247.857,0.712616,0.8465525,0.98987,0.999338688963908,1.00079466133799,15000,5000,20,500
"2726",100,500,200,0.8,0.51,0.68,108.717,142.348,199.076,0.520111,0.6590665,0.79419,1.0096062404094,1.00468301670594,15000,5000,20,500
"2727",100,500,200,0.8,0.57,0.67,159.532,223.167,296.783,0.730937,0.875177,0.999676,1.00709308178126,1.00280614324098,15000,5000,20,500
"2728",100,500,200,0.8,0.53,0.69,136.139,191.6065,278.669,0.611707,0.760419,0.971398,1.00895298048887,1.00376202379876,15000,5000,20,500
"2729",100,500,200,0.8,0.6,0.67,149.861,206.969,275.629,0.713415,0.8564185,0.99923,1.00446203383037,1.0036036080631,15000,5000,20,500
"2730",100,500,200,0.8,0.55,0.72,149.817,205.0055,284.348,0.640887,0.8002075,0.970565,1.01045057225688,1.01551891597405,15000,5000,20,500
"2731",100,500,200,0.8,0.58,0.72,167.986,233.2835,310.177,0.730956,0.886249,0.999822,1.00038591485269,0.999916959279286,15000,5000,20,500
"2732",100,500,200,0.8,0.5,0.66,129.183,179.911,262.123,0.573081,0.7164105,0.911089,1.00033661547423,1.00022934077291,15000,5000,20,500
"2733",100,500,200,0.8,0.62,0.74,168.813,215.221,277.064,0.799597,0.9229915,0.999848,1.00256926090839,1.00917733710188,15000,5000,20,500
"2734",100,500,200,0.8,0.6,0.71,123.975,165.041,216.104,0.698436,0.824182,0.978049,1.00267160378468,1.00303299437762,15000,5000,20,500
"2735",100,500,200,0.8,0.6,0.74,114.157,145.443,196.213,0.6255,0.7659455,0.909127,0.999932958213241,1.00596197460071,15000,5000,20,500
"2736",100,500,200,0.8,0.58,0.71,159.171,222.236,284.073,0.743218,0.883858,0.999964,1.00736564841993,1.00935830330496,15000,5000,20,500
"2737",100,500,200,0.8,0.52,0.68,126.665,184.045,262.437,0.589876,0.730868,0.92227,1.00980024013395,1.01125990135695,15000,5000,20,500
"2738",100,500,200,0.8,0.65,0.78,190.249,242.187,296.557,0.847157,0.9542805,0.999972,1.0033272127148,1.00264116869803,15000,5000,20,500
"2739",100,500,200,0.8,0.55,0.67,190.17,260.7195,340.26,0.738969,0.8941345,0.999722,1.01658667995298,1.00931936121686,15000,5000,20,500
"2740",100,500,200,0.8,0.6,0.75,151.826,202.93,268.396,0.739925,0.87923,0.99972,1.00093586547158,1.00027488262808,15000,5000,20,500
"2741",100,500,200,0.8,0.52,0.64,147.058,212.289,296.284,0.647926,0.799723,0.99633,1.01212058836878,1.01144296157236,15000,5000,20,500
"2742",100,500,200,0.8,0.49,0.63,130.362,194.7825,277.605,0.558725,0.7135525,0.916327,1.00377932549654,1.00119229488761,15000,5000,20,500
"2743",100,500,200,0.8,0.49,0.64,108.157,148.7295,201.95,0.51536,0.645549,0.788623,1.00171977140098,1.00057671008446,15000,5000,20,500
"2744",100,500,200,0.8,0.54,0.67,145.451,199.8425,279.672,0.636159,0.805805,0.973475,1.00446238724462,1.00107057866374,15000,5000,20,500
"2745",100,500,200,0.8,0.49,0.64,164.981,235.9565,349.341,0.629293,0.7987995,0.990911,1.01531384047584,1.01020794784909,15000,5000,20,500
"2746",100,500,200,0.8,0.54,0.7,160.815,222.085,311.174,0.683913,0.834155,0.994474,1.00260725657556,1.00794264212646,15000,5000,20,500
"2747",100,500,200,0.8,0.53,0.61,145.243,209.685,306.735,0.618621,0.786505,0.98541,1.00012180088554,1.00146091485443,15000,5000,20,500
"2748",100,500,200,0.8,0.51,0.65,116.996,157.7475,229.402,0.52559,0.665692,0.84386,1.01195044307549,1.01115636610228,15000,5000,20,500
"2749",100,500,200,0.8,0.65,0.75,120.257,152.4565,200.866,0.702069,0.8297185,0.965751,1.0038927127222,1.00295582415347,15000,5000,20,500
"2750",100,500,200,0.8,0.6,0.76,158.21,208.45,265.388,0.754924,0.8858865,0.99931,1.0044289112136,1.0037513676871,15000,5000,20,500
"2751",500,500,200,0.8,0.522,0.656,163.705,188.9015,219.469,0.66952,0.74947,0.829165,0.999928905034459,1.0017067598517,15000,5000,20,500
"2752",500,500,200,0.8,0.534,0.656,175.782,205.2445,243.268,0.701349,0.790492,0.895074,1.01323197519577,1.01577816847465,15000,5000,20,500
"2753",500,500,200,0.8,0.53,0.672,169.585,196.544,231.819,0.700469,0.783428,0.870183,1.00104289810744,1.0021607732332,15000,5000,20,500
"2754",500,500,200,0.8,0.542,0.662,170.58,196.1415,231.243,0.707099,0.7926235,0.876938,1.01074528408992,1.00783849146805,15000,5000,20,500
"2755",500,500,200,0.8,0.558,0.686,157.824,177.802,205.379,0.71359,0.78832,0.86173,1.0027752321285,1.00230867468573,15000,5000,20,500
"2756",500,500,200,0.8,0.522,0.648,180.497,217.5415,260.575,0.703714,0.806006,0.914337,1.02349305418861,1.02011500663566,15000,5000,20,500
"2757",500,500,200,0.8,0.564,0.69,181.643,212.951,253.627,0.777243,0.8624745,0.966474,1.00267234712086,1.002013270411,15000,5000,20,500
"2758",500,500,200,0.8,0.54,0.686,153.702,176.968,205.031,0.671861,0.7478965,0.822856,1.00116877921193,0.999346750080679,15000,5000,20,500
"2759",500,500,200,0.8,0.56,0.69,168.8,198.003,230.098,0.744042,0.814718,0.914566,1.01043891120477,1.00754653842249,15000,5000,20,500
"2760",500,500,200,0.8,0.564,0.7,172.725,197.742,231.436,0.740093,0.820435,0.908895,1.0005357658784,0.999856810232948,15000,5000,20,500
"2761",500,500,200,0.8,0.57,0.694,172.304,200.3845,233.744,0.756678,0.8398575,0.932297,1.01019778671143,1.00695344952713,15000,5000,20,500
"2762",500,500,200,0.8,0.53,0.666,189.227,223.8605,266.411,0.71789,0.819815,0.918061,1.01782859808663,1.01613397611088,15000,5000,20,500
"2763",500,500,200,0.8,0.54,0.696,180.178,210.5545,243.53,0.731632,0.8083485,0.90355,1.00090869249691,1.00343592304087,15000,5000,20,500
"2764",500,500,200,0.8,0.524,0.662,168.343,195.715,229.879,0.690214,0.758281,0.850652,1.00886509370239,1.01193720735078,15000,5000,20,500
"2765",500,500,200,0.8,0.526,0.67,158.461,186.251,216.238,0.656397,0.736301,0.815984,1.00730629861471,1.00505778251294,15000,5000,20,500
"2766",500,500,200,0.8,0.564,0.692,161.231,187.657,215.791,0.719747,0.796,0.871683,1.02317705567392,1.02571818211255,15000,5000,20,500
"2767",500,500,200,0.8,0.608,0.718,192.174,221.4465,253.666,0.848315,0.92157,0.999884,1.01128562423011,1.00344520108334,15000,5000,20,500
"2768",500,500,200,0.8,0.542,0.68,170.191,197.662,230.908,0.70363,0.783718,0.876091,1.00211316346541,1.00400329790011,15000,5000,20,500
"2769",500,500,200,0.8,0.548,0.704,181.682,211.6565,246.1,0.749998,0.836001,0.918077,1.00286600085822,1.00330171507104,15000,5000,20,500
"2770",500,500,200,0.8,0.566,0.692,192.299,223.146,269.474,0.788388,0.875246,0.985075,1.01506449796627,1.00807449880757,15000,5000,20,500
"2771",500,500,200,0.8,0.572,0.714,167.523,193.303,230.775,0.733542,0.8196135,0.920741,1.00265724410501,1.0063817400834,15000,5000,20,500
"2772",500,500,200,0.8,0.558,0.666,181.199,209.078,249.523,0.749526,0.833502,0.929326,1.00597166643491,1.00876899773756,15000,5000,20,500
"2773",500,500,200,0.8,0.514,0.688,171.246,198.9655,232.34,0.680159,0.758376,0.839619,1.00528034139083,1.00896777299122,15000,5000,20,500
"2774",500,500,200,0.8,0.566,0.7,168.001,197.056,226.974,0.736538,0.8253175,0.921133,1.00279182967785,1.00172444158301,15000,5000,20,500
"2775",500,500,200,0.8,0.526,0.686,187.768,220.239,269.785,0.707536,0.803874,0.908264,1.0045524306015,1.00443510837697,15000,5000,20,500
"2776",500,500,200,0.8,0.538,0.686,187.792,226.5505,269.719,0.746251,0.8411085,0.947633,1.01228148164012,1.01983708189419,15000,5000,20,500
"2777",500,500,200,0.8,0.556,0.692,172.852,200.8,234.978,0.729417,0.811797,0.902327,1.00716498336816,1.00703657569733,15000,5000,20,500
"2778",500,500,200,0.8,0.548,0.664,157.367,179.0445,207.16,0.705953,0.776399,0.852819,1.00144752715536,0.999315999820834,15000,5000,20,500
"2779",500,500,200,0.8,0.544,0.694,168.819,202.984,240.771,0.705677,0.794089,0.895451,1.01067951576721,1.0145172762512,15000,5000,20,500
"2780",500,500,200,0.8,0.548,0.68,189.475,221.156,264.342,0.759195,0.84742,0.958884,1.02203531765994,1.02536877094449,15000,5000,20,500
"2781",500,500,200,0.8,0.542,0.69,173.621,205.4575,249.104,0.72135,0.8058125,0.914604,1.02332431237489,1.02179690351101,15000,5000,20,500
"2782",500,500,200,0.8,0.57,0.688,162.476,185.6755,215.948,0.732374,0.8035665,0.881881,1.00014105064583,1.00114449625472,15000,5000,20,500
"2783",500,500,200,0.8,0.534,0.648,181.367,213.7575,249.834,0.738402,0.8185615,0.912951,1.00011326289947,0.999800955667443,15000,5000,20,500
"2784",500,500,200,0.8,0.536,0.684,168.233,196.573,229.441,0.712282,0.7894105,0.881268,1.02386838447694,1.01658781324522,15000,5000,20,500
"2785",500,500,200,0.8,0.55,0.684,179.234,211.0375,249.129,0.747035,0.82987,0.94765,1.00221980497351,1.00224820019026,15000,5000,20,500
"2786",500,500,200,0.8,0.58,0.698,200.587,231.454,265.965,0.845444,0.9209935,0.999737,1.0020120142954,1.00468720068695,15000,5000,20,500
"2787",500,500,200,0.8,0.546,0.694,176.411,210.6375,246.551,0.732734,0.8169315,0.911391,1.00951882578003,1.01214516659974,15000,5000,20,500
"2788",500,500,200,0.8,0.508,0.642,183.34,216.292,251.427,0.692856,0.782178,0.875567,1.00325992125112,1.0023296731188,15000,5000,20,500
"2789",500,500,200,0.8,0.548,0.684,189.86,220.267,268.991,0.755956,0.8458885,0.957146,1.00891733022319,1.01444160340649,15000,5000,20,500
"2790",500,500,200,0.8,0.544,0.69,174.679,200.487,236.601,0.731028,0.8058365,0.894956,1.00776249733576,1.00397405203863,15000,5000,20,500
