"","N","LEN","DELTA","PHI","Pcap","Pstay","delta_lower","delta_med","delta_upper","phi_lower","phi_med","phi_upper","R_hat_delta","R_hat_phi","MCMCiter","Burn_in","N_thin","N_sample"
"173",100,1000,50,0.4,0.41,0.95,25.5965,36.60245,49.3323,0.336184,0.4295515,0.532438,1.00243474778622,0.999796307241778,15000,5000,20,500
"174",100,1000,50,0.4,0.41,0.97,30.9681,43.3336,59.7066,0.326319,0.426753,0.522917,0.999543586799338,1.0031556592642,15000,5000,20,500
"175",100,1000,50,0.4,0.34,0.94,41.0767,57.12455,84.1751,0.262905,0.3613745,0.455762,1.01405014038889,0.999343441437597,15000,5000,20,500
"176",100,1000,50,0.4,0.43,0.94,35.7421,49.3908,66.4439,0.358808,0.4493885,0.55696,0.999780297573433,1.00102493555636,15000,5000,20,500
"177",100,1000,50,0.4,0.44,0.95,29.0103,41.0296,55.7008,0.353959,0.4554505,0.546048,1.00056098745973,1.00014191186593,15000,5000,20,500
"178",100,1000,50,0.4,0.39,0.96,30.4737,43.6618,59.898,0.311739,0.4095505,0.509249,1.00182130172315,0.999302731014687,15000,5000,20,500
"179",100,1000,50,0.4,0.38,0.95,39.7627,56.60665,76.4635,0.307414,0.398037,0.493294,0.999909256437957,1.00057797274561,15000,5000,20,500
"180",100,1000,50,0.4,0.46,0.96,29.8802,41.9758,55.3889,0.376283,0.4797335,0.57333,1.00156101268559,1.0023371620518,15000,5000,20,500
"181",100,1000,50,0.4,0.37,0.95,34.2497,48.0097,67.4794,0.296085,0.3972525,0.491714,1.00494865930891,1.00068353244268,15000,5000,20,500
"182",100,1000,50,0.4,0.42,0.96,52.5307,73.4314,103.618,0.362131,0.457475,0.56286,1.00464722791257,1.0022514987545,15000,5000,20,500
"183",100,1000,50,0.4,0.35,0.94,40.3104,59.91335,84.8757,0.278946,0.372951,0.463558,1.00662696732421,0.999913143567121,15000,5000,20,500
"184",100,1000,50,0.4,0.38,0.94,34.9828,48.80615,68.937,0.309608,0.4037555,0.495391,1.00146442297254,1.00111967984555,15000,5000,20,500
"185",100,1000,50,0.4,0.34,0.95,41.0456,60.5646,84.9876,0.267045,0.360177,0.453796,1.00176354606512,1.00348433714149,15000,5000,20,500
"186",100,1000,50,0.4,0.39,0.96,33.1369,45.26625,62.3339,0.323824,0.4111085,0.513822,1.00231392728595,0.99926984254666,15000,5000,20,500
"187",100,1000,50,0.4,0.33,0.96,34.5146,51.8886,71.71,0.257222,0.3533905,0.451169,1.00003471070243,1.00201871614796,15000,5000,20,500
"188",100,1000,50,0.4,0.32,0.99,32.8244,48.58735,69.7754,0.246139,0.3386275,0.431915,1.00188009389015,1.00103707928159,15000,5000,20,500
"189",100,1000,50,0.4,0.34,0.89,27.595,39.70695,56.4912,0.268951,0.358939,0.462196,1.00465754238843,1.00146095412481,15000,5000,20,500
"190",100,1000,50,0.4,0.32,0.97,40.1233,59.11965,84.2877,0.256439,0.339356,0.446535,1.00008950463399,0.999733527249131,15000,5000,20,500
"191",100,1000,50,0.4,0.34,0.97,51.8741,76.5551,108.751,0.270731,0.3678635,0.46307,1.00322004135371,1.00109414809756,15000,5000,20,500
"192",100,1000,50,0.4,0.43,0.97,34.5625,50.45785,68.6093,0.345245,0.4477885,0.53967,1.0008651421128,1.0024584031178,15000,5000,20,500
"193",100,1000,50,0.4,0.38,0.97,37.3395,55.3918,76.6732,0.310062,0.4003365,0.502367,1.00210129067015,1.00130866084266,15000,5000,20,500
"194",100,1000,50,0.4,0.34,0.92,32.9376,47.1466,66.9789,0.273083,0.36977,0.468599,1.00149549103845,0.999518369479862,15000,5000,20,500
"195",100,1000,50,0.4,0.38,0.93,32.3093,47.6928,63.9774,0.311524,0.403274,0.50721,1.00133103695155,1.00023597541781,15000,5000,20,500
"196",100,1000,50,0.4,0.36,0.97,38.5983,56.25445,76.6318,0.27575,0.372764,0.468947,1.00268563602224,0.999662483119136,15000,5000,20,500
"197",100,1000,50,0.4,0.39,0.91,43.1145,61.186,83.8512,0.327496,0.4250875,0.530456,1.00407752204253,1.00047115532881,15000,5000,20,500
"198",100,1000,50,0.4,0.32,0.92,30.1043,42.5727,61.5037,0.249004,0.344873,0.4353,1.00504180835874,1.00147983148933,15000,5000,20,500
"199",100,1000,50,0.4,0.36,0.95,35.1054,48.7141,67.8118,0.288912,0.38134,0.48691,1.00085803506408,1.0022765514581,15000,5000,20,500
"200",100,1000,50,0.4,0.43,0.91,34.013,46.16025,63.7417,0.368318,0.46197,0.572351,1.00331692414591,1.00309486203264,15000,5000,20,500
"201",500,1000,50,0.4,0.388,0.968,45.2555,52.8057,60.5392,0.365586,0.4080015,0.456269,1.00176552816009,1.00327507972861,15000,5000,20,500
"202",500,1000,50,0.4,0.438,0.952,45.7738,52.6253,59.9753,0.412329,0.4605875,0.503749,1.00004713322389,1.00140580602454,15000,5000,20,500
"203",500,1000,50,0.4,0.39,0.928,39.0876,45.6028,52.9316,0.365713,0.4144075,0.457145,1.00082433794913,0.999494605683096,15000,5000,20,500
"204",500,1000,50,0.4,0.416,0.936,45.2359,52.55075,60.4264,0.402488,0.4438325,0.492484,1.00106604415802,1.00026486682231,15000,5000,20,500
"205",500,1000,50,0.4,0.408,0.958,44.7969,51.7979,59.4086,0.381742,0.428707,0.470821,1.00084620994421,1.00062286374834,15000,5000,20,500
"206",500,1000,50,0.4,0.386,0.948,46.7498,53.80415,62.396,0.367611,0.412869,0.455027,0.999253831666565,1.0002367635991,15000,5000,20,500
"207",500,1000,50,0.4,0.37,0.94,43.3911,50.25225,58.6387,0.346332,0.390898,0.4363,0.99981512643261,1.00170432436634,15000,5000,20,500
"208",500,1000,50,0.4,0.342,0.956,46.4751,54.2575,64.7532,0.318853,0.3629985,0.404414,1.00190663579656,1.00505790601988,15000,5000,20,500
"209",500,1000,50,0.4,0.402,0.934,45.063,51.7516,60.1201,0.382153,0.4246315,0.46798,1.00127216986297,1.00134251729099,15000,5000,20,500
"210",500,1000,50,0.4,0.382,0.95,42.3439,49.9398,56.7492,0.360127,0.4043165,0.449788,1.00016537683801,0.999806715859415,15000,5000,20,500
"211",500,1000,50,0.4,0.356,0.96,46.5645,54.34515,63.7625,0.333372,0.37507,0.417267,1.00015202014033,1.0008833059998,15000,5000,20,500
"212",500,1000,50,0.4,0.39,0.962,42.0122,48.80225,56.5808,0.371997,0.4124025,0.4627,1.00063051930396,1.00089723639146,15000,5000,20,500
"213",500,1000,50,0.4,0.402,0.934,40.8208,47.2403,54.047,0.381011,0.426803,0.470555,1.00289269857734,0.999583297965551,15000,5000,20,500
"214",500,1000,50,0.4,0.336,0.958,37.0409,43.20855,50.669,0.304775,0.348694,0.388317,1.00161241748374,1.00023637519766,15000,5000,20,500
"215",500,1000,50,0.4,0.352,0.946,37.6899,44.10115,51.3991,0.328031,0.3696755,0.413291,1.00329167945447,1.00139059897895,15000,5000,20,500
"216",500,1000,50,0.4,0.4,0.946,42.3356,49.22535,57.36,0.37783,0.423978,0.467159,0.999445162905309,1.00222771741271,15000,5000,20,500
"217",500,1000,50,0.4,0.406,0.954,43.094,50.25205,57.3902,0.381082,0.427244,0.469118,1.00241623562944,1.00272863094474,15000,5000,20,500
"218",500,1000,50,0.4,0.386,0.96,45.635,53.382,61.7305,0.359499,0.409259,0.45231,1.00107321057876,0.999740875615548,15000,5000,20,500
"219",500,1000,50,0.4,0.342,0.94,49.5948,58.9486,68.7442,0.3198,0.364569,0.406982,1.00409363608453,0.999378849539592,15000,5000,20,500
"220",500,1000,50,0.4,0.38,0.954,38.6439,44.76975,51.3894,0.352976,0.396466,0.439902,0.999112980973684,1.00141829353795,15000,5000,20,500
"221",500,1000,50,0.4,0.378,0.968,44.6165,51.8603,60.1388,0.351878,0.395825,0.43915,1.00380307505323,1.00003629570159,15000,5000,20,500
"222",500,1000,50,0.4,0.394,0.952,43.0998,50.0748,57.6437,0.36777,0.4127505,0.456748,1.00097303615626,1.00033707542189,15000,5000,20,500
"223",500,1000,50,0.4,0.36,0.938,42.716,51.01795,58.6913,0.335419,0.381923,0.424361,1.00234782626115,1.00035092429818,15000,5000,20,500
"224",500,1000,50,0.4,0.36,0.944,43.8767,51.55535,59.5448,0.335015,0.3774285,0.423031,1.00229169645847,1.00428930351157,15000,5000,20,500
"225",500,1000,50,0.4,0.362,0.94,38.7298,45.64745,52.3469,0.339141,0.3814515,0.423498,1.00170630652504,1.00084747672615,15000,5000,20,500
"226",500,1000,50,0.4,0.396,0.936,43.3409,51.04145,58.577,0.378457,0.4174925,0.467658,1.00240033047697,0.999777380451368,15000,5000,20,500
"227",500,1000,50,0.4,0.348,0.942,46.6056,55.2956,63.7817,0.326519,0.370909,0.415094,1.00240802913613,1.00026908682816,15000,5000,20,500
"228",500,1000,50,0.4,0.386,0.956,43.8703,51.31245,59.2936,0.364338,0.4088665,0.450777,0.99927464218655,1.00197389591729,15000,5000,20,500
"229",500,1000,50,0.4,0.366,0.94,45.2296,53.39595,61.8928,0.342229,0.3874425,0.43376,1.00029287806022,1.00241237755597,15000,5000,20,500
"230",500,1000,50,0.4,0.406,0.95,42.8281,49.6382,56.9514,0.384879,0.4273975,0.472983,1.00664042132119,0.999398587934317,15000,5000,20,500
"231",500,1000,50,0.4,0.396,0.956,41.7019,48.60525,55.6104,0.368676,0.41488,0.458866,1.0029671277886,0.999453190485158,15000,5000,20,500
"232",500,1000,50,0.4,0.354,0.92,45.8335,53.8179,62.9984,0.332142,0.3742575,0.41947,1.00286939150726,0.999719881063087,15000,5000,20,500
"233",500,1000,50,0.4,0.396,0.962,43.5252,51.01665,58.7631,0.369288,0.413692,0.459542,1.00183216798514,1.00193867944,15000,5000,20,500
"234",500,1000,50,0.4,0.382,0.954,45.6073,54.0582,62.2144,0.357916,0.399243,0.447616,1.00433729340014,0.999398454525583,15000,5000,20,500
"235",500,1000,50,0.4,0.418,0.954,42.3855,49.11005,56.1169,0.396683,0.439336,0.485738,1.00075127140918,0.999520241797059,15000,5000,20,500
"236",500,1000,50,0.4,0.41,0.964,42.832,50.14425,57.3847,0.385342,0.432987,0.472819,1.00266286028127,1.0007875039573,15000,5000,20,500
"237",500,1000,50,0.4,0.388,0.938,40.0662,46.15035,53.4622,0.362795,0.4100465,0.454654,1.01130701503855,1.00130220611479,15000,5000,20,500
"238",500,1000,50,0.4,0.366,0.942,45.7102,53.2514,61.939,0.347349,0.389786,0.43466,1.00084788619854,1.00036334359681,15000,5000,20,500
"239",500,1000,50,0.4,0.368,0.96,41.1113,47.61185,54.8438,0.340956,0.3808285,0.42672,1.0054857782676,1.00180975083679,15000,5000,20,500
"240",500,1000,50,0.4,0.346,0.946,41.1557,48.38695,55.7157,0.32731,0.364956,0.410961,0.999630233527542,0.999071680571918,15000,5000,20,500
"241",500,1000,50,0.4,0.376,0.94,42.387,49.9884,57.4647,0.353432,0.3971275,0.4369,1.0049594359476,0.999027529111944,15000,5000,20,500
"242",500,1000,50,0.4,0.344,0.96,44.7358,53.0276,61.6859,0.32064,0.3620185,0.40791,1.00319172760172,0.99938483981364,15000,5000,20,500
"243",500,1000,50,0.4,0.41,0.95,40.6282,46.88605,54.2991,0.386057,0.429079,0.475322,0.999868731423408,1.00404747046408,15000,5000,20,500
"244",500,1000,50,0.4,0.406,0.948,41.5293,47.4814,55.2155,0.381759,0.425958,0.471846,1.00316226575194,1.00081498485828,15000,5000,20,500
"245",500,1000,50,0.4,0.36,0.93,52.3191,61.13635,71.7873,0.339284,0.384225,0.428601,1.00495594287316,1.00032078030797,15000,5000,20,500
"246",500,1000,50,0.4,0.366,0.954,47.5351,55.3753,63.8302,0.342765,0.386312,0.430449,1.00012167285665,0.999875103386489,15000,5000,20,500
"247",500,1000,50,0.4,0.352,0.964,42.4631,49.61095,57.2055,0.325724,0.3699555,0.413031,1.00297869140564,1.00248192892068,15000,5000,20,500
"248",500,1000,50,0.4,0.372,0.952,44.7288,52.6035,61.086,0.344575,0.3909795,0.434519,1.00098606215414,1.00377809876401,15000,5000,20,500
"249",500,1000,50,0.4,0.336,0.938,39.6209,46.71545,54.5388,0.309546,0.354775,0.400431,1.00042479071158,1.00170080176287,15000,5000,20,500
"250",500,1000,50,0.4,0.36,0.924,50.6017,58.6214,68.6358,0.34234,0.386369,0.434651,1.00114851836898,1.00005104906255,15000,5000,20,500
"251",1000,1000,50,0.4,0.385,0.936,43.2555,48.09685,52.9902,0.374242,0.406607,0.436733,0.999968371002834,1.00046152981105,15000,5000,20,500
"252",1000,1000,50,0.4,0.388,0.952,45.5508,50.63125,55.948,0.376403,0.406006,0.4383,1.00227739828275,0.999170573393947,15000,5000,20,500
"253",1000,1000,50,0.4,0.38,0.942,42.1831,47.0695,52.2238,0.367359,0.4006665,0.432478,1.00018478781746,1.00057014320146,15000,5000,20,500
"254",1000,1000,50,0.4,0.375,0.947,41.8569,46.80245,52.1079,0.360833,0.3939235,0.42268,1.00318384500912,0.999586190221969,15000,5000,20,500
"255",1000,1000,50,0.4,0.403,0.968,44.5484,49.2699,55.1794,0.392081,0.422431,0.456301,0.999421408967181,1.00048229270336,15000,5000,20,500
"256",1000,1000,50,0.4,0.406,0.952,47.0659,51.96565,57.15,0.399539,0.430165,0.462735,1.00136391869452,0.999640117342008,15000,5000,20,500
"257",1000,1000,50,0.4,0.386,0.968,45.9621,51.1138,57.0361,0.372335,0.404462,0.435859,1.00220172926053,0.999912732083757,15000,5000,20,500
"258",1000,1000,50,0.4,0.375,0.946,45.0613,49.6309,55.6287,0.366735,0.395384,0.429095,1.00425358016331,1.00008139610119,15000,5000,20,500
"259",1000,1000,50,0.4,0.414,0.958,45.1939,50.38535,55.6128,0.403776,0.4391915,0.467223,1.004270074964,1.0007531632186,15000,5000,20,500
"260",1000,1000,50,0.4,0.378,0.946,48.5139,54.49085,60.0951,0.367992,0.398293,0.432344,1.00132063609651,1.00019811950879,15000,5000,20,500
"261",1000,1000,50,0.4,0.347,0.962,41.3806,46.5223,51.9225,0.334638,0.3625365,0.396276,1.00200556780681,1.00085846071265,15000,5000,20,500
"262",1000,1000,50,0.4,0.375,0.94,46.1335,51.34385,57.5319,0.365232,0.3948705,0.427803,1.00121201783592,1.00067087288712,15000,5000,20,500
"263",1000,1000,50,0.4,0.379,0.973,40.2144,44.48225,49.4508,0.362954,0.392946,0.424659,1.00139097207129,1.00032507342776,15000,5000,20,500
"264",1000,1000,50,0.4,0.364,0.952,41.3487,45.8459,51.2663,0.349267,0.381956,0.412533,1.00135973775097,1.00152256721667,15000,5000,20,500
"265",1000,1000,50,0.4,0.386,0.951,38.0065,42.3575,46.913,0.374876,0.403607,0.438295,1.00163399282525,1.00026543947743,15000,5000,20,500
"266",1000,1000,50,0.4,0.379,0.95,44.2607,49.46175,54.7467,0.364421,0.397292,0.430185,1.00380804979734,1.00091921634668,15000,5000,20,500
"267",1000,1000,50,0.4,0.37,0.939,40.8651,45.52395,50.4727,0.356612,0.3883225,0.416652,1.00105306812713,0.999891307666778,15000,5000,20,500
"268",1000,1000,50,0.4,0.38,0.962,42.2821,47.01735,51.8384,0.369634,0.399907,0.431648,0.999817354273404,1.00352200546225,15000,5000,20,500
"269",1000,1000,50,0.4,0.391,0.95,43.5161,48.637,53.4439,0.380687,0.4122235,0.442504,0.999769025642922,1.00067850803036,15000,5000,20,500
"270",1000,1000,50,0.4,0.385,0.956,45.8138,51.8679,57.1468,0.374176,0.4043215,0.439731,1.00296756920474,1.00244796977944,15000,5000,20,500
"271",1000,1000,50,0.4,0.412,0.957,45.9404,51.0375,56.116,0.402526,0.43424,0.465248,1.00712947394365,1.00145083425258,15000,5000,20,500
"272",1000,1000,50,0.4,0.394,0.958,45.9923,50.9419,56.7323,0.380555,0.4142885,0.44613,0.999829047814868,0.999545421835732,15000,5000,20,500
"273",1000,1000,50,0.4,0.387,0.946,45.3524,51.0934,56.4897,0.377424,0.4100155,0.440153,1.01074937566982,1.00018724296492,15000,5000,20,500
"274",1000,1000,50,0.4,0.377,0.95,40.7278,45.37195,49.9418,0.364115,0.3955945,0.427398,1.00015004411531,1.00149222517247,15000,5000,20,500
"275",1000,1000,50,0.4,0.402,0.946,49.6117,55.055,60.9761,0.393378,0.42516,0.456674,0.999399944067831,1.00018582343926,15000,5000,20,500
"276",1000,1000,50,0.4,0.395,0.941,47.245,52.32375,58.1982,0.390075,0.420005,0.452454,1.00364416201349,1.00307625384062,15000,5000,20,500
"277",1000,1000,50,0.4,0.4,0.953,46.0207,51.1298,56.423,0.390838,0.422442,0.454528,1.00683522185594,0.999630571308546,15000,5000,20,500
"278",1000,1000,50,0.4,0.397,0.954,44.8441,49.94305,55.2137,0.385815,0.4149905,0.447741,1.00074995740898,1.00169336389372,15000,5000,20,500
"279",1000,1000,50,0.4,0.371,0.959,45.2061,50.56585,56.4847,0.358137,0.3906155,0.422053,1.00417267357837,1.00130481503104,15000,5000,20,500
"280",1000,1000,50,0.4,0.38,0.963,46.852,52.20995,58.0249,0.366813,0.3991275,0.429375,1.00024002240363,1.00102576890803,15000,5000,20,500
"281",1000,1000,50,0.4,0.385,0.95,46.7019,51.6507,57.7175,0.375802,0.40762,0.440274,1.00240124276269,1.00217865756029,15000,5000,20,500
"282",1000,1000,50,0.4,0.378,0.947,45.0685,50.0979,55.6618,0.368056,0.399037,0.430872,1.00122006028798,1.00259925617435,15000,5000,20,500
"283",1000,1000,50,0.4,0.378,0.953,45.5118,51.18115,56.6238,0.364339,0.3983075,0.426888,0.999289839437064,1.00015421471184,15000,5000,20,500
"284",1000,1000,50,0.4,0.374,0.948,46.5969,51.94015,57.8409,0.36337,0.394233,0.42587,1.00039674822574,1.00016983050103,15000,5000,20,500
"285",1000,1000,50,0.4,0.356,0.943,43.2858,48.0325,53.9005,0.346625,0.37716,0.41032,1.00383952885476,1.00227205650615,15000,5000,20,500
"286",1000,1000,50,0.4,0.388,0.945,49.6795,54.76245,60.3444,0.378762,0.409663,0.439504,1.00521100291448,1.00102577785213,15000,5000,20,500
"287",1000,1000,50,0.4,0.36,0.949,44.2526,49.5782,54.9907,0.346162,0.378802,0.412776,0.999464686488287,1.0000346554522,15000,5000,20,500
"288",1000,1000,50,0.4,0.385,0.947,49.4883,56.0331,61.6304,0.379074,0.4070795,0.439968,1.00002660871618,0.999848580300967,15000,5000,20,500
"289",1000,1000,50,0.4,0.398,0.949,42.8147,47.63245,52.2944,0.388259,0.419988,0.451676,0.999899008176644,0.999750877067924,15000,5000,20,500
"290",1000,1000,50,0.4,0.37,0.94,41.5393,46.44365,51.4373,0.35601,0.387992,0.418809,1.00104512129724,1.00034524878795,15000,5000,20,500
"291",1000,1000,50,0.4,0.381,0.949,42.0364,46.7263,51.8564,0.366979,0.398801,0.429526,1.00018626162602,1.00275991202087,15000,5000,20,500
"292",1000,1000,50,0.4,0.373,0.943,38.1489,42.6033,47.138,0.361718,0.3916855,0.4231,1.00064098765079,1.00368236190757,15000,5000,20,500
"293",1000,1000,50,0.4,0.401,0.949,43.6577,48.45825,53.2632,0.387649,0.4209055,0.449729,0.999682650808575,1.00564878386777,15000,5000,20,500
"294",1000,1000,50,0.4,0.369,0.95,43.4139,48.52805,54.0984,0.353196,0.3872215,0.41517,0.999987115302149,1.00153298350834,15000,5000,20,500
"295",1000,1000,50,0.4,0.363,0.951,45.8877,51.48635,57.2931,0.35172,0.3840325,0.413152,1.00032880163664,1.00011491746092,15000,5000,20,500
"296",1000,1000,50,0.4,0.353,0.946,48.176,53.45745,59.8625,0.3405,0.374256,0.402859,1.00360262965505,0.999508293580069,15000,5000,20,500
"297",1000,1000,50,0.4,0.395,0.94,54.327,60.1154,66.4962,0.392915,0.422625,0.459516,1.00093204098266,0.999977524133265,15000,5000,20,500
"298",1000,1000,50,0.4,0.413,0.961,49.5371,54.32665,60.7462,0.402214,0.436947,0.466124,1.00150204908138,1.00292980151024,15000,5000,20,500
"299",1000,1000,50,0.4,0.38,0.947,47.6909,52.91255,58.6005,0.36781,0.401207,0.431978,1.00071175622642,0.999462585808878,15000,5000,20,500
"300",1000,1000,50,0.4,0.388,0.968,45.3475,50.34565,55.7576,0.378408,0.409029,0.440019,1.00030765803233,1.00024656300862,15000,5000,20,500
"301",100,500,100,0.4,0.34,0.84,47.8963,74.9206,112.315,0.300533,0.397761,0.512127,0.999255663844933,1.00091536053829,15000,5000,20,500
"302",100,500,100,0.4,0.32,0.77,65.5735,120.061,283.057,0.279985,0.426257,0.630987,1.06005590055518,1.05429320942482,25000,5000,20,1000
"303",100,500,100,0.4,0.32,0.82,49.684,84.5196,124.509,0.277885,0.3945675,0.516424,1.00104945373475,0.999769698797175,15000,5000,20,500
"304",100,500,100,0.4,0.41,0.83,58.8007,93.3223,138.753,0.390778,0.510025,0.642161,1.01520349921336,1.00483513573291,15000,5000,20,500
"305",100,500,100,0.4,0.22,0.76,53.5001,98.54615,172.459,0.178275,0.278738,0.396658,1.0107003334134,1.00507193358148,15000,5000,20,500
"306",100,500,100,0.4,0.22,0.74,39.6675,72.33195,136.458,0.160178,0.2715055,0.372724,1.02832357532341,1.00082402750679,15000,5000,20,500
"307",100,500,100,0.4,0.28,0.79,48.9883,80.06945,130.713,0.229734,0.327033,0.444683,1.00270202049709,1.00172245464045,15000,5000,20,500
"308",100,500,100,0.4,0.32,0.8,53.5315,91.99315,153.399,0.277058,0.3967315,0.519829,1.01305457727335,1.000885393349,15000,5000,20,500
"309",100,500,100,0.4,0.34,0.75,63.1213,117.0435,213.245,0.300239,0.4421545,0.604822,1.00605264147212,1.00860954728262,15000,5000,20,500
"310",100,500,100,0.4,0.36,0.82,64.0605,108.0345,180.135,0.333759,0.462535,0.589516,1.00829187385692,1.00494448460003,15000,5000,20,500
"311",100,500,100,0.4,0.31,0.8,123.346,302.0135,634.078,0.361456,0.607686,0.954655,1.01991031569284,1.01407612122115,25000,5000,20,1000
"312",100,500,100,0.4,0.27,0.77,61.0341,132.291,265.722,0.237691,0.3615065,0.53736,1.04191154112329,1.01927556005789,25000,5000,20,1000
"313",100,500,100,0.4,0.39,0.83,34.5043,50.7788,73.5124,0.336913,0.4366925,0.545377,1.0050314657915,1.0017814281187,15000,5000,20,500
"314",100,500,100,0.4,0.27,0.75,45.1125,82.22245,127.986,0.225032,0.3315075,0.442221,1.00956549015072,1.00449596380838,15000,5000,20,500
"315",100,500,100,0.4,0.34,0.81,66.0425,117.4035,189.771,0.317726,0.438351,0.608426,1.02963211788593,1.02401730069244,15000,5000,20,500
"316",100,500,100,0.4,0.26,0.79,34.2127,54.93815,86.5275,0.192945,0.291931,0.382687,1.00253460258344,0.999867103512216,15000,5000,20,500
"317",100,500,100,0.4,0.41,0.89,56.2254,95.0086,147.801,0.377146,0.499145,0.636719,1.00718693762503,1.0048493083541,15000,5000,20,500
"318",100,500,100,0.4,0.32,0.85,62.9575,114.5245,195.158,0.297625,0.4255195,0.576276,1.00494413516004,1.00057075593765,15000,5000,20,500
"319",100,500,100,0.4,0.26,0.83,66.0643,155.158,414.172,0.211849,0.379398,0.643922,1.07061508266632,1.08647124534339,25000,5000,20,1000
"320",100,500,100,0.4,0.34,0.83,58.5265,96.0236,150.709,0.295914,0.422758,0.554001,1.00422015817089,1.00141592636346,15000,5000,20,500
"321",100,500,100,0.4,0.32,0.83,94.6117,223.371,499.995,0.333512,0.535119,0.890171,1.04676010387695,1.0487055248899,45000,5000,20,2000
"322",100,500,100,0.4,0.35,0.81,54.9067,89.4266,153.776,0.306951,0.4233335,0.559399,1.03273216331938,1.01111287020542,15000,5000,20,500
"323",100,500,100,0.4,0.3,0.83,43.2014,72.56625,113.202,0.246949,0.3569795,0.466915,1.01736548191786,1.00427183406536,15000,5000,20,500
"324",100,500,100,0.4,0.33,0.76,59.355,94.0482,151.504,0.301731,0.416147,0.554436,1.00335660531843,1.00122190087622,15000,5000,20,500
"325",100,500,100,0.4,0.32,0.82,72.019,137.13,298.655,0.281948,0.439959,0.675762,1.07352258812955,1.08403624836042,35000,5000,20,1500
"326",100,500,100,0.4,0.26,0.74,50.3695,89.7149,145.468,0.215309,0.3235965,0.444213,1.04024956218159,1.00612667185409,15000,5000,20,500
"327",100,500,100,0.4,0.28,0.73,57.9929,107.637,187.987,0.25173,0.361507,0.495187,1.02746208104194,1.00841161367883,15000,5000,20,500
"328",100,500,100,0.4,0.24,0.83,46.1926,86.03625,144.677,0.198519,0.3053865,0.415752,1.01155328713332,1.00121044942388,15000,5000,20,500
"329",100,500,100,0.4,0.32,0.82,71.6005,125.586,223.291,0.305989,0.4442465,0.601698,1.06482958555875,1.02279098459735,15000,5000,20,500
"330",100,500,100,0.4,0.28,0.8,44.4124,76.8393,127.456,0.248917,0.3452505,0.473875,1.01675012153813,1.00446064624172,15000,5000,20,500
