"","N","LEN","PHI","delta","Pcap","Pstay","delta_lower","delta_med","delta_upper","phi_lower","phi_med","phi_upper","R_hat_delta","R_hat_phi","MCMCiter","Burn_in","N_thin","N_sample"
"471",500,1000,0.4,90.0690651964396,0.376,0.924,77.7488,92.46725,107.151,0.36798,0.4119615,0.456189,1.00140840350998,1.00048809051331,15000,5000,20,500
"472",500,1000,0.4,66.1089513590559,0.35,0.922,54.8848,64.64635,76.3506,0.331624,0.3739985,0.416813,1.00886198227104,1.00068352117848,15000,5000,20,500
"473",500,1000,0.4,237.689402531832,0.346,0.784,220.646,281.626,364.257,0.418908,0.484487,0.552623,1.05809166024577,1.02660236152405,15000,5000,20,500
"474",500,1000,0.4,11.3771881442517,0.368,0.992,8.7874,10.2123,11.6636,0.33088,0.372761,0.414355,1.00251554503723,1.00158891364133,15000,5000,20,500
"475",500,1000,0.4,112.429994503036,0.348,0.87,109.796,131.991,157.207,0.356581,0.4017855,0.456896,1.00492744995712,1.00086255802276,15000,5000,20,500
"476",500,1000,0.4,258.615630078129,0.276,0.738,211.392,286.893,398.7,0.311253,0.3785885,0.452888,1.02673941854598,1.01049887420414,15000,5000,20,500
"477",500,1000,0.4,253.077659863047,0.322,0.73,226.95,289.0645,371.497,0.385627,0.4513885,0.523226,1.0570454159478,1.01720722415073,15000,5000,20,500
"478",500,1000,0.4,203.755968057085,0.3,0.806,157.694,200.107,254.057,0.318994,0.373605,0.430976,1.04248381784632,1.00617634887034,15000,5000,20,500
"479",500,1000,0.4,217.334522819147,0.304,0.788,198.185,251.9145,338.298,0.339741,0.403933,0.464896,1.07125930583476,1.03392767330929,15000,5000,20,500
"480",500,1000,0.4,138.980211443268,0.352,0.884,112.802,136.2675,162.683,0.355147,0.406386,0.453691,1.00087771010219,0.999969794329947,15000,5000,20,500
"481",500,1000,0.4,80.2739297482185,0.412,0.932,75.6139,88.07005,102.938,0.407052,0.4500015,0.501862,1.0004661441357,0.999729195341459,15000,5000,20,500
"482",500,1000,0.4,242.248041704297,0.3,0.736,204.061,279.6465,381.209,0.346099,0.41428,0.490626,1.07548896376787,1.04566358851897,45000,5000,20,2000
"483",500,1000,0.4,77.166717867367,0.358,0.918,70.4726,82.9456,97.7625,0.354298,0.399018,0.449865,1.00348112361458,1.00053860867466,15000,5000,20,500
"484",500,1000,0.4,252.486182500143,0.322,0.746,217.231,290.2745,408.041,0.379657,0.44608,0.533604,1.05079828075433,1.02755490085954,15000,5000,20,500
"485",500,1000,0.4,131.393829840235,0.374,0.87,113.604,133.777,158.366,0.38038,0.4335895,0.478908,1.00148920428426,1.00130347190501,15000,5000,20,500
"486",500,1000,0.4,262.191010720562,0.286,0.76,230.908,312.95,408.119,0.342908,0.409859,0.487865,1.0690177803373,1.03639451951101,25000,5000,20,1000
"487",500,1000,0.4,202.027264826465,0.352,0.808,155.38,196.6135,240.803,0.383976,0.439664,0.494243,1.01092842807606,0.999597104458507,15000,5000,20,500
"488",500,1000,0.4,237.147790018935,0.288,0.774,177.979,234.436,293.003,0.321917,0.3757535,0.441708,1.06563302638084,1.01543908192997,15000,5000,20,500
"489",500,1000,0.4,209.348636672366,0.34,0.804,180.487,219.833,280.204,0.376154,0.436306,0.497456,1.05625520206989,1.02090309165066,15000,5000,20,500
"490",500,1000,0.4,262.767570761498,0.29,0.742,185.671,237.251,305.112,0.323454,0.375254,0.436537,1.00172441159761,1.0017748568928,15000,5000,20,500
"491",500,1000,0.4,276.844498740975,0.312,0.762,257.208,338.745,436.583,0.37764,0.451922,0.535505,1.07544134373024,1.02988245858389,15000,5000,20,500
"492",500,1000,0.4,56.6512251412496,0.396,0.95,49.2239,57.35865,66.2186,0.376468,0.420018,0.464927,1.00024242022686,0.999311835988898,15000,5000,20,500
"493",500,1000,0.4,28.538158077281,0.384,0.982,26.6585,30.72345,35.8036,0.351959,0.3929685,0.43932,0.999101360914892,1.00149213348429,15000,5000,20,500
"494",500,1000,0.4,266.472122168634,0.31,0.764,236.634,328.7895,439.008,0.368342,0.4491075,0.533065,1.038552576169,1.03250947848971,25000,5000,20,1000
"495",500,1000,0.4,246.365923502017,0.338,0.778,208.73,262.7145,338.778,0.398823,0.4554495,0.528284,1.03981222006183,1.01605743260674,15000,5000,20,500
"496",500,1000,0.4,254.578564434778,0.336,0.736,207.832,260.389,334.512,0.388855,0.4548375,0.519454,1.01399121229804,1.00383464908551,15000,5000,20,500
"497",500,1000,0.4,56.9203122821636,0.39,0.934,53.0577,61.7239,71.3811,0.368907,0.416426,0.461276,1.00002211277799,1.00197808300294,15000,5000,20,500
"498",500,1000,0.4,153.309253568295,0.332,0.844,129.756,157.8895,193.192,0.347868,0.397817,0.447869,1.00387799251748,1.00348296257439,15000,5000,20,500
"499",500,1000,0.4,68.9967264351435,0.42,0.94,58.5765,68.6219,78.6258,0.402327,0.4471965,0.492791,1.00029667793318,1.00088755184429,15000,5000,20,500
"500",500,1000,0.4,186.999088011216,0.334,0.804,174.753,219.0965,274.029,0.371226,0.424767,0.483334,1.02836421890767,1.00878977274582,15000,5000,20,500
"501",1000,1000,0.4,262.09062471753,0.256,0.735,240.313,297.5455,381.526,0.31296,0.3589235,0.41302,1.07003502110967,1.01407905313229,15000,5000,20,500
"502",1000,1000,0.4,285.108874987345,0.305,0.715,260.57,323.035,381.892,0.39181,0.4413445,0.496881,1.05897159461689,1.043514498117,15000,5000,20,500
"503",1000,1000,0.4,161.680160961114,0.373,0.858,136.797,156.891,177.315,0.407308,0.442131,0.478799,1.01036358712492,1.00615932894976,15000,5000,20,500
"504",1000,1000,0.4,184.33343923185,0.338,0.815,150.974,175.4955,202.142,0.372363,0.408715,0.446641,1.01565721190561,1.01136624045887,15000,5000,20,500
"505",1000,1000,0.4,213.498956179246,0.308,0.786,186.804,220.203,250.501,0.355187,0.395198,0.43436,1.01778035689676,1.00300929194419,15000,5000,20,500
"506",1000,1000,0.4,182.184407205787,0.306,0.82,134.243,156.2505,178.832,0.333379,0.364322,0.400877,1.00292729469942,1.00099129110779,15000,5000,20,500
"507",1000,1000,0.4,27.9170445143245,0.395,0.972,23.5256,26.15125,28.7457,0.377336,0.407348,0.439027,1.0030023457305,0.999418709572858,15000,5000,20,500
"508",1000,1000,0.4,42.8080715541728,0.392,0.963,38.885,43.1429,47.9065,0.380848,0.411793,0.443444,0.999641059329703,1.00112700107166,15000,5000,20,500
"509",1000,1000,0.4,272.200090419501,0.277,0.731,226.919,279.902,342.714,0.338208,0.3823305,0.433271,1.04549206664673,1.01591551367093,15000,5000,20,500
"510",1000,1000,0.4,32.7869870467111,0.396,0.971,28.5751,32.04005,35.0741,0.375508,0.4101815,0.437882,1.00314067647513,1.00052746552495,15000,5000,20,500
"511",1000,1000,0.4,58.4462683857419,0.374,0.924,51.765,58.37595,64.3894,0.366525,0.397076,0.427903,1.00043639661785,1.00012233086634,15000,5000,20,500
"512",1000,1000,0.4,135.850846769754,0.319,0.852,110.713,128.9605,145.651,0.332456,0.370182,0.400645,1.00762450398599,0.999694955519588,15000,5000,20,500
"513",1000,1000,0.4,210.69389290642,0.298,0.78,178.384,210.625,247.518,0.339331,0.377328,0.418383,1.0160672552374,1.00148692981487,15000,5000,20,500
"514",1000,1000,0.4,71.0321206739172,0.341,0.929,60.5495,68.28525,75.8314,0.333818,0.3650665,0.39637,1.00392233607738,1.00575084534935,15000,5000,20,500
"515",1000,1000,0.4,241.698560847435,0.287,0.765,193.058,232.1495,279.168,0.335584,0.374656,0.413904,1.0545630065208,1.03067737483727,15000,5000,20,500
"516",1000,1000,0.4,297.820136316586,0.274,0.715,233.672,278.657,329.054,0.333758,0.3737765,0.419826,1.01120549924696,1.00136120227883,15000,5000,20,500
"517",1000,1000,0.4,36.0713571240194,0.387,0.97,32.4457,35.84205,39.9286,0.37053,0.399775,0.430427,1.00033209413573,1.0005403856656,15000,5000,20,500
"518",1000,1000,0.4,239.394723954611,0.306,0.773,224.773,268.6165,323.854,0.37378,0.4193885,0.46254,1.06679106658362,1.01823085249432,15000,5000,20,500
"519",1000,1000,0.4,161.721121224109,0.334,0.856,147.436,167.7295,197.009,0.363012,0.3985305,0.433887,1.0131311323253,1.00293915068722,15000,5000,20,500
"520",1000,1000,0.4,131.099587590434,0.337,0.854,129.301,147.237,169.772,0.361168,0.3962365,0.431935,1.01195220587519,1.00096305486904,15000,5000,20,500
"521",1000,1000,0.4,236.573601514101,0.32,0.772,197.699,231.977,271.913,0.382477,0.4181105,0.462431,1.00997276713667,1.00569603395702,15000,5000,20,500
"522",1000,1000,0.4,186.266111650039,0.326,0.801,161.579,183.0215,214.514,0.366015,0.402571,0.438437,1.04429623229657,1.00683463589092,15000,5000,20,500
"523",1000,1000,0.4,113.011077565607,0.379,0.901,92.6951,105.678,117.289,0.38435,0.4173015,0.450579,1.00001235064501,1.00035712697721,15000,5000,20,500
"524",1000,1000,0.4,258.421599965077,0.296,0.744,194.342,231.048,274.172,0.339542,0.386412,0.425723,1.02870036348831,1.00958679681581,15000,5000,20,500
"525",1000,1000,0.4,180.723437254783,0.329,0.815,156.677,180.307,206.261,0.368346,0.4030665,0.444976,1.00241676003697,1.0028703090207,15000,5000,20,500
"526",1000,1000,0.4,94.9262572196312,0.358,0.908,82.8591,93.6819,104.847,0.358794,0.3950065,0.423044,1.00065300096827,1.00181634060877,15000,5000,20,500
"527",1000,1000,0.4,112.726726247929,0.353,0.881,107.585,123.126,140.44,0.373716,0.4052655,0.440795,1.0049617758583,1.01407620323906,15000,5000,20,500
"528",1000,1000,0.4,134.74215968512,0.355,0.876,110.697,124.9215,141.648,0.374048,0.407868,0.442292,1.0023076857353,1.00189308635085,15000,5000,20,500
"529",1000,1000,0.4,129.293630674947,0.367,0.874,115.619,129.967,146.449,0.386348,0.422443,0.456656,1.00257865420367,0.999141618877277,15000,5000,20,500
"530",1000,1000,0.4,45.7653541164473,0.381,0.952,40.7129,45.1022,50.2629,0.366086,0.3997895,0.430369,1.00130851689788,1.00047458596449,15000,5000,20,500
"531",1000,1000,0.4,144.609289953951,0.35,0.871,122.004,139.479,158.5,0.374105,0.406647,0.440457,1.00186087765572,1.00087960835697,15000,5000,20,500
"532",1000,1000,0.4,297.392228031531,0.279,0.726,223.675,261.892,315.133,0.333393,0.3765105,0.420242,1.01858916032784,1.00120133681751,15000,5000,20,500
"533",1000,1000,0.4,132.386322594248,0.358,0.87,117.185,132.862,152.261,0.383235,0.4155395,0.453155,1.00675382741048,0.999795875093688,15000,5000,20,500
"534",1000,1000,0.4,161.854713999201,0.327,0.849,128.217,146.4565,167.626,0.34743,0.3815715,0.417456,1.00081750430141,0.999602582852811,15000,5000,20,500
"535",1000,1000,0.4,180.753636038862,0.319,0.812,146.565,167.6615,191.667,0.346273,0.381654,0.41877,1.00449339147814,1.00036589020215,15000,5000,20,500
"536",1000,1000,0.4,248.783510604408,0.308,0.766,215.828,260.5725,314.594,0.371366,0.414645,0.460948,1.0493489536804,1.01190174464592,25000,5000,20,1000
"537",1000,1000,0.4,225.290056639351,0.32,0.772,200.967,241.379,286.297,0.376997,0.4201725,0.463585,1.02459663668992,1.00793803664321,15000,5000,20,500
"538",1000,1000,0.4,109.254331837874,0.343,0.879,92.748,104.937,117.808,0.354968,0.3868185,0.418075,1.00582251621999,0.999652304774592,15000,5000,20,500
"539",1000,1000,0.4,129.634600686841,0.344,0.882,110.993,125.7075,142.06,0.356778,0.3892105,0.424684,1.00730668440783,1.00102892164606,15000,5000,20,500
"540",1000,1000,0.4,28.678404900711,0.386,0.966,27.2796,30.29735,33.4551,0.370343,0.400511,0.433171,0.999311900966932,1.00140121532551,15000,5000,20,500
"541",1000,1000,0.4,213.660572147928,0.337,0.802,177.056,206.195,234.196,0.385744,0.423638,0.464814,1.00951914672948,1.00007589906723,15000,5000,20,500
"542",1000,1000,0.4,32.7765227272175,0.373,0.953,31.9626,35.35585,39.119,0.363463,0.393062,0.423684,1.00163024018553,1.00045469984372,15000,5000,20,500
"543",1000,1000,0.4,193.660807802808,0.326,0.773,150.164,175.7155,202.901,0.364493,0.4012715,0.44054,1.00374183267786,0.999904538483193,15000,5000,20,500
"544",1000,1000,0.4,34.0072891279124,0.395,0.974,34.1441,38.00195,42.1437,0.376858,0.411406,0.440272,0.999565188757241,1.00004284407136,15000,5000,20,500
"545",1000,1000,0.4,223.571069934405,0.302,0.765,176.126,204.4,246.029,0.341627,0.379684,0.418624,1.00396974103573,1.0005434479714,15000,5000,20,500
"546",1000,1000,0.4,68.6665661120787,0.39,0.931,59.3281,66.63935,74.3244,0.386715,0.4183525,0.44977,0.999834184667289,1.00055301939962,15000,5000,20,500
"547",1000,1000,0.4,67.72750567412,0.405,0.948,62.5499,69.37335,77.2259,0.398522,0.432302,0.464027,1.00239237662381,1.00124179934031,15000,5000,20,500
"548",1000,1000,0.4,208.390071745962,0.302,0.789,193.985,226.343,272.059,0.349739,0.3910555,0.431987,1.00796228367094,1.00462027906479,15000,5000,20,500
"549",1000,1000,0.4,293.700134363025,0.27,0.702,230.078,275.2,341.959,0.325151,0.3704135,0.41411,1.04828333891284,1.01797497917961,25000,5000,20,1000
"550",1000,1000,0.4,110.550733807031,0.358,0.893,95.4069,107.2675,120.222,0.361662,0.3968845,0.428397,1.00418176752186,1.00212105393404,15000,5000,20,500
"551",1000,1000,0.4,62.2392228641547,0.36,0.931,53.037,59.83325,66.496,0.350987,0.38212,0.414055,1.01124692566036,0.999429928692639,15000,5000,20,500
"552",1000,1000,0.4,259.339213473722,0.301,0.741,217.468,256.1685,313.168,0.361157,0.403425,0.450072,1.00787540821354,1.00174102523469,15000,5000,20,500
"553",1000,1000,0.4,44.0188544732518,0.388,0.955,39.3507,43.6154,48.1989,0.372233,0.4057555,0.435763,1.00013732252632,0.999153708575929,15000,5000,20,500
"554",1000,1000,0.4,142.009479035623,0.337,0.862,129.98,145.285,167.972,0.357129,0.3951135,0.42647,1.00506423403027,1.00490245958532,15000,5000,20,500
"555",1000,1000,0.4,124.289787337184,0.348,0.857,128.81,145.431,165.911,0.378058,0.41339,0.445892,1.02686238530497,1.00330217606147,15000,5000,20,500
"556",1000,1000,0.4,212.992939259857,0.332,0.781,191.083,220.2855,252.294,0.382544,0.422917,0.464478,1.00105798785466,1.00258244348788,15000,5000,20,500
"557",1000,1000,0.4,229.866970407311,0.321,0.795,183.979,216.741,251.563,0.365364,0.40745,0.445662,1.00917438139469,1.00263027455821,15000,5000,20,500
"558",1000,1000,0.4,124.780266620219,0.338,0.861,100.985,113.4715,129.35,0.349903,0.382046,0.416433,1.00011890583637,0.999856391274028,15000,5000,20,500
"559",1000,1000,0.4,36.3269045040943,0.377,0.961,34.3127,37.9128,42.3666,0.361592,0.3942125,0.424712,1.00018377097437,0.999705189323164,15000,5000,20,500
"560",1000,1000,0.4,214.723237063736,0.306,0.794,168.427,196.656,231.47,0.342922,0.3810075,0.421357,1.03685567250702,1.00720402030612,15000,5000,20,500
"561",1000,1000,0.4,108.374563786201,0.371,0.908,87.6042,99.2682,109.836,0.374288,0.406179,0.437312,1.00080955200352,1.00250611138646,15000,5000,20,500
"562",1000,1000,0.4,29.2797210696153,0.36,0.964,26.9079,30.1804,33.4312,0.343653,0.3711355,0.402882,1.00046240076573,1.00076410390344,15000,5000,20,500
"563",1000,1000,0.4,57.6183336880058,0.389,0.944,52.0926,57.73565,63.5955,0.38139,0.4131505,0.447772,1.00003822584744,1.00083271460874,15000,5000,20,500
"564",1000,1000,0.4,140.507928829174,0.348,0.856,138.671,157.6915,178.916,0.379518,0.4115445,0.450174,1.00267714050297,0.999534472855282,15000,5000,20,500
"565",1000,1000,0.4,66.5656980173662,0.371,0.947,57.9722,64.7778,72.2485,0.365096,0.396603,0.428491,1.0024929322989,1.00016662221137,15000,5000,20,500
"566",1000,1000,0.4,287.641119712498,0.259,0.7,256.392,310.7405,361.971,0.326904,0.3695615,0.417064,1.05498431342018,1.01797294047492,15000,5000,20,500
"567",1000,1000,0.4,134.556477381848,0.361,0.859,122.057,138.8925,157.206,0.383637,0.4173185,0.453054,1.00322991200167,1.00043375203929,15000,5000,20,500
"568",1000,1000,0.4,40.1600555167533,0.395,0.962,37.0791,41.4176,45.4932,0.383261,0.413056,0.4449,1.00235389088444,0.999643968229799,15000,5000,20,500
"569",1000,1000,0.4,158.157198808622,0.323,0.824,143.334,166.308,191.426,0.346536,0.3838595,0.417764,1.00384626210724,1.00177871326535,15000,5000,20,500
"570",1000,1000,0.4,28.4392849472351,0.378,0.976,26.9334,30.0101,33.1365,0.36147,0.3917745,0.423829,1.00421538460337,0.999509297863923,15000,5000,20,500
"571",1000,1000,0.4,166.835440075956,0.318,0.83,153.444,177.6235,202.6,0.349787,0.385346,0.422654,1.00172401921075,1.00324780870458,15000,5000,20,500
"572",1000,1000,0.4,86.2835694127716,0.356,0.915,76.2885,85.31175,95.6284,0.358659,0.3876645,0.425034,1.00198653584065,1.00021828559341,15000,5000,20,500
"573",1000,1000,0.4,266.425542479847,0.291,0.757,212.068,260.0445,336.594,0.348267,0.393153,0.445301,1.05331417431157,1.0269829132143,25000,5000,20,1000
"574",1000,1000,0.4,61.2991418479942,0.374,0.935,52.7668,59.0572,65.3206,0.370988,0.399858,0.433856,1.00209990475504,0.99979204920364,15000,5000,20,500
"575",1000,1000,0.4,200.839645015076,0.337,0.82,183.696,214.977,250.058,0.390868,0.4290155,0.469682,1.04721766618098,1.00963663717112,15000,5000,20,500
"576",1000,1000,0.4,266.117165677715,0.316,0.726,235.84,289.6305,357.37,0.388335,0.43828,0.490026,1.04099250991519,1.02638150544964,15000,5000,20,500
"577",1000,1000,0.4,143.780676131137,0.32,0.828,129.749,148.717,169.995,0.346415,0.380539,0.416514,1.01061290857481,1.00446107184579,15000,5000,20,500
"578",1000,1000,0.4,282.993754989002,0.272,0.716,226.157,270.831,327.158,0.330942,0.372001,0.41543,1.01987494680428,1.00587489574681,15000,5000,20,500
"579",1000,1000,0.4,122.944075202104,0.334,0.884,106.17,120.1545,136.491,0.34768,0.380848,0.414565,1.01589793712996,1.00015436701434,15000,5000,20,500
"580",1000,1000,0.4,150.754308186006,0.315,0.834,138.251,159.773,184.142,0.342288,0.376005,0.41503,1.00506013129802,1.0016157894992,15000,5000,20,500
"581",1000,1000,0.4,185.808997205459,0.337,0.814,162.1,189.077,221.675,0.370468,0.414591,0.452967,1.04420826023083,1.0111775964276,15000,5000,20,500
"582",1000,1000,0.4,280.192219614983,0.295,0.717,234.349,279.6815,331.932,0.362388,0.4068035,0.450902,1.02707862404846,1.01256561507509,15000,5000,20,500
"583",1000,1000,0.4,134.782832579222,0.32,0.854,121.828,138.829,157.927,0.337186,0.369021,0.405193,1.00095194332336,1.00077680882113,15000,5000,20,500
"584",1000,1000,0.4,47.8517832746729,0.394,0.947,44.4077,49.28395,54.5732,0.383392,0.414997,0.447746,1.00374578841056,1.00184995766549,15000,5000,20,500
"585",1000,1000,0.4,38.259887045715,0.394,0.969,36.2895,40.1326,44.5911,0.376925,0.4107495,0.437744,1.0015880067552,1.00105535307393,15000,5000,20,500
"586",1000,1000,0.4,147.20952976495,0.358,0.857,130.58,149.5375,170.731,0.383988,0.4217315,0.456802,1.00774260923281,1.00155985144973,15000,5000,20,500
"587",1000,1000,0.4,133.147592705209,0.334,0.861,118.753,134.5895,153.939,0.357739,0.3898165,0.42545,1.00445572558113,1.00399462259917,15000,5000,20,500
"588",1000,1000,0.4,15.7016632612795,0.371,0.984,13.3578,14.9508,16.43,0.350183,0.376525,0.40911,1.00028974516715,1.00120291847434,15000,5000,20,500
"589",1000,1000,0.4,238.200906873681,0.308,0.778,192.601,231.0465,276.272,0.362247,0.401707,0.444269,1.00558047004591,1.004624218641,15000,5000,20,500
"590",1000,1000,0.4,196.474719755352,0.327,0.801,159.799,181.648,209.59,0.370493,0.405198,0.4448,1.0088026765429,1.00102023575321,15000,5000,20,500
"591",1000,1000,0.4,144.543433862273,0.315,0.868,133.633,155.614,178.048,0.335861,0.3728515,0.40912,1.00904173370512,1.0004827091365,15000,5000,20,500
"592",1000,1000,0.4,179.988606702536,0.331,0.806,154.964,180.7655,209.856,0.367422,0.4027865,0.43884,1.0223449028659,1.00219419606469,15000,5000,20,500
"593",1000,1000,0.4,130.093060755171,0.332,0.866,131.019,149.5055,170.931,0.357707,0.390711,0.42663,1.01978753177258,1.00577143710229,15000,5000,20,500
"594",1000,1000,0.4,186.128840202,0.327,0.794,148.387,170.069,200.013,0.358387,0.3965175,0.42937,1.04627659160319,1.00563931821079,15000,5000,20,500
"595",1000,1000,0.4,232.775157452561,0.294,0.786,196.838,233.4065,277.885,0.334534,0.379195,0.419842,1.03766523530639,1.01559475588682,15000,5000,20,500
"596",1000,1000,0.4,280.190131936688,0.271,0.73,252.275,310.133,412.797,0.341296,0.3893615,0.454437,1.06784498860932,1.03317894669816,15000,5000,20,500
"597",1000,1000,0.4,257.751338691451,0.321,0.755,229.487,275.706,326.186,0.392408,0.440616,0.488056,1.07395360719355,1.04275490445389,15000,5000,20,500
"598",1000,1000,0.4,220.36673351191,0.319,0.789,204.39,245.581,288.204,0.373915,0.4179495,0.457672,1.01196177013633,1.00338101146161,15000,5000,20,500
"599",1000,1000,0.4,282.300936202519,0.275,0.735,310.347,409.5715,519.003,0.374478,0.4411285,0.513787,1.06315218503542,1.0453241096202,35000,5000,20,1500
"600",1000,1000,0.4,129.259296574164,0.348,0.861,107.423,121.316,136.83,0.360957,0.395008,0.428611,1.01210209219161,1.00557989876535,15000,5000,20,500
