"","N","LEN","DELTA","PHI","SIGMA.PHI","Pcap","Pstay","delta_lower","delta_med","delta_upper","R_hat_delta","MCMCiter","Burn_in","N_thin","N_sample"
"2783",500,500,200,0.8,1,0.494,0.662,139.199,175.444,223.69,1.00326419919946,15000,5000,20,500
"2784",500,500,200,0.8,1,0.508,0.638,143.646,184.9825,240.649,1.00159239725071,15000,5000,20,500
"2785",500,500,200,0.8,1,0.478,0.642,144.163,186.285,241.381,1.00015978755283,15000,5000,20,500
"2786",500,500,200,0.8,1,0.438,0.614,151.204,196.2965,265.25,1.00012517907382,15000,5000,20,500
"2787",500,500,200,0.8,1,0.48,0.62,158.429,205.1355,273.622,0.999645187743962,15000,5000,20,500
"2788",500,500,200,0.8,1,0.482,0.622,153.225,201.2555,262.306,1.00015660369018,15000,5000,20,500
"2789",500,500,200,0.8,1,0.524,0.67,142.88,183.6695,235.323,1.00025807630549,15000,5000,20,500
"2790",500,500,200,0.8,1,0.452,0.608,152.683,205.9865,271.206,0.999875309144773,15000,5000,20,500
"2791",500,500,200,0.8,1,0.47,0.648,126.302,157.72,197.879,1.00056244633432,15000,5000,20,500
"2792",500,500,200,0.8,1,0.446,0.634,171.751,227.0075,325.125,0.999424866754158,15000,5000,20,500
"2793",500,500,200,0.8,1,0.448,0.604,195.614,312.7575,477.128,1.00299192232344,15000,5000,20,500
"2794",500,500,200,0.8,1,0.5,0.664,159.094,218.8015,291.213,1.00209039072768,15000,5000,20,500
"2795",500,500,200,0.8,1,0.496,0.672,166.358,220.8405,297.289,1.00165302276693,15000,5000,20,500
"2796",500,500,200,0.8,1,0.514,0.654,167.733,220.064,289.396,0.999704272675916,15000,5000,20,500
"2797",500,500,200,0.8,1,0.566,0.686,161.139,215.114,276.878,1.002079471844,15000,5000,20,500
"2798",500,500,200,0.8,1,0.492,0.624,126.463,160.4615,199.948,1.0030641900704,15000,5000,20,500
"2799",500,500,200,0.8,1,0.454,0.606,150.211,196.911,259.855,1.00118299373056,15000,5000,20,500
"2800",500,500,200,0.8,1,0.496,0.632,134.854,171.624,218.409,1.00004388569857,15000,5000,20,500
"2801",1000,500,200,0.8,1,0.459,0.625,169.731,209.459,258.821,1.00176051115653,15000,5000,20,500
"2802",1000,500,200,0.8,1,0.476,0.641,178.956,219.759,273.452,0.999503320980457,15000,5000,20,500
"2803",1000,500,200,0.8,1,0.466,0.627,155.883,188.832,227.523,1.00139893663312,15000,5000,20,500
"2804",1000,500,200,0.8,1,0.46,0.623,151.377,179.226,219.314,1.00518600797134,15000,5000,20,500
"2805",1000,500,200,0.8,1,0.488,0.63,175.174,213.7305,263.073,1.00215200109717,15000,5000,20,500
"2806",1000,500,200,0.8,1,0.51,0.668,169.579,204.4995,247.412,0.999902391410431,15000,5000,20,500
"2807",1000,500,200,0.8,1,0.454,0.611,179.596,225.6555,276.711,1.00010279581441,15000,5000,20,500
"2808",1000,500,200,0.8,1,0.514,0.676,173.665,209.3905,251.969,1.00077386797777,15000,5000,20,500
"2809",1000,500,200,0.8,1,0.486,0.641,161.063,196.9455,234.383,1.00265513302086,15000,5000,20,500
"2810",1000,500,200,0.8,1,0.458,0.617,159.376,195.146,235.633,1.00070731611354,15000,5000,20,500
"2811",1000,500,200,0.8,1,0.478,0.64,142.397,169.091,198.805,1.0002104741207,15000,5000,20,500
"2812",1000,500,200,0.8,1,0.469,0.627,153.142,183.36,220.025,1.00018830174734,15000,5000,20,500
"2813",1000,500,200,0.8,1,0.474,0.645,168.423,203.731,249.423,1.00138903178177,15000,5000,20,500
"2814",1000,500,200,0.8,1,0.466,0.615,162.032,200.2385,238.159,1.00122949118635,15000,5000,20,500
"2815",1000,500,200,0.8,1,0.502,0.631,164.695,197.293,238.25,1.00029167892645,15000,5000,20,500
"2816",1000,500,200,0.8,1,0.499,0.647,165.611,202.4165,245.012,1.00054347243258,15000,5000,20,500
"2817",1000,500,200,0.8,1,0.45,0.63,160.308,200.2915,244.679,1.00129557248855,15000,5000,20,500
"2818",1000,500,200,0.8,1,0.504,0.649,164.744,202.7825,241.65,1.0007787923403,15000,5000,20,500
"2819",1000,500,200,0.8,1,0.474,0.621,141.431,169.407,198.331,1.00008954719813,15000,5000,20,500
"2820",1000,500,200,0.8,1,0.482,0.636,184.79,232.3325,287.358,1.00201369197268,15000,5000,20,500
"2821",1000,500,200,0.8,1,0.48,0.641,150.311,179.198,214.236,1.00030790637665,15000,5000,20,500
"2822",1000,500,200,0.8,1,0.511,0.651,190.049,231.7685,286.53,1.00016231853459,15000,5000,20,500
"2823",1000,500,200,0.8,1,0.455,0.603,174.086,215.0055,264.921,1.00104896129004,15000,5000,20,500
"2824",1000,500,200,0.8,1,0.487,0.64,144.856,172.5135,203.723,1.00141766408125,15000,5000,20,500
"2825",1000,500,200,0.8,1,0.46,0.622,181.072,225.0035,275.594,0.999432219049473,15000,5000,20,500
"2826",1000,500,200,0.8,1,0.498,0.649,166.162,203.6715,244.561,1.00048177946143,15000,5000,20,500
"2827",1000,500,200,0.8,1,0.5,0.632,154.293,182.674,221.308,1.0032368915126,15000,5000,20,500
"2828",1000,500,200,0.8,1,0.463,0.615,146.097,175.5,211.118,1.00031862350724,15000,5000,20,500
"2829",1000,500,200,0.8,1,0.492,0.646,175.085,210.202,257.737,1.00229260470401,15000,5000,20,500
"2830",1000,500,200,0.8,1,0.478,0.613,210.882,282.2645,363.238,1.00338774012311,15000,5000,20,500
"2831",1000,500,200,0.8,1,0.44,0.617,160.17,195.1405,238.523,1.00432617158802,15000,5000,20,500
"2832",1000,500,200,0.8,1,0.504,0.639,177.818,218.3985,269.235,1.00182181900305,15000,5000,20,500
"2833",1000,500,200,0.8,1,0.5,0.656,163.86,204.3895,248.676,1.00028118292668,15000,5000,20,500
"2834",1000,500,200,0.8,1,0.462,0.632,164.852,201.8105,247.287,0.999764146941794,15000,5000,20,500
"2835",1000,500,200,0.8,1,0.502,0.625,165.67,201.482,243.489,1.0013906602724,15000,5000,20,500
"2836",1000,500,200,0.8,1,0.478,0.645,169.419,203.613,248.866,0.999815588306048,15000,5000,20,500
"2837",1000,500,200,0.8,1,0.492,0.65,175.253,222.8965,272.147,1.00078045262072,15000,5000,20,500
"2838",1000,500,200,0.8,1,0.484,0.624,159.988,191.662,229.829,1.00018545203736,15000,5000,20,500
"2839",1000,500,200,0.8,1,0.491,0.632,171.72,213.086,251.978,1.0017161029269,15000,5000,20,500
"2840",1000,500,200,0.8,1,0.469,0.645,159.367,194.202,234.204,1.0016976874337,15000,5000,20,500
"2841",1000,500,200,0.8,1,0.492,0.638,170.938,210.7285,256.348,0.999778165509072,15000,5000,20,500
"2842",1000,500,200,0.8,1,0.504,0.637,171.059,207.114,252.155,1.00002949038124,15000,5000,20,500
"2843",1000,500,200,0.8,1,0.473,0.633,154.273,184.7565,220.959,1.00074781394628,15000,5000,20,500
"2844",1000,500,200,0.8,1,0.482,0.632,162.765,200.0755,240.684,1.00259992260481,15000,5000,20,500
"2845",1000,500,200,0.8,1,0.488,0.643,152.358,181.6905,214.118,1.00006427645744,15000,5000,20,500
"2846",1000,500,200,0.8,1,0.458,0.628,181.208,225.864,282.41,1.00005616720663,15000,5000,20,500
"2847",1000,500,200,0.8,1,0.498,0.64,190.446,242.039,297.845,1.00641675618629,15000,5000,20,500
"2848",1000,500,200,0.8,1,0.473,0.64,160.451,194.234,233.426,1.00084225125125,15000,5000,20,500
"2849",1000,500,200,0.8,1,0.466,0.606,161.099,201.315,241.753,1.00226168677722,15000,5000,20,500
"2850",1000,500,200,0.8,1,0.479,0.637,151.483,178.4745,213.355,1.00003516760639,15000,5000,20,500
"2851",100,1000,200,0.8,1,0.6,0.79,153.61,214.1105,318.395,1.00293157898288,15000,5000,20,500
"2852",100,1000,200,0.8,1,0.61,0.78,154.376,231.238,342.36,1.00014214724859,15000,5000,20,500
"2853",100,1000,200,0.8,1,0.57,0.82,115.44,168.2475,232.609,0.999594201102418,15000,5000,20,500
"2854",100,1000,200,0.8,1,0.56,0.79,129.389,186.475,273.336,1.00080939925577,15000,5000,20,500
"2855",100,1000,200,0.8,1,0.56,0.84,139.198,205.7815,292.863,1.00237820794099,15000,5000,20,500
"2856",100,1000,200,0.8,1,0.7,0.86,149.177,204.4525,289.538,1.00396066288874,15000,5000,20,500
"2857",100,1000,200,0.8,1,0.66,0.85,155.811,234.9955,344.388,1.00120217807981,15000,5000,20,500
"2858",100,1000,200,0.8,1,0.65,0.84,128.099,178.144,247.795,1.00156147638649,15000,5000,20,500
"2859",100,1000,200,0.8,1,0.65,0.8,149.536,220.465,315.094,1.00248493880227,15000,5000,20,500
"2860",100,1000,200,0.8,1,0.63,0.81,122.809,185.5315,259.213,0.999328001616398,15000,5000,20,500
"2861",100,1000,200,0.8,1,0.74,0.91,143.192,192.45,275.203,1.00170920226481,15000,5000,20,500
"2862",100,1000,200,0.8,1,0.63,0.88,174.131,244.816,354.54,0.999706860667021,15000,5000,20,500
"2863",100,1000,200,0.8,1,0.57,0.81,116.872,169.346,231.21,0.999150777203302,15000,5000,20,500
"2864",100,1000,200,0.8,1,0.67,0.86,130.6,185.088,256.942,1.00160325512596,15000,5000,20,500
"2865",100,1000,200,0.8,1,0.56,0.76,126.277,176.426,254.963,1.00440026349225,15000,5000,20,500
"2866",100,1000,200,0.8,1,0.64,0.76,155.894,221.4075,323.717,1.00122349098076,15000,5000,20,500
"2867",100,1000,200,0.8,1,0.6,0.8,115.707,164.724,230.714,1.00182856234084,15000,5000,20,500
"2868",100,1000,200,0.8,1,0.7,0.85,149.982,210.5735,300.171,0.999524141119751,15000,5000,20,500
"2869",100,1000,200,0.8,1,0.65,0.79,137.518,194.357,269.023,0.999521215415155,15000,5000,20,500
"2870",100,1000,200,0.8,1,0.61,0.78,176.056,271.6495,438.917,1.00174528798043,15000,5000,20,500
"2871",100,1000,200,0.8,1,0.6,0.78,137.816,205.457,294.322,0.99988328992109,15000,5000,20,500
"2872",100,1000,200,0.8,1,0.59,0.81,160.515,232.7275,336.079,1.00067974873376,15000,5000,20,500
"2873",100,1000,200,0.8,1,0.59,0.78,99.9844,138.8965,187.113,0.999763532575479,15000,5000,20,500
"2874",100,1000,200,0.8,1,0.59,0.75,101.77,145.098,197.817,1.00333769997964,15000,5000,20,500
"2875",100,1000,200,0.8,1,0.56,0.81,123.91,176.4605,244.892,0.9995672436327,15000,5000,20,500
"2876",100,1000,200,0.8,1,0.57,0.76,142.871,219.254,321.209,1.00060372055716,15000,5000,20,500
"2877",100,1000,200,0.8,1,0.59,0.77,122.633,174.52,244.714,1.00496833997644,15000,5000,20,500
"2878",100,1000,200,0.8,1,0.53,0.74,117.631,168.733,241.968,1.0004399793174,15000,5000,20,500
"2879",100,1000,200,0.8,1,0.67,0.83,137.715,201.4345,276.331,1.00060121794565,15000,5000,20,500
"2880",100,1000,200,0.8,1,0.64,0.8,150.033,216.8175,307.824,1.00011892319386,15000,5000,20,500
"2881",100,1000,200,0.8,1,0.67,0.85,182.118,275.6065,439.679,1.00634204220777,15000,5000,20,500
"2882",100,1000,200,0.8,1,0.56,0.8,127.614,191.5085,275.341,1.00681233479744,15000,5000,20,500
"2883",100,1000,200,0.8,1,0.63,0.83,140.68,211.0745,298.635,1.00041909069487,15000,5000,20,500
"2884",100,1000,200,0.8,1,0.64,0.85,143.591,214.027,310.772,0.99919673630116,15000,5000,20,500
"2885",100,1000,200,0.8,1,0.59,0.78,115.877,157.916,215.156,0.999512226525025,15000,5000,20,500
"2886",100,1000,200,0.8,1,0.61,0.87,111.283,153.6925,211.145,1.00233349803291,15000,5000,20,500
"2887",100,1000,200,0.8,1,0.57,0.83,159.898,238.571,351.266,1.00154628470393,15000,5000,20,500
"2888",100,1000,200,0.8,1,0.59,0.79,135.237,198.9065,279.71,1.00065959556875,15000,5000,20,500
"2889",100,1000,200,0.8,1,0.74,0.88,120.519,163.812,221.587,0.999554247765182,15000,5000,20,500
"2890",100,1000,200,0.8,1,0.53,0.69,177.262,283.8815,491.191,1.00155793123003,15000,5000,20,500
"2891",100,1000,200,0.8,1,0.54,0.8,143.345,220.49,334.59,1.00272909584267,15000,5000,20,500
"2892",100,1000,200,0.8,1,0.63,0.86,122.491,176.114,240.754,1.00088603404285,15000,5000,20,500
"2893",100,1000,200,0.8,1,0.62,0.82,148.708,215.8625,314.444,1.00268875819987,15000,5000,20,500
"2894",100,1000,200,0.8,1,0.53,0.79,124.716,190.3105,269.133,1.00182561758732,15000,5000,20,500
"2895",100,1000,200,0.8,1,0.71,0.86,115.244,159.494,214.256,1.00191607768981,15000,5000,20,500
"2896",100,1000,200,0.8,1,0.69,0.89,144.026,201.6235,282.795,1.00030534519966,15000,5000,20,500
"2897",100,1000,200,0.8,1,0.64,0.79,130.708,187.5805,266.433,1.00028341080463,15000,5000,20,500
"2898",100,1000,200,0.8,1,0.73,0.84,126.537,177.8175,236.304,1.00347821745763,15000,5000,20,500
"2899",100,1000,200,0.8,1,0.59,0.84,176.067,299.3685,479.419,1.0002666282721,15000,5000,20,500
"2900",100,1000,200,0.8,1,0.59,0.82,145.366,222.7725,321.277,0.9997986279237,15000,5000,20,500
"2901",500,1000,200,0.8,1,0.614,0.802,173.459,202.824,240.703,1.00047708474351,15000,5000,20,500
"2902",500,1000,200,0.8,1,0.586,0.796,172.499,202.518,239.958,1.00004060376755,15000,5000,20,500
"2903",500,1000,200,0.8,1,0.616,0.784,174.839,205.586,240.127,0.99972973260537,15000,5000,20,500
"2904",500,1000,200,0.8,1,0.584,0.778,175.836,203.994,243.367,1.00052688380084,15000,5000,20,500
"2905",500,1000,200,0.8,1,0.558,0.788,150.65,176.514,207.382,1.0007790948531,15000,5000,20,500
"2906",500,1000,200,0.8,1,0.604,0.798,177.08,208.35,244.92,1.00729597287694,15000,5000,20,500
"2907",500,1000,200,0.8,1,0.622,0.802,189.006,219.9705,259.454,1.00115954480508,15000,5000,20,500
"2908",500,1000,200,0.8,1,0.636,0.824,173.971,208.268,240.798,0.999539156705768,15000,5000,20,500
"2909",500,1000,200,0.8,1,0.618,0.822,182.323,215.977,253.861,1.00055805788861,15000,5000,20,500
"2910",500,1000,200,0.8,1,0.596,0.82,169.587,198.4055,234.992,1.00071565379363,15000,5000,20,500
"2911",500,1000,200,0.8,1,0.636,0.806,178.864,208.624,241.274,0.999990754248166,15000,5000,20,500
"2912",500,1000,200,0.8,1,0.574,0.762,167.074,198.235,232.842,1.00062786588022,15000,5000,20,500
"2913",500,1000,200,0.8,1,0.608,0.802,172.617,203.2435,238.347,1.00257880403545,15000,5000,20,500
"2914",500,1000,200,0.8,1,0.576,0.776,156.731,181.885,214.03,1.00034999387607,15000,5000,20,500
"2915",500,1000,200,0.8,1,0.648,0.818,159.652,186.046,215.888,1.00038253058265,15000,5000,20,500
"2916",500,1000,200,0.8,1,0.664,0.812,167.063,195.1225,225.811,0.999459192445381,15000,5000,20,500
"2917",500,1000,200,0.8,1,0.65,0.772,176.709,205.853,240.604,1.00062713992078,15000,5000,20,500
"2918",500,1000,200,0.8,1,0.618,0.818,186.952,219.491,259.309,0.99936853400937,15000,5000,20,500
"2919",500,1000,200,0.8,1,0.62,0.816,178.878,211.4405,246.746,0.999228491352646,15000,5000,20,500
"2920",500,1000,200,0.8,1,0.586,0.802,162.004,189.949,222.734,1.00043622729483,15000,5000,20,500
"2921",500,1000,200,0.8,1,0.586,0.794,156.883,183.491,213.071,1.00029652557656,15000,5000,20,500
"2922",500,1000,200,0.8,1,0.618,0.81,149.744,175.2635,200.117,0.999186819661783,15000,5000,20,500
"2923",500,1000,200,0.8,1,0.606,0.828,183.523,218.062,255.05,1.00104897016115,15000,5000,20,500
"2924",500,1000,200,0.8,1,0.624,0.834,148.045,171.641,198.026,1.00272604257968,15000,5000,20,500
"2925",500,1000,200,0.8,1,0.616,0.814,174.58,204.6045,240.438,0.999667200743587,15000,5000,20,500
"2926",500,1000,200,0.8,1,0.58,0.79,146.615,174.7585,200.723,1.00063189144092,15000,5000,20,500
"2927",500,1000,200,0.8,1,0.616,0.778,189.312,223.1705,261.576,1.00592667099637,15000,5000,20,500
"2928",500,1000,200,0.8,1,0.616,0.832,162.937,190.698,219.952,1.00345700558406,15000,5000,20,500
"2929",500,1000,200,0.8,1,0.64,0.822,161.656,188.645,221.952,1.00006260880314,15000,5000,20,500
"2930",500,1000,200,0.8,1,0.61,0.812,172.691,200.4135,236.956,1.00203288883874,15000,5000,20,500
"2931",500,1000,200,0.8,1,0.634,0.812,177.409,208.0605,244.682,1.00370765241055,15000,5000,20,500
"2932",500,1000,200,0.8,1,0.59,0.804,184.028,216.051,254.767,1.00327475814197,15000,5000,20,500
"2933",500,1000,200,0.8,1,0.614,0.808,181.861,212.6745,248.978,1.00129297815936,15000,5000,20,500
"2934",500,1000,200,0.8,1,0.608,0.792,162.844,191.618,222.014,1.00129229129491,15000,5000,20,500
"2935",500,1000,200,0.8,1,0.622,0.808,167.19,197.056,228.012,1.00217008721872,15000,5000,20,500
"2936",500,1000,200,0.8,1,0.624,0.804,183.677,214.5075,250.508,1.00168518524565,15000,5000,20,500
"2937",500,1000,200,0.8,1,0.582,0.806,160.693,186.08,218.35,0.999953671101486,15000,5000,20,500
"2938",500,1000,200,0.8,1,0.598,0.812,165.029,196.291,227.586,0.999303537982495,15000,5000,20,500
"2939",500,1000,200,0.8,1,0.608,0.774,183.208,217.6395,252.975,0.999899352427425,15000,5000,20,500
"2940",500,1000,200,0.8,1,0.612,0.842,187.034,219.5765,257.674,1.00025892946551,15000,5000,20,500
"2941",500,1000,200,0.8,1,0.608,0.806,181.635,212.7765,249.967,0.999619725201732,15000,5000,20,500
"2942",500,1000,200,0.8,1,0.602,0.8,151.507,176.503,202.724,1.00154203071657,15000,5000,20,500
"2943",500,1000,200,0.8,1,0.644,0.818,176.739,208.2285,242.878,1.00270438240159,15000,5000,20,500
"2944",500,1000,200,0.8,1,0.62,0.798,154.956,177.0505,205.856,0.999419910363542,15000,5000,20,500
"2945",500,1000,200,0.8,1,0.568,0.796,174.996,206.7285,241.715,1.00098104215064,15000,5000,20,500
"2946",500,1000,200,0.8,1,0.634,0.824,175.768,204.25,239.825,1.00297832859496,15000,5000,20,500
"2947",500,1000,200,0.8,1,0.606,0.822,142.337,165.7205,192.587,0.999420864117759,15000,5000,20,500
"2948",500,1000,200,0.8,1,0.666,0.848,168.061,193.064,224.952,1.00054560949362,15000,5000,20,500
"2949",500,1000,200,0.8,1,0.578,0.786,179.754,212.5565,252.071,1.00229664296654,15000,5000,20,500
"2950",500,1000,200,0.8,1,0.572,0.792,162.168,190.621,224.196,1.00095205155451,15000,5000,20,500
"2951",1000,1000,200,0.8,1,0.606,0.796,160.816,181.5725,200.439,1.0026687702362,15000,5000,20,500
"2952",1000,1000,200,0.8,1,0.569,0.769,172.675,193.642,215.494,1.00197846963559,15000,5000,20,500
"2953",1000,1000,200,0.8,1,0.594,0.792,185.144,208.604,232.003,1.00121276100395,15000,5000,20,500
"2954",1000,1000,200,0.8,1,0.604,0.796,180.047,200.9995,224.228,1.00032840976032,15000,5000,20,500
"2955",1000,1000,200,0.8,1,0.646,0.826,174.229,192.8535,217.118,0.999676282542082,15000,5000,20,500
"2956",1000,1000,200,0.8,1,0.62,0.807,195.023,219.0325,246.983,0.999985797198061,15000,5000,20,500
"2957",1000,1000,200,0.8,1,0.602,0.79,170.065,190.157,211.883,1.00169782003941,15000,5000,20,500
"2958",1000,1000,200,0.8,1,0.616,0.814,186.029,207.2655,231.136,0.999678336120744,15000,5000,20,500
"2959",1000,1000,200,0.8,1,0.607,0.815,185.476,207.489,231.411,1.00095126665346,15000,5000,20,500
"2960",1000,1000,200,0.8,1,0.622,0.808,176.914,195.3435,217.801,0.999388715249158,15000,5000,20,500
"2961",1000,1000,200,0.8,1,0.623,0.804,173.635,193.681,217.736,1.00137851514891,15000,5000,20,500
"2962",1000,1000,200,0.8,1,0.634,0.825,165.057,187.125,206.886,0.999818479482766,15000,5000,20,500
"2963",1000,1000,200,0.8,1,0.612,0.795,159.566,178.366,198.747,0.999502285314142,15000,5000,20,500
"2964",1000,1000,200,0.8,1,0.608,0.806,168.412,188.174,208.55,1.00190929226343,15000,5000,20,500
"2965",1000,1000,200,0.8,1,0.628,0.816,184.462,204.828,230.107,1.00029815677877,15000,5000,20,500
"2966",1000,1000,200,0.8,1,0.604,0.795,183.702,206.3285,230.127,0.999725530647699,15000,5000,20,500
"2967",1000,1000,200,0.8,1,0.629,0.807,191.097,214.092,239.17,1.00132975608789,15000,5000,20,500
"2968",1000,1000,200,0.8,1,0.608,0.801,178.123,199.834,222.956,1.00277935065062,15000,5000,20,500
"2969",1000,1000,200,0.8,1,0.606,0.813,183.194,204.3815,229.684,0.999385521887257,15000,5000,20,500
"2970",1000,1000,200,0.8,1,0.594,0.796,184.709,209.0045,233.446,1.00497822228211,15000,5000,20,500
"2971",1000,1000,200,0.8,1,0.625,0.807,176.02,195.827,217.097,0.999954316093701,15000,5000,20,500
"2972",1000,1000,200,0.8,1,0.627,0.788,172.521,191.7635,214.397,1.00206039999117,15000,5000,20,500
"2973",1000,1000,200,0.8,1,0.572,0.787,203.032,228.2255,259.817,1.00257649449766,15000,5000,20,500
"2974",1000,1000,200,0.8,1,0.601,0.797,189.525,211.0795,236.95,1.00445137585261,15000,5000,20,500
"2975",1000,1000,200,0.8,1,0.604,0.768,168.372,189.422,209.519,1.00346885200749,15000,5000,20,500
"2976",1000,1000,200,0.8,1,0.588,0.787,188.448,213.338,237.355,0.99976137334618,15000,5000,20,500
"2977",1000,1000,200,0.8,1,0.601,0.774,186.506,208.138,234.952,0.999546098287816,15000,5000,20,500
"2978",1000,1000,200,0.8,1,0.606,0.788,172.075,191.533,215.171,1.00216064109531,15000,5000,20,500
"2979",1000,1000,200,0.8,1,0.626,0.823,174.225,194.2725,216.326,0.999607199827475,15000,5000,20,500
"2980",1000,1000,200,0.8,1,0.62,0.804,184.761,204.3,228.494,1.00096749812807,15000,5000,20,500
"2981",1000,1000,200,0.8,1,0.651,0.816,180.716,203.8395,226.592,1.00028745513205,15000,5000,20,500
"2982",1000,1000,200,0.8,1,0.62,0.807,173.225,191.6775,215.612,1.00112592391704,15000,5000,20,500
"2983",1000,1000,200,0.8,1,0.621,0.805,183.036,205.7975,227.61,1.00219775908349,15000,5000,20,500
"2984",1000,1000,200,0.8,1,0.599,0.807,169.603,190.106,210.585,1.00295136569114,15000,5000,20,500
"2985",1000,1000,200,0.8,1,0.594,0.805,167.875,186.5965,207.633,1.00485116968952,15000,5000,20,500
"2986",1000,1000,200,0.8,1,0.632,0.808,176.138,195.968,219.135,1.00168862625143,15000,5000,20,500
"2987",1000,1000,200,0.8,1,0.618,0.798,177.141,195.6305,220.361,1.00031006857283,15000,5000,20,500
"2988",1000,1000,200,0.8,1,0.629,0.81,169.761,188.674,209.028,1.00352830987097,15000,5000,20,500
"2989",1000,1000,200,0.8,1,0.592,0.791,189.413,209.918,239.235,0.999714186267485,15000,5000,20,500
"2990",1000,1000,200,0.8,1,0.625,0.809,180.181,201.204,223.595,1.00243821937494,15000,5000,20,500
"2991",1000,1000,200,0.8,1,0.614,0.801,177.067,196.5075,220.023,1.00276396143098,15000,5000,20,500
"2992",1000,1000,200,0.8,1,0.592,0.799,171.349,190.7735,212.461,0.999946953138416,15000,5000,20,500
"2993",1000,1000,200,0.8,1,0.606,0.798,184.5,207.939,232.004,1.00057179478328,15000,5000,20,500
"2994",1000,1000,200,0.8,1,0.6,0.789,174.708,197.8785,220.179,1.00252109954753,15000,5000,20,500
"2995",1000,1000,200,0.8,1,0.593,0.806,172.863,196.2595,219.24,1.00261748216766,15000,5000,20,500
"2996",1000,1000,200,0.8,1,0.606,0.806,185.788,206.0685,230.998,1.00009288339582,15000,5000,20,500
"2997",1000,1000,200,0.8,1,0.612,0.787,169.822,190.971,212.443,0.999852682119961,15000,5000,20,500
"2998",1000,1000,200,0.8,1,0.575,0.789,161.243,179.5895,199.089,1.00014439735283,15000,5000,20,500
"2999",1000,1000,200,0.8,1,0.635,0.796,175.155,195.4765,216.581,1.00055224237379,15000,5000,20,500
"3000",1000,1000,200,0.8,1,0.598,0.774,189.41,211.768,235.618,0.99979501667443,15000,5000,20,500
"3001",100,500,250,0.8,1,0.38,0.51,112.873,517.0005,10359,0.999553049947833,15000,5000,20,500
"3002",100,500,250,0.8,1,0.44,0.54,115.023,465.06,7671.7,1.00193773141831,15000,5000,20,500
"3003",100,500,250,0.8,1,0.5,0.7,153.107,671.47,12584.1,1.00172883127381,15000,5000,20,500
"3004",100,500,250,0.8,1,0.4,0.56,84.6564,206.431,599.14,0.999647847956426,15000,5000,20,500
"3005",100,500,250,0.8,1,0.39,0.48,122.324,691.569,11346.9,0.999574188008333,15000,5000,20,500
"3006",100,500,250,0.8,1,0.37,0.52,98.8218,204.293,516.34,0.999835594614351,15000,5000,20,500
"3007",100,500,250,0.8,1,0.41,0.55,128.771,559.9615,11726.6,0.999191756131409,15000,5000,20,500
"3008",100,500,250,0.8,1,0.42,0.51,105.72,269.937,1638.49,1.00070272976449,15000,5000,20,500
"3009",100,500,250,0.8,1,0.52,0.65,96.5286,167.191,307.684,1.00063434441386,15000,5000,20,500
"3010",100,500,250,0.8,1,0.42,0.51,110.106,310.513,2114.4,1.00894814016775,15000,5000,20,500
"3011",100,500,250,0.8,1,0.35,0.48,141.863,878.657,12911.7,1.00104624203835,15000,5000,20,500
"3012",100,500,250,0.8,1,0.44,0.59,95.8291,310.2955,3459.06,1.00092869517724,15000,5000,20,500
"3013",100,500,250,0.8,1,0.43,0.57,122.338,431.678,7306.84,1.00270949484362,15000,5000,20,500
"3014",100,500,250,0.8,1,0.34,0.5,106.587,446.4735,10333.8,0.999194155695216,15000,5000,20,500
"3015",100,500,250,0.8,1,0.46,0.61,99.204,192.435,416.113,1.00055164199303,15000,5000,20,500
"3016",100,500,250,0.8,1,0.47,0.6,171.437,1191.32,14253.7,0.9990811238923,15000,5000,20,500
"3017",100,500,250,0.8,1,0.47,0.61,144.862,626.1695,11859.1,1.00086445424309,15000,5000,20,500
"3018",100,500,250,0.8,1,0.45,0.55,268.777,3294.135,17977.8,1.00028252266639,15000,5000,20,500
"3019",100,500,250,0.8,1,0.51,0.64,139.035,337.098,2079.34,1.00326283815721,15000,5000,20,500
"3020",100,500,250,0.8,1,0.44,0.57,110.587,271.233,1436.19,1.00702045915892,15000,5000,20,500
"3021",100,500,250,0.8,1,0.44,0.56,86.2536,386.247,5919.94,1.00039882046454,15000,5000,20,500
"3022",100,500,250,0.8,1,0.46,0.6,137.082,491.428,9309.84,1.00096578743757,15000,5000,20,500
"3023",100,500,250,0.8,1,0.44,0.56,139.526,689.215,11998.6,1.00121113674091,15000,5000,20,500
"3024",100,500,250,0.8,1,0.42,0.56,132.517,575.349,12201.4,1.00091739911368,15000,5000,20,500
"3025",100,500,250,0.8,1,0.44,0.55,129.133,415.6125,7052.41,1.00029768453928,15000,5000,20,500
"3026",100,500,250,0.8,1,0.49,0.61,103.806,268.2365,920.487,1.00208859699059,15000,5000,20,500
"3027",100,500,250,0.8,1,0.44,0.59,88.8605,226.329,669.341,1.00799114462935,15000,5000,20,500
"3028",100,500,250,0.8,1,0.37,0.48,113.255,429.5225,7579.25,1.00004457756558,15000,5000,20,500
"3029",100,500,250,0.8,1,0.43,0.56,123.43,525.159,9564.24,1.00040527406276,15000,5000,20,500
"3030",100,500,250,0.8,1,0.29,0.45,97.4871,266.3015,2755.39,1.00263947355509,15000,5000,20,500
"3031",100,500,250,0.8,1,0.52,0.63,106.477,179.6005,325.703,1.0018795306679,15000,5000,20,500
"3032",100,500,250,0.8,1,0.35,0.51,125.836,463.5905,9427.61,0.999616546932555,15000,5000,20,500
